;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
5893;Branca;Medio;Zero;E
5894;Branca;Medio;Tres;C
5896;Nao_branca;Superior;Um;E
5897;Nao_branca;Medio;Zero;E
5898;Nao_branca;Superior;Zero;E
5902;Nao_branca;FundamentalIncompleto;Zero;E
5903;Nao_branca;FundamentalIncompleto;Zero;E
5905;Nao_branca;Medio;Zero;E
5906;Branca;FundamentalCompleto;Zero;E
5908;Branca;Medio;Zero;E
5910;Branca;Medio;Um;E
5914;Nao_branca;FundamentalCompleto;Zero;E
5915;Nao_branca;Medio;Zero;E
5918;Nao_branca;Medio;Um;D
5921;Nao_branca;Superior;Um;E
5925;Nao_branca;FundamentalCompleto;Zero;E
5928;Nao_branca;Medio;Zero;E
5930;Nao_branca;Medio;Zero;E
5931;Nao declarado;Medio;Zero;E
5932;Nao_branca;Superior;Zero;E
5936;Branca;Medio;Um;E
5937;Branca;Medio;Zero;E
5938;Nao_branca;FundamentalIncompleto;Zero;E
5939;Branca;Medio;Zero;E
5940;Nao_branca;Superior;Zero;D
5943;Nao_branca;Medio;Zero;E
5944;Branca;Superior;Um;E
5947;Branca;Medio;Um;E
5948;Nao_branca;Medio;Zero;E
5950;Nao_branca;Superior;Zero;D
5951;Branca;Medio;Zero;D
5952;Nao_branca;FundamentalIncompleto;Zero;E
5954;Nao_branca;Medio;Zero;E
5955;Nao_branca;FundamentalCompleto;Zero;E
5961;Nao_branca;Medio;Zero;E
5962;Nao_branca;Medio;Zero;E
5966;Nao_branca;Medio;Zero;E
5968;Branca;Medio;Zero;E
5969;Nao_branca;Medio;Zero;E
5971;Nao_branca;Medio;Dois;D
5972;Branca;Superior;Zero;E
5973;Nao_branca;Medio;Um;E
5974;Nao_branca;Superior;Um;D
5976;Nao_branca;FundamentalCompleto;Zero;E
5977;Nao_branca;Superior;Zero;E
5978;Nao_branca;Medio;Um;E
5979;Nao_branca;FundamentalCompleto;Um;E
5980;Nao_branca;Medio;Um;E
5984;Nao_branca;Medio;Zero;D
5986;Nao_branca;FundamentalCompleto;Zero;E
5988;Nao_branca;FundamentalIncompleto;Um;E
5990;Branca;NuncaEstudou;Zero;E
5992;Nao_branca;FundamentalIncompleto;Zero;E
5994;Branca;Medio;Zero;C
5997;Nao_branca;FundamentalIncompleto;Zero;E
5999;Nao_branca;FundamentalCompleto;Zero;E
6000;Nao_branca;Superior;Zero;E
6001;Branca;Medio;Dois;D
6003;Nao_branca;Medio;Zero;E
6005;Nao_branca;FundamentalIncompleto;Zero;E
6007;Nao_branca;FundamentalIncompleto;Zero;E
6008;Nao_branca;FundamentalIncompleto;Zero;E
6009;Nao_branca;FundamentalIncompleto;Zero;E
6011;Nao_branca;FundamentalIncompleto;Dois;E
6015;Nao_branca;Medio;Zero;E
6017;Nao_branca;Medio;Zero;E
6020;Nao_branca;Medio;Zero;E
6021;Branca;Medio;Zero;C
6022;Nao_branca;Medio;Zero;E
6024;Nao_branca;FundamentalIncompleto;Zero;E
6025;Nao_branca;Medio;Zero;E
6026;Nao_branca;Medio;Zero;E
6028;Branca;FundamentalCompleto;Zero;E
6030;Nao_branca;FundamentalCompleto;Zero;E
6032;Nao_branca;Medio;Um;E
6033;Nao_branca;FundamentalIncompleto;Zero;E
6034;Nao_branca;Medio;Zero;E
6035;Nao_branca;Superior;Um;D
6036;Nao_branca;Superior;Um;C
6038;Nao_branca;Medio;Zero;E
6039;Nao_branca;Medio;Um;D
6040;Nao_branca;FundamentalCompleto;Zero;E
6041;Branca;Superior;Um;D
6044;Nao_branca;FundamentalCompleto;Zero;E
6046;Nao_branca;Medio;Zero;E
6052;Nao_branca;Superior;Quatro_ou_mais;C
6054;Nao_branca;Superior;Zero;E
6056;Branca;FundamentalCompleto;Zero;E
6058;Nao_branca;Medio;Zero;E
6059;Nao_branca;Medio;Zero;E
6061;Nao_branca;FundamentalCompleto;Zero;E
6062;Nao_branca;Medio;Um;E
6065;Nao_branca;Medio;Zero;E
6066;Nao_branca;FundamentalCompleto;Zero;E
6067;Nao_branca;NuncaEstudou;Zero;E
6072;Nao_branca;FundamentalCompleto;Zero;E
6074;Nao_branca;Superior;Zero;E
6076;Nao_branca;Superior;Zero;E
6080;Nao_branca;Medio;Zero;E
6081;Nao_branca;Medio;Zero;E
6082;Nao_branca;Medio;Zero;E
6084;Nao_branca;FundamentalIncompleto;Zero;E
6085;Nao_branca;Medio;Zero;E
6086;Branca;FundamentalIncompleto;Zero;E
6087;Branca;FundamentalCompleto;Zero;E
6088;Nao_branca;Medio;Zero;E
6089;Branca;Medio;Dois;E
6091;Nao_branca;FundamentalIncompleto;Zero;E
6093;Branca;Medio;Zero;E
6095;Nao_branca;FundamentalCompleto;Zero;E
6098;Branca;FundamentalIncompleto;Zero;E
6101;Nao_branca;FundamentalCompleto;Zero;E
6103;Nao_branca;Medio;Zero;E
6104;Nao_branca;Medio;Zero;E
6108;Nao_branca;FundamentalIncompleto;Zero;E
6109;Nao_branca;FundamentalCompleto;Um;D
6112;Nao_branca;FundamentalIncompleto;Zero;E
6113;Nao_branca;Medio;Zero;E
6114;Nao_branca;Medio;Zero;E
6120;Nao_branca;FundamentalIncompleto;Zero;E
6121;Nao_branca;Medio;Um;E
6122;Nao_branca;Medio;Zero;E
6124;Nao_branca;FundamentalIncompleto;Zero;E
6126;Nao_branca;NuncaEstudou;Zero;E
6127;Nao_branca;Medio;Zero;E
6128;Nao_branca;Superior;Dois;D
6130;Nao_branca;Medio;Zero;E
6132;Nao_branca;FundamentalCompleto;Zero;E
6133;Nao_branca;FundamentalCompleto;Zero;E
6135;Nao_branca;Superior;Um;E
6137;Nao_branca;FundamentalIncompleto;Zero;E
6139;Nao_branca;FundamentalCompleto;Zero;E
6140;Nao_branca;FundamentalCompleto;Zero;E
6141;Nao_branca;NuncaEstudou;Zero;E
6142;Nao_branca;Superior;Zero;E
6143;Nao_branca;Medio;Um;E
6144;Nao_branca;Medio;Zero;E
6146;Nao_branca;Medio;Zero;E
6147;Nao_branca;Superior;Zero;E
6148;Branca;Medio;Um;E
6150;Nao_branca;Medio;Zero;E
6151;Nao_branca;Medio;Zero;E
6155;Nao_branca;Medio;Zero;E
6156;Nao_branca;Medio;Zero;E
6157;Nao_branca;FundamentalIncompleto;Zero;E
6166;Nao_branca;Medio;Zero;E
6170;Nao_branca;Medio;Zero;E
6172;Nao_branca;Medio;Zero;E
6174;Branca;Medio;Zero;E
6175;Nao_branca;NuncaEstudou;Zero;E
6176;Nao_branca;Medio;Zero;D
6179;Nao_branca;FundamentalIncompleto;Zero;E
6182;Nao_branca;FundamentalCompleto;Zero;E
6185;Nao_branca;FundamentalIncompleto;Um;E
6188;Nao_branca;Medio;Zero;E
6190;Nao_branca;FundamentalCompleto;Zero;E
6191;Branca;Medio;Zero;E
6195;Nao_branca;FundamentalIncompleto;Zero;E
6196;Nao_branca;Superior;Zero;E
6198;Branca;Superior;Um;E
6202;Nao_branca;FundamentalIncompleto;Zero;E
6204;Nao_branca;FundamentalIncompleto;Zero;E
6205;Nao_branca;FundamentalCompleto;Zero;E
6210;Nao_branca;Medio;Zero;E
6211;Nao declarado;Medio;Zero;E
6214;Nao_branca;Medio;Zero;E
6215;Nao_branca;FundamentalIncompleto;Zero;E
6216;Nao_branca;FundamentalIncompleto;Zero;E
6217;Nao_branca;FundamentalIncompleto;Zero;E
6218;Nao_branca;Superior;Um;D
6219;Nao_branca;Medio;Zero;E
6220;Nao_branca;Superior;Um;E
6225;Branca;Superior;Um;E
6227;Nao_branca;Medio;Um;E
6228;Nao_branca;FundamentalIncompleto;Zero;E
6230;Nao_branca;Medio;Zero;E
6231;Nao_branca;FundamentalIncompleto;Um;E
6234;Nao_branca;FundamentalIncompleto;Zero;E
6235;Nao_branca;Medio;Zero;D
6236;Nao_branca;FundamentalCompleto;Zero;E
6240;Nao_branca;FundamentalIncompleto;Zero;E
6242;Nao_branca;FundamentalCompleto;Zero;E
6245;Nao_branca;FundamentalIncompleto;Zero;E
6251;Nao_branca;FundamentalCompleto;Zero;E
6252;Nao_branca;Medio;Zero;E
6255;Branca;Superior;Zero;E
6256;Nao_branca;FundamentalCompleto;Zero;E
6258;Branca;Medio;Zero;E
6260;Nao_branca;FundamentalIncompleto;Zero;E
6262;Nao_branca;FundamentalIncompleto;Zero;E
6266;Nao_branca;Superior;Zero;E
6267;Nao_branca;Medio;Zero;E
6268;Nao_branca;Medio;Zero;E
6271;Nao_branca;FundamentalIncompleto;Zero;E
6273;Nao_branca;FundamentalCompleto;Zero;E
6275;Nao_branca;Medio;Um;D
6276;Nao_branca;Medio;Zero;E
6278;Nao_branca;Medio;Um;E
6281;Nao_branca;Medio;Zero;E
6284;Branca;Medio;Um;E
6285;Nao_branca;Superior;Um;D
6287;Nao_branca;Medio;Um;E
6289;Nao_branca;NuncaEstudou;Zero;E
6290;Nao_branca;Medio;Zero;E
6292;Nao_branca;Medio;Zero;E
6293;Nao_branca;FundamentalCompleto;Zero;E
6294;Nao_branca;Medio;Zero;E
6298;Nao_branca;Medio;Um;E
6301;Nao_branca;Medio;Zero;E
6305;Nao_branca;FundamentalIncompleto;Zero;E
6306;Nao_branca;FundamentalIncompleto;Zero;E
6307;Nao_branca;FundamentalIncompleto;Zero;E
6309;Branca;FundamentalCompleto;Zero;E
6310;Branca;Medio;Zero;E
6312;Nao_branca;NuncaEstudou;Zero;E
6318;Nao_branca;FundamentalIncompleto;Zero;E
6319;Nao_branca;Medio;Zero;E
6321;Branca;Medio;Zero;E
6323;Nao_branca;Medio;Zero;E
6325;Nao_branca;FundamentalCompleto;Zero;E
6327;Nao_branca;FundamentalCompleto;Zero;E
6329;Nao_branca;Superior;Dois;B
6330;Branca;Medio;Zero;E
6331;Nao_branca;Medio;Zero;E
6332;Nao_branca;FundamentalIncompleto;Zero;E
6333;Branca;FundamentalCompleto;Zero;E
6335;Nao_branca;FundamentalCompleto;Zero;D
6339;Branca;Medio;Um;D
6340;Branca;Medio;Zero;E
6341;Nao_branca;NuncaEstudou;Zero;E
6342;Nao_branca;NuncaEstudou;Zero;E
6345;Nao_branca;FundamentalIncompleto;Zero;E
6349;Branca;Medio;Zero;E
6350;Nao_branca;Medio;Zero;D
6352;Nao_branca;Superior;Zero;D
6355;Branca;FundamentalIncompleto;Zero;E
6358;Nao_branca;Medio;Zero;E
6361;Nao_branca;Medio;Zero;E
6362;Nao_branca;Medio;Um;E
6363;Nao_branca;Medio;Zero;E
6365;Nao_branca;Superior;Zero;E
6366;Nao_branca;NuncaEstudou;Zero;E
6367;Nao_branca;Superior;Zero;D
6369;Nao_branca;Medio;Zero;E
6370;Nao_branca;Superior;Um;E
6373;Nao_branca;Medio;Zero;E
6374;Nao_branca;Medio;Zero;E
6377;Branca;Superior;Um;E
6378;Nao_branca;NuncaEstudou;Zero;E
6380;Nao_branca;FundamentalIncompleto;Zero;E
6383;Nao_branca;FundamentalIncompleto;Zero;E
6384;Nao_branca;Medio;Zero;E
6386;Nao_branca;Medio;Um;E
6389;Nao declarado;NuncaEstudou;Zero;E
6391;Nao_branca;FundamentalCompleto;Zero;E
6394;Nao_branca;FundamentalCompleto;Um;E
6395;Nao_branca;FundamentalIncompleto;Zero;E
6396;Nao_branca;Medio;Zero;E
6397;Branca;Medio;Zero;E
6399;Nao_branca;FundamentalIncompleto;Zero;E
6400;Branca;FundamentalIncompleto;Zero;E
6401;Nao_branca;Superior;Zero;E
6402;Nao_branca;Medio;Um;E
6403;Nao declarado;NuncaEstudou;Zero;E
6404;Nao_branca;Medio;Zero;E
6406;Nao_branca;Medio;Um;E
6409;Nao_branca;FundamentalIncompleto;Zero;E
6411;Branca;Medio;Zero;E
6412;Branca;Medio;Zero;E
6414;Branca;FundamentalCompleto;Um;E
6415;Nao_branca;FundamentalCompleto;Zero;E
6417;Nao_branca;Medio;Zero;E
6418;Nao_branca;Superior;Zero;E
6419;Nao_branca;Medio;Zero;E
6422;Nao_branca;Medio;Zero;E
6424;Nao_branca;Medio;Zero;E
6425;Nao_branca;Medio;Zero;E
6426;Nao_branca;FundamentalIncompleto;Zero;E
6429;Nao_branca;FundamentalIncompleto;Zero;E
6430;Nao_branca;Medio;Zero;E
6431;Nao_branca;Medio;Um;E
6432;Branca;FundamentalIncompleto;Um;E
6433;Nao_branca;FundamentalCompleto;Zero;E
6436;Nao_branca;FundamentalIncompleto;Um;E
6437;Nao declarado;FundamentalIncompleto;Zero;E
6439;Nao_branca;Medio;Zero;E
6441;Nao_branca;Medio;Zero;E
6447;Nao_branca;FundamentalIncompleto;Zero;E
6449;Nao_branca;Medio;Zero;E
6455;Nao_branca;Medio;Um;E
6456;Nao_branca;Medio;Um;E
6457;Nao_branca;Medio;Um;E
6464;Nao_branca;FundamentalCompleto;Zero;E
6470;Nao_branca;Medio;Um;E
6472;Nao_branca;FundamentalCompleto;Zero;E
6473;Nao_branca;Medio;Zero;E
6474;Nao_branca;FundamentalIncompleto;Zero;E
6475;Nao_branca;Medio;Zero;D
6476;Nao_branca;Superior;Zero;E
6481;Nao_branca;FundamentalIncompleto;Zero;E
6483;Nao_branca;FundamentalIncompleto;Zero;E
6486;Nao_branca;Medio;Zero;E
6488;Nao_branca;Medio;Zero;E
6490;Nao_branca;Medio;Zero;E
6493;Nao_branca;Medio;Zero;E
6495;Branca;Medio;Zero;E
6496;Branca;Superior;Zero;E
6497;Branca;Medio;Um;E
6498;Nao_branca;FundamentalIncompleto;Zero;E
6499;Nao_branca;FundamentalCompleto;Zero;E
6501;Nao_branca;Superior;Zero;C
6503;Branca;FundamentalIncompleto;Zero;E
6507;Nao_branca;FundamentalCompleto;Zero;E
6508;Nao_branca;FundamentalIncompleto;Zero;E
6510;Nao_branca;Medio;Um;E
6512;Nao_branca;Medio;Um;E
6514;Nao_branca;FundamentalIncompleto;Zero;E
6515;Nao_branca;Superior;Zero;E
6517;Branca;Superior;Zero;C
6518;Nao_branca;Superior;Zero;D
6519;Nao_branca;Superior;Um;E
6521;Nao_branca;Medio;Zero;E
6524;Nao_branca;Medio;Zero;E
6525;Nao_branca;Superior;Um;E
6526;Nao_branca;FundamentalCompleto;Zero;E
6527;Nao_branca;FundamentalCompleto;Um;E
6529;Nao_branca;Superior;Um;D
6531;Nao_branca;FundamentalIncompleto;Zero;E
6532;Nao_branca;Medio;Zero;E
6535;Branca;Medio;Um;E
6538;Nao_branca;FundamentalIncompleto;Um;E
6541;Nao_branca;Superior;Zero;E
6542;Nao_branca;Medio;Zero;E
6546;Nao_branca;FundamentalIncompleto;Um;E
6548;Nao_branca;Medio;Zero;E
6556;Nao_branca;FundamentalIncompleto;Zero;E
6559;Nao_branca;Medio;Zero;E
6560;Nao_branca;Superior;Zero;E
6563;Nao_branca;Superior;Um;E
6564;Nao_branca;FundamentalCompleto;Zero;E
6565;Branca;Medio;Zero;E
6567;Nao_branca;FundamentalIncompleto;Zero;E
6568;Nao_branca;Superior;Um;E
6569;Nao_branca;FundamentalCompleto;Zero;E
6570;Branca;Superior;Tres;C
6574;Nao_branca;Medio;Zero;E
6575;Nao_branca;Medio;Um;E
6579;Nao_branca;FundamentalCompleto;Zero;E
6582;Nao_branca;Superior;Zero;E
6583;Nao_branca;FundamentalIncompleto;Zero;E
6584;Branca;FundamentalIncompleto;Zero;E
6587;Nao_branca;FundamentalCompleto;Zero;D
6589;Nao_branca;Medio;Zero;E
6590;Branca;FundamentalCompleto;Zero;E
6591;Nao_branca;Medio;Zero;E
6592;Nao_branca;FundamentalIncompleto;Zero;E
6593;Nao_branca;Medio;Zero;E
6594;Nao_branca;FundamentalCompleto;Zero;E
6595;Nao_branca;Medio;Zero;E
6596;Nao_branca;FundamentalCompleto;Zero;E
6601;Nao_branca;Superior;Zero;E
6602;Nao_branca;Medio;Um;E
6606;Nao_branca;FundamentalCompleto;Zero;E
6608;Nao_branca;Medio;Zero;E
6610;Nao_branca;FundamentalCompleto;Zero;E
6611;Branca;FundamentalIncompleto;Zero;E
6612;Nao_branca;Superior;Um;E
6613;Nao_branca;FundamentalIncompleto;Zero;E
6614;Nao_branca;Medio;Um;E
6616;Nao_branca;FundamentalCompleto;Zero;E
6618;Nao_branca;FundamentalIncompleto;Zero;E
6619;Branca;Medio;Zero;D
6620;Nao_branca;FundamentalCompleto;Zero;E
6621;Nao_branca;FundamentalCompleto;Zero;E
6622;Nao_branca;Medio;Zero;E
6623;Branca;NuncaEstudou;Zero;E
6624;Nao_branca;FundamentalIncompleto;Zero;D
6626;Nao_branca;Medio;Zero;E
6627;Nao_branca;Medio;Zero;E
6628;Nao_branca;FundamentalIncompleto;Zero;E
6630;Nao_branca;Medio;Zero;E
6631;Branca;FundamentalIncompleto;Zero;E
6633;Branca;NuncaEstudou;Zero;E
6635;Nao_branca;Medio;Zero;E
6638;Nao_branca;FundamentalIncompleto;Zero;E
6640;Nao_branca;Superior;Zero;E
6641;Nao_branca;FundamentalCompleto;Zero;E
6645;Nao_branca;Superior;Um;D
6648;Nao_branca;Medio;Um;E
6650;Nao_branca;Medio;Zero;E
6651;Nao_branca;Medio;Zero;E
6654;Branca;Medio;Zero;E
6659;Nao_branca;Medio;Zero;E
6660;Nao declarado;Medio;Um;E
6661;Branca;FundamentalCompleto;Zero;E
6663;Nao_branca;Medio;Um;E
6664;Nao_branca;FundamentalCompleto;Zero;E
6671;Nao_branca;Medio;Zero;E
6672;Nao_branca;Medio;Um;E
6673;Nao_branca;Medio;Zero;E
6674;Nao_branca;FundamentalIncompleto;Zero;E
6675;Branca;FundamentalCompleto;Zero;E
6677;Branca;Medio;Zero;E
6680;Nao_branca;Medio;Zero;E
6683;Branca;Medio;Um;E
6684;Nao_branca;Superior;Um;E
6689;Nao_branca;FundamentalIncompleto;Zero;E
6691;Nao_branca;FundamentalCompleto;Zero;E
6692;Nao_branca;FundamentalIncompleto;Zero;E
6693;Nao_branca;FundamentalIncompleto;Zero;E
6697;Branca;Superior;Um;E
6698;Branca;FundamentalCompleto;Zero;E
6700;Branca;Medio;Zero;E
6703;Nao_branca;FundamentalIncompleto;Zero;E
6705;Nao_branca;FundamentalCompleto;Zero;E
6707;Branca;Medio;Um;E
6708;Nao_branca;FundamentalCompleto;Zero;E
6709;Nao_branca;Medio;Zero;E
6711;Nao_branca;FundamentalIncompleto;Zero;E
6712;Nao_branca;Medio;Zero;E
6713;Nao_branca;FundamentalCompleto;Zero;E
6714;Branca;Medio;Um;E
6715;Nao_branca;Medio;Zero;E
6716;Nao_branca;Medio;Zero;E
6719;Nao_branca;FundamentalIncompleto;Um;E
6721;Nao_branca;Superior;Zero;E
6725;Nao declarado;Medio;Zero;E
6726;Nao_branca;Superior;Um;C
6727;Branca;Medio;Zero;D
6729;Nao_branca;FundamentalIncompleto;Zero;E
6731;Nao_branca;NuncaEstudou;Zero;E
6732;Nao_branca;Medio;Um;E
6734;Nao_branca;Medio;Zero;E
6735;Nao_branca;Superior;Um;E
6740;Branca;Medio;Zero;E
6742;Nao_branca;Medio;Zero;E
6745;Nao_branca;Medio;Zero;E
6746;Branca;Superior;Zero;E
6747;Nao_branca;Medio;Zero;E
6748;Nao_branca;Medio;Zero;E
6749;Nao_branca;Medio;Zero;E
6753;Nao_branca;FundamentalIncompleto;Zero;E
6754;Nao_branca;FundamentalIncompleto;Zero;E
6755;Nao_branca;Medio;Zero;E
6756;Nao_branca;Medio;Zero;E
6757;Nao_branca;FundamentalIncompleto;Zero;E
6759;Nao_branca;Superior;Zero;E
6760;Nao_branca;Superior;Zero;E
6763;Branca;Superior;Zero;D
6764;Nao_branca;FundamentalIncompleto;Zero;E
6765;Nao_branca;FundamentalCompleto;Zero;E
6766;Nao_branca;FundamentalIncompleto;Zero;E
6768;Branca;Medio;Zero;E
6769;Nao_branca;FundamentalIncompleto;Zero;E
6770;Nao_branca;Medio;Zero;E
6771;Nao_branca;Medio;Zero;E
6772;Nao_branca;FundamentalIncompleto;Zero;E
6775;Branca;Superior;Um;C
6776;Nao_branca;Medio;Zero;E
6779;Nao_branca;Medio;Zero;E
6780;Nao_branca;Medio;Zero;E
6786;Nao_branca;Superior;Zero;E
6789;Nao_branca;FundamentalIncompleto;Zero;E
6791;Nao_branca;NuncaEstudou;Zero;E
6792;Branca;FundamentalIncompleto;Zero;E
6793;Nao_branca;Medio;Zero;E
6797;Nao_branca;Superior;Zero;E
6798;Nao_branca;Superior;Zero;E
6799;Nao_branca;FundamentalIncompleto;Zero;E
6800;Nao_branca;Medio;Zero;E
6803;Nao_branca;FundamentalIncompleto;Zero;E
6806;Nao_branca;Medio;Zero;E
6809;Nao_branca;FundamentalIncompleto;Zero;E
6811;Branca;FundamentalCompleto;Zero;E
6813;Nao_branca;FundamentalCompleto;Zero;E
6814;Nao_branca;Medio;Zero;E
6820;Branca;FundamentalCompleto;Zero;E
6821;Nao_branca;Medio;Zero;E
6823;Nao_branca;Superior;Um;E
6827;Nao_branca;FundamentalIncompleto;Zero;E
6828;Nao_branca;NuncaEstudou;Zero;E
6829;Nao_branca;Medio;Zero;E
6830;Nao_branca;Medio;Um;D
6833;Nao_branca;Superior;Um;E
6835;Nao_branca;FundamentalIncompleto;Zero;E
6836;Nao_branca;Medio;Um;E
6837;Nao_branca;FundamentalIncompleto;Zero;E
6839;Nao_branca;Medio;Zero;E
6841;Nao_branca;Superior;Zero;E
6844;Branca;FundamentalCompleto;Zero;E
6845;Nao_branca;FundamentalIncompleto;Zero;E
6849;Nao_branca;Superior;Um;E
6851;Branca;Medio;Zero;E
6853;Nao_branca;Medio;Zero;E
6855;Nao_branca;Medio;Zero;E
6856;Nao declarado;Medio;Um;E
6857;Branca;Medio;Zero;E
6860;Nao_branca;Medio;Um;E
6861;Nao_branca;FundamentalIncompleto;Zero;E
6866;Nao_branca;Superior;Zero;E
6869;Nao_branca;Superior;Zero;E
6870;Branca;FundamentalCompleto;Um;E
6871;Nao_branca;Superior;Zero;E
6873;Nao_branca;Superior;Um;E
6874;Nao_branca;FundamentalIncompleto;Zero;E
6875;Nao_branca;FundamentalCompleto;Zero;E
6878;Nao_branca;FundamentalCompleto;Zero;E
6879;Nao_branca;Medio;Um;E
6880;Nao_branca;FundamentalIncompleto;Zero;E
6882;Nao_branca;FundamentalIncompleto;Zero;E
6883;Branca;FundamentalCompleto;Zero;E
6884;Nao_branca;FundamentalIncompleto;Zero;E
6887;Nao_branca;Superior;Zero;E
6889;Nao_branca;Medio;Zero;E
6891;Nao_branca;FundamentalIncompleto;Zero;E
6894;Branca;Medio;Zero;E
6895;Nao_branca;Medio;Zero;E
6901;Branca;FundamentalCompleto;Zero;E
6902;Nao_branca;Medio;Zero;E
6903;Nao_branca;FundamentalIncompleto;Zero;E
6904;Nao_branca;Superior;Zero;E
6905;Nao_branca;Medio;Zero;E
6906;Nao_branca;Superior;Zero;E
6909;Nao_branca;Medio;Zero;E
6910;Nao_branca;Superior;Um;E
6913;Nao_branca;Medio;Zero;E
6917;Branca;FundamentalCompleto;Zero;E
6923;Nao_branca;FundamentalIncompleto;Zero;E
6926;Nao_branca;Medio;Zero;E
6930;Nao_branca;Medio;Zero;E
6933;Nao_branca;FundamentalCompleto;Zero;E
6936;Branca;FundamentalIncompleto;Zero;E
6937;Nao_branca;Superior;Zero;D
6939;Branca;FundamentalIncompleto;Zero;E
6944;Nao_branca;Medio;Zero;E
6945;Branca;FundamentalCompleto;Zero;E
6946;Nao_branca;Medio;Zero;E
6949;Nao_branca;FundamentalIncompleto;Zero;E
6950;Nao_branca;Medio;Um;E
6951;Nao_branca;Medio;Zero;E
6952;Branca;FundamentalIncompleto;Zero;E
6953;Nao_branca;Medio;Zero;E
6954;Branca;Medio;Um;E
6955;Nao_branca;FundamentalIncompleto;Zero;E
6956;Branca;Superior;Um;E
6957;Nao_branca;Medio;Zero;E
6962;Nao_branca;Superior;Zero;D
6964;Branca;FundamentalCompleto;Zero;E
6965;Nao_branca;Medio;Um;E
6969;Nao_branca;FundamentalIncompleto;Zero;E
6970;Nao_branca;Superior;Zero;E
6971;Nao_branca;FundamentalIncompleto;Zero;E
6973;Nao_branca;Medio;Um;E
6978;Nao_branca;Superior;Zero;E
6979;Nao_branca;Medio;Zero;E
6980;Nao_branca;Medio;Zero;E
6983;Nao_branca;Medio;Zero;E
6986;Nao_branca;Medio;Zero;E
6989;Nao_branca;Superior;Zero;E
6992;Branca;Medio;Zero;E
6995;Nao_branca;FundamentalCompleto;Zero;E
6996;Nao_branca;Superior;Zero;C
6999;Nao_branca;Medio;Zero;D
7005;Nao_branca;Medio;Zero;E
7006;Nao_branca;NuncaEstudou;Zero;E
7009;Nao_branca;FundamentalIncompleto;Zero;E
7010;Nao_branca;FundamentalCompleto;Zero;E
7011;Nao_branca;Medio;Zero;E
7012;Nao_branca;FundamentalCompleto;Zero;E
7013;Nao_branca;Superior;Um;D
7018;Nao_branca;FundamentalIncompleto;Zero;E
7021;Branca;FundamentalCompleto;Zero;E
7022;Nao_branca;Superior;Zero;E
7024;Nao_branca;FundamentalCompleto;Zero;E
7025;Nao_branca;Medio;Zero;E
7026;Nao_branca;Medio;Zero;E
7034;Branca;Medio;Zero;E
7036;Nao_branca;Medio;Zero;E
7037;Nao_branca;FundamentalCompleto;Zero;E
7039;Nao_branca;NuncaEstudou;Zero;E
7040;Nao_branca;FundamentalIncompleto;Zero;E
7042;Nao_branca;Medio;Dois;C
7044;Nao_branca;NuncaEstudou;Zero;E
7045;Branca;Superior;Zero;E
7048;Nao_branca;FundamentalIncompleto;Um;E
7050;Branca;Superior;Zero;E
7051;Nao_branca;Superior;Zero;E
7053;Branca;FundamentalIncompleto;Zero;E
7057;Nao_branca;Medio;Um;D
7060;Branca;Medio;Um;E
7061;Nao_branca;FundamentalCompleto;Zero;E
7064;Nao_branca;FundamentalCompleto;Zero;D
7066;Nao_branca;Medio;Zero;E
7067;Nao_branca;FundamentalCompleto;Zero;E
7069;Nao_branca;Medio;Zero;E
7072;Branca;Superior;Um;E
7073;Nao_branca;FundamentalIncompleto;Zero;E
7076;Nao_branca;Medio;Zero;E
7080;Nao_branca;Superior;Zero;E
7081;Nao_branca;FundamentalIncompleto;Zero;E
7083;Nao_branca;FundamentalCompleto;Zero;E
7084;Nao_branca;Superior;Zero;D
7085;Nao_branca;Medio;Zero;E
7086;Nao_branca;FundamentalIncompleto;Zero;D
7087;Nao_branca;FundamentalIncompleto;Um;E
7088;Nao_branca;Medio;Zero;E
7090;Nao_branca;Medio;Zero;E
7092;Nao_branca;FundamentalIncompleto;Zero;E
7093;Nao_branca;FundamentalIncompleto;Zero;E
7099;Nao_branca;FundamentalIncompleto;Zero;E
7110;Nao_branca;FundamentalIncompleto;Zero;E
7111;Nao_branca;FundamentalIncompleto;Zero;E
7114;Branca;FundamentalIncompleto;Zero;E
7116;Nao_branca;FundamentalCompleto;Zero;E
7118;Nao_branca;Medio;Zero;E
7120;Nao_branca;Medio;Zero;E
7122;Nao_branca;Medio;Zero;E
7123;Nao_branca;FundamentalIncompleto;Zero;E
7124;Nao_branca;FundamentalIncompleto;Zero;E
7125;Nao_branca;FundamentalIncompleto;Zero;E
7126;Nao_branca;Medio;Zero;E
7127;Nao_branca;FundamentalIncompleto;Um;E
7130;Nao_branca;FundamentalIncompleto;Zero;E
7134;Nao_branca;FundamentalIncompleto;Zero;E
7137;Nao_branca;FundamentalIncompleto;Zero;E
7138;Nao_branca;Medio;Dois;E
7140;Nao_branca;Superior;Zero;E
7142;Nao_branca;FundamentalIncompleto;Zero;E
7145;Branca;Superior;Um;E
7146;Nao declarado;Medio;Zero;E
7147;Nao_branca;FundamentalCompleto;Um;E
7151;Branca;Superior;Zero;E
7152;Branca;Superior;Zero;E
7153;Branca;Medio;Zero;E
7154;Branca;Superior;Um;E
7155;Nao_branca;NuncaEstudou;Zero;E
