;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
21025;C1;Branca;Fundamental;Um;E1
21028;C3;Nao_branca;Medio;Zero;E1
21030;C3;Nao_branca;Medio;Zero;E1
21032;C3;Nao_branca;Medio;Zero;E1
21034;C1;Branca;Fundamental;Zero;E1
21035;C2;Nao_branca;Fundamental;Zero;E1
21036;C2;Nao_branca;Fundamental;Zero;E1
21037;C3;Nao_branca;Medio;Um;D1
21038;C2;Nao_branca;NuncaEstudou;Zero;E1
21039;C3;Nao_branca;Medio;Um;E1
21040;C4;Nao_branca;Superior;Um;E1
21041;C2;Nao_branca;Fundamental;Zero;E1
21042;C1;Branca;Medio;Zero;D1
21044;C2;Nao_branca;Fundamental;Zero;E1
21045;C4;Nao_branca;Superior;Zero;E1
21046;C3;Nao_branca;Medio;Um;E1
21047;C2;Nao_branca;Fundamental;Um;E1
21048;C4;Nao_branca;Superior;Zero;E1
21049;C2;Nao_branca;Fundamental;Zero;E1
21050;C2;Nao_branca;Fundamental;Zero;E1
21051;C2;Nao_branca;Fundamental;Zero;E1
21052;C1;Branca;Superior;Zero;E1
21053;C3;Nao_branca;Medio;Zero;E1
21054;C2;Nao_branca;Fundamental;Zero;E1
21055;C2;Nao_branca;Fundamental;Zero;D1
21057;C4;Nao_branca;Superior;Zero;E1
21058;C3;Nao_branca;Medio;Um;E1
21059;C3;Nao_branca;Medio;Zero;E1
21060;C1;Branca;Fundamental;Zero;E1
21062;C1;Branca;Superior;Zero;E1
21063;C3;Nao_branca;Medio;Zero;E1
21064;C2;Nao_branca;Fundamental;Zero;E1
21065;C2;Nao_branca;Fundamental;Zero;E1
21066;C1;Branca;Medio;Dois;E1
21067;C3;Nao_branca;Medio;Um;E1
21068;C2;Nao_branca;Fundamental;Um;E1
21069;C2;Nao_branca;Fundamental;Um;E1
21073;C4;Nao_branca;Superior;Um;D1
21074;C2;Nao_branca;Fundamental;Zero;E1
21076;C3;Nao_branca;Medio;Zero;E1
21077;C1;Branca;Fundamental;Zero;E1
21078;C2;Nao_branca;Fundamental;Um;E1
21079;C2;Nao_branca;Fundamental;Zero;E1
21080;C3;Nao declarado;Medio;Zero;E1
21081;C4;Nao_branca;Superior;Um;E1
21082;C3;Nao_branca;Medio;Um;E1
21084;C2;Nao_branca;Fundamental;Zero;E1
21085;C3;Nao_branca;Medio;Zero;E1
21086;C2;Nao_branca;Fundamental;Zero;E1
21087;C2;Nao_branca;Fundamental;Um;E1
21090;C2;Nao_branca;NuncaEstudou;Zero;E1
21091;C2;Nao_branca;Fundamental;Zero;E1
21092;C2;Nao_branca;Fundamental;Zero;E1
21093;C2;Nao_branca;Fundamental;Zero;E1
21094;C4;Nao_branca;Superior;Zero;E1
21095;C2;Nao_branca;Fundamental;Zero;E1
21098;C2;Nao_branca;Fundamental;Zero;E1
21100;C2;Nao_branca;Fundamental;Zero;E1
21101;C3;Nao_branca;Medio;Um;E1
21102;C4;Nao_branca;Superior;Um;E1
21103;C4;Nao_branca;Superior;Zero;E1
21104;C1;Branca;Fundamental;Um;D1
21105;C3;Nao_branca;Medio;Zero;E1
21106;C2;Nao_branca;Fundamental;Zero;E1
21107;C2;Nao_branca;Fundamental;Zero;E1
21108;C2;Nao_branca;Fundamental;Zero;E1
21109;C2;Nao_branca;Fundamental;Um;E1
21110;C1;Nao declarado;Fundamental;Zero;E1
21111;C2;Nao_branca;Fundamental;Zero;E1
21112;C2;Nao_branca;Fundamental;Zero;E1
21114;C2;Nao_branca;Fundamental;Zero;E1
21115;C1;Branca;Fundamental;Zero;E1
21116;C2;Nao_branca;Fundamental;Zero;E1
21118;C2;Nao_branca;Fundamental;Zero;E1
21119;C3;Nao_branca;Medio;Zero;D1
21120;C2;Nao_branca;Fundamental;Zero;E1
21121;C2;Nao_branca;Fundamental;Zero;E1
21122;C4;Nao_branca;Superior;Zero;E1
21123;C1;Branca;Superior;Um;E1
21124;C2;Nao_branca;Fundamental;Zero;E1
21125;C2;Nao_branca;Fundamental;Zero;E1
21126;C2;Nao_branca;Fundamental;Zero;E1
21127;C2;Nao_branca;Fundamental;Um;E1
21128;C3;Nao_branca;Medio;Um;E1
21129;C3;Nao_branca;Medio;Um;E1
21130;C1;Nao declarado;Fundamental;Um;E1
21132;C1;Branca;Superior;Zero;E1
21133;C4;Nao_branca;Superior;Um;E1
21134;C2;Nao_branca;Fundamental;Zero;E1
21135;C2;Nao_branca;Fundamental;Zero;E1
21136;C2;Nao_branca;Fundamental;Zero;E1
21137;C2;Nao_branca;Fundamental;Um;D1
21138;C3;Nao_branca;Medio;Zero;E1
21139;C2;Nao_branca;Fundamental;Um;E1
21140;C3;Nao_branca;Medio;Zero;E1
21141;C1;Branca;Fundamental;Zero;E1
21142;C3;Nao_branca;Medio;Dois;E1
21143;C3;Nao_branca;Medio;Zero;E1
21144;C2;Nao_branca;Fundamental;Zero;E1
21146;C2;Nao_branca;Fundamental;Zero;E1
21148;C2;Nao_branca;Fundamental;Zero;E1
21149;C3;Nao_branca;Medio;Zero;E1
21150;C4;Nao_branca;Superior;Zero;E1
21151;C1;Branca;Fundamental;Zero;E1
21152;C1;Branca;Superior;Zero;E1
21153;C3;Nao_branca;Medio;Zero;E1
21154;C3;Nao_branca;Medio;Zero;E1
21156;C2;Nao_branca;Fundamental;Zero;E1
21157;C2;Nao_branca;Fundamental;Um;E1
21159;C4;Nao_branca;Superior;Zero;D1
21160;C2;Nao_branca;NuncaEstudou;Zero;E1
21162;C1;Branca;Superior;Um;E1
21163;C3;Nao_branca;Medio;Zero;E1
21165;C2;Nao_branca;Fundamental;Zero;E1
21166;C3;Nao_branca;Medio;Zero;D1
21167;C1;Branca;Medio;Zero;E1
21168;C4;Nao_branca;Superior;Zero;D1
21169;C1;Branca;Medio;Zero;C1
21170;C1;Branca;Medio;Zero;E1
21172;C3;Nao_branca;Medio;Zero;E1
21173;C2;Nao_branca;Fundamental;Zero;E1
21174;C1;Branca;Medio;Zero;E1
21175;C1;Branca;Medio;Zero;E1
21176;C2;Nao_branca;Fundamental;Zero;E1
21177;C1;Branca;Fundamental;Zero;E1
21178;C2;Nao_branca;Fundamental;Zero;D1
21179;C2;Nao_branca;Fundamental;Um;E1
21180;C2;Nao_branca;Fundamental;Zero;E1
21182;C4;Nao declarado;Superior;Zero;E1
21183;C2;Nao_branca;Fundamental;Um;E1
21184;C3;Nao_branca;Medio;Zero;E1
21185;C2;Nao_branca;Fundamental;Zero;E1
21186;C3;Nao_branca;Medio;Um;D1
21187;C3;Nao_branca;Medio;Um;E1
21188;C2;Nao_branca;NuncaEstudou;Zero;E1
21190;C4;Nao_branca;Superior;Um;E1
21191;C4;Nao_branca;Superior;Zero;E1
21192;C2;Nao_branca;Fundamental;Zero;E1
21193;C3;Nao_branca;Medio;Zero;E1
21194;C2;Nao_branca;Fundamental;Zero;E1
21195;C1;Branca;Medio;Zero;E1
21196;C1;Branca;Superior;Um;D1
21199;C2;Nao_branca;Fundamental;Dois;E1
21201;C4;Nao_branca;Superior;Zero;E1
21202;C3;Nao_branca;Medio;Zero;E1
21204;C2;Nao_branca;Fundamental;Um;E1
21205;C3;Nao_branca;Medio;Um;E1
21207;C1;Branca;Medio;Zero;E1
21209;C2;Nao_branca;Fundamental;Um;E1
21211;C4;Nao_branca;Superior;Um;E1
21212;C2;Nao_branca;Fundamental;Zero;E1
21213;C2;Nao_branca;Fundamental;Zero;E1
21214;C2;Nao_branca;Fundamental;Zero;E1
21215;C1;Branca;Medio;Um;E1
21216;C1;Nao declarado;Fundamental;Zero;E1
21217;C1;Branca;Superior;Um;E1
21218;C2;Nao_branca;Fundamental;Um;E1
21219;C4;Nao_branca;Superior;Zero;E1
21220;C1;Nao declarado;Fundamental;Zero;E1
21222;C2;Nao_branca;Fundamental;Zero;E1
21223;C1;Branca;Medio;Zero;D1
21225;C2;Nao_branca;Fundamental;Zero;E1
21226;C1;Branca;NuncaEstudou;Um;E1
21228;C3;Nao_branca;Medio;Dois;E1
21229;C2;Nao_branca;Fundamental;Zero;E1
21230;C4;Nao_branca;Superior;Zero;E1
21231;C2;Nao_branca;Fundamental;Zero;E1
21232;C2;Nao_branca;Fundamental;Um;E1
21233;C2;Nao_branca;Fundamental;Zero;E1
21234;C2;Nao_branca;Fundamental;Zero;E1
21235;C4;Nao_branca;Superior;Zero;E1
21236;C3;Nao_branca;Medio;Zero;E1
21238;C3;Nao_branca;Medio;Zero;E1
21239;C3;Nao_branca;Medio;Zero;E1
21240;C3;Nao_branca;Medio;Zero;E1
21243;C2;Nao_branca;Fundamental;Zero;E1
21244;C2;Nao_branca;Fundamental;Zero;E1
21245;C4;Nao_branca;Superior;Um;E1
21246;C4;Nao_branca;Superior;Zero;E1
21247;C2;Nao_branca;Fundamental;Zero;E1
21248;C3;Nao_branca;Medio;Zero;D1
21249;C3;Nao_branca;Medio;Zero;E1
21250;C3;Nao_branca;Medio;Um;D1
21251;C2;Nao_branca;Fundamental;Zero;E1
21252;C2;Nao_branca;Fundamental;Zero;E1
21253;C3;Nao_branca;Medio;Zero;E1
21254;C1;Branca;Medio;Zero;E1
21255;C2;Nao_branca;Fundamental;Um;E1
21257;C3;Nao_branca;Medio;Zero;D1
21258;C3;Nao_branca;Medio;Zero;E1
21259;C2;Nao_branca;Fundamental;Um;E1
21260;C4;Nao_branca;Superior;Zero;E1
21261;C2;Nao_branca;Fundamental;Um;E1
21262;C3;Nao_branca;Medio;Um;E1
21263;C4;Nao_branca;Superior;Um;D1
21266;C1;Branca;NuncaEstudou;Zero;E1
21267;C4;Nao_branca;Superior;Zero;D1
21268;C3;Nao_branca;Medio;Zero;E1
21269;C2;Nao_branca;Fundamental;Zero;E1
21270;C2;Nao_branca;Fundamental;Zero;E1
21271;C4;Nao_branca;Superior;Zero;D1
21273;C2;Nao_branca;Fundamental;Zero;E1
21274;C4;Nao declarado;Superior;Zero;E1
21275;C3;Nao_branca;Medio;Zero;E1
21276;C2;Nao_branca;Fundamental;Zero;E1
21277;C2;Nao_branca;Fundamental;Zero;E1
21278;C3;Nao_branca;Medio;Zero;E1
21279;C4;Nao_branca;Superior;Um;E1
21280;C2;Nao_branca;Fundamental;Zero;E1
21281;C3;Nao_branca;Medio;Zero;E1
21283;C3;Nao_branca;Medio;Um;E1
21285;C3;Nao_branca;Medio;Um;E1
21286;C2;Nao_branca;Fundamental;Zero;E1
21287;C3;Nao_branca;Medio;Zero;E1
21288;C2;Nao_branca;Fundamental;Zero;E1
21289;C3;Nao_branca;Medio;Zero;D1
21290;C2;Nao_branca;Fundamental;Um;E1
21291;C2;Nao_branca;Fundamental;Um;C1
21292;C3;Nao_branca;Medio;Zero;E1
21294;C2;Nao_branca;Fundamental;Um;E1
21295;C4;Nao_branca;Superior;Zero;E1
21296;C4;Nao_branca;Superior;Zero;E1
21298;C3;Nao_branca;Medio;Um;D1
21299;C2;Nao_branca;Fundamental;Zero;E1
21301;C1;Branca;Medio;Um;D1
21302;C4;Nao_branca;Superior;Zero;E1
21303;C2;Nao_branca;Fundamental;Zero;E1
21304;C1;Branca;Superior;Um;E1
21305;C3;Nao_branca;Medio;Zero;E1
21306;C3;Nao_branca;Medio;Zero;E1
21308;C2;Nao_branca;Fundamental;Zero;E1
21309;C3;Nao_branca;Medio;Um;D1
21310;C2;Nao_branca;NuncaEstudou;Zero;E1
21311;C2;Nao_branca;NuncaEstudou;Zero;E1
21312;C3;Nao_branca;Medio;Zero;E1
21313;C2;Nao_branca;Fundamental;Um;E1
21314;C4;Nao_branca;Superior;Zero;E1
21317;C2;Nao_branca;Fundamental;Um;E1
21318;C4;Nao_branca;Superior;Zero;E1
21319;C2;Nao_branca;Fundamental;Zero;E1
21320;C3;Nao_branca;Medio;Zero;E1
21321;C1;Branca;Medio;Zero;E1
21322;C3;Nao_branca;Medio;Zero;E1
21323;C2;Nao_branca;Fundamental;Zero;E1
21325;C1;Nao declarado;Fundamental;Zero;E1
21326;C1;Branca;Medio;Dois;E1
21327;C2;Nao_branca;Fundamental;Um;E1
21328;C2;Nao_branca;Fundamental;Zero;E1
21329;C2;Nao_branca;Fundamental;Zero;E1
21330;C2;Nao_branca;Fundamental;Zero;E1
21332;C2;Nao_branca;Fundamental;Zero;E1
21334;C3;Nao_branca;Medio;Um;E1
21335;C2;Nao_branca;NuncaEstudou;Zero;E1
21336;C2;Nao_branca;Fundamental;Um;D1
21337;C4;Nao_branca;Superior;Zero;E1
21338;C3;Nao_branca;Medio;Zero;E1
21340;C2;Nao_branca;Fundamental;Zero;E1
21341;C4;Nao_branca;Superior;Zero;E1
21342;C3;Nao_branca;Medio;Um;E1
21343;C1;Branca;Medio;Zero;E1
21344;C1;Branca;Fundamental;Zero;E1
21346;C2;Nao_branca;Fundamental;Zero;E1
21347;C1;Branca;Fundamental;Zero;E1
21348;C2;Nao_branca;Fundamental;Um;E1
21351;C2;Nao_branca;Fundamental;Zero;E1
21353;C3;Nao_branca;Medio;Zero;E1
21354;C2;Nao_branca;Fundamental;Zero;E1
21355;C1;Branca;Fundamental;Um;E1
21356;C4;Nao_branca;Superior;Um;E1
21357;C3;Nao_branca;Medio;Um;E1
21358;C2;Nao_branca;Fundamental;Zero;E1
21362;C2;Nao_branca;Fundamental;Zero;E1
21363;C3;Nao_branca;Medio;Zero;E1
21364;C2;Nao_branca;Fundamental;Dois;E1
21365;C2;Nao_branca;Fundamental;Zero;E1
21366;C1;Branca;Superior;Zero;E1
21367;C2;Nao_branca;Fundamental;Zero;E1
21368;C4;Nao_branca;Superior;Um;D1
21370;C2;Nao_branca;Fundamental;Um;E1
21372;C2;Nao_branca;Fundamental;Zero;E1
21373;C2;Nao_branca;Fundamental;Um;E1
21375;C4;Nao_branca;Superior;Um;C1
21377;C1;Branca;Superior;Zero;D1
21378;C2;Nao_branca;Fundamental;Um;D1
21379;C1;Branca;Medio;Um;D1
21380;C1;Branca;Medio;Zero;E1
21381;C2;Nao_branca;Fundamental;Zero;D1
21382;C2;Nao_branca;Fundamental;Zero;E1
21383;C2;Nao_branca;Fundamental;Zero;E1
21384;C3;Nao_branca;Medio;Zero;E1
21386;C2;Nao_branca;Fundamental;Zero;E1
21387;C2;Nao_branca;Fundamental;Zero;E1
21388;C3;Nao_branca;Medio;Zero;E1
21390;C3;Nao_branca;Medio;Zero;E1
21392;C2;Nao_branca;Fundamental;Zero;E1
21393;C3;Nao_branca;Medio;Zero;E1
21397;C1;Branca;Fundamental;Zero;E1
21398;C1;Branca;Fundamental;Zero;E1
21400;C2;Nao_branca;Fundamental;Zero;E1
21401;C4;Nao_branca;Superior;Um;E1
21402;C1;Branca;Fundamental;Um;E1
21403;C2;Nao_branca;Fundamental;Zero;E1
21406;C2;Nao_branca;Fundamental;Um;E1
21407;C2;Nao_branca;Fundamental;Zero;E1
21408;C1;Branca;Medio;Um;E1
21410;C2;Nao_branca;Fundamental;Zero;E1
21412;C4;Nao_branca;Superior;Zero;E1
21413;C2;Nao_branca;Fundamental;Um;E1
21414;C2;Nao_branca;Fundamental;Zero;E1
21416;C3;Nao_branca;Medio;Zero;E1
21417;C2;Nao_branca;Fundamental;Zero;E1
21418;C2;Nao_branca;Fundamental;Um;E1
21419;C3;Nao_branca;Medio;Um;D1
21420;C2;Nao_branca;Fundamental;Zero;E1
21421;C2;Nao_branca;Fundamental;Zero;E1
21423;C2;Nao_branca;NuncaEstudou;Zero;E1
21426;C1;Branca;Fundamental;Zero;E1
21427;C4;Nao_branca;Superior;Zero;E1
21428;C2;Nao_branca;Fundamental;Zero;E1
21429;C4;Nao_branca;Superior;Um;E1
21430;C2;Nao_branca;Fundamental;Um;E1
21431;C2;Nao_branca;Fundamental;Zero;E1
21432;C3;Nao_branca;Medio;Um;E1
21433;C1;Branca;Medio;Zero;E1
21434;C1;Branca;Fundamental;Zero;E1
21435;C2;Nao_branca;Fundamental;Zero;E1
21436;C1;Branca;Medio;Zero;E1
21438;C2;Nao_branca;Fundamental;Zero;E1
21439;C3;Nao_branca;Medio;Zero;E1
21440;C2;Nao_branca;Fundamental;Zero;E1
21441;C2;Nao_branca;Fundamental;Zero;E1
21442;C4;Nao_branca;Superior;Um;E1
21443;C1;Branca;Medio;Um;D1
21445;C2;Nao_branca;NuncaEstudou;Zero;E1
21446;C3;Nao_branca;Medio;Um;E1
21447;C1;Branca;Medio;Zero;E1
21448;C2;Nao_branca;Fundamental;Um;E1
21449;C2;Nao_branca;NuncaEstudou;Zero;E1
21450;C1;Branca;Fundamental;Zero;E1
21451;C2;Nao_branca;Fundamental;Zero;E1
21452;C3;Nao_branca;Medio;Um;E1
21453;C1;Branca;Fundamental;Zero;E1
21454;C1;Branca;Superior;Um;E1
21455;C4;Nao_branca;Superior;Zero;E1
21456;C4;Nao_branca;Superior;Zero;E1
21457;C2;Nao_branca;Fundamental;Zero;E1
21460;C3;Nao_branca;Medio;Zero;E1
21461;C4;Nao_branca;Superior;Um;E1
21462;C3;Nao_branca;Medio;Zero;E1
21464;C2;Nao_branca;Fundamental;Zero;E1
21465;C1;Branca;Fundamental;Zero;E1
21466;C2;Nao_branca;Fundamental;Um;E1
21467;C2;Nao_branca;Fundamental;Zero;E1
21468;C3;Nao_branca;Medio;Zero;E1
21469;C3;Nao_branca;Medio;Zero;E1
21470;C3;Nao_branca;Medio;Um;E1
21471;C2;Nao_branca;Fundamental;Um;D1
21472;C2;Nao_branca;Fundamental;Um;E1
21473;C1;Branca;Fundamental;Um;E1
21474;C2;Nao_branca;Fundamental;Zero;E1
21475;C2;Nao_branca;Fundamental;Zero;E1
21477;C3;Nao_branca;Medio;Zero;E1
21480;C2;Nao_branca;Fundamental;Zero;E1
21483;C2;Nao_branca;Fundamental;Zero;E1
21484;C4;Nao_branca;Superior;Zero;E1
21486;C2;Nao_branca;NuncaEstudou;Zero;D1
21487;C2;Nao_branca;Fundamental;Zero;E1
21489;C3;Nao_branca;Medio;Um;D1
21490;C3;Nao_branca;Medio;Zero;E1
21492;C3;Nao_branca;Medio;Zero;E1
21494;C3;Nao_branca;Medio;Zero;E1
21496;C1;Branca;Medio;Zero;E1
21497;C1;Branca;Superior;Um;D1
21500;C2;Nao_branca;NuncaEstudou;Zero;E1
21501;C2;Nao_branca;Fundamental;Zero;E1
21502;C2;Nao_branca;Fundamental;Zero;E1
21503;C2;Nao_branca;Fundamental;Um;E1
21504;C2;Nao_branca;Fundamental;Zero;E1
21505;C1;Branca;Fundamental;Dois;D1
21506;C2;Nao_branca;Fundamental;Zero;E1
21507;C1;Branca;Fundamental;Zero;E1
21508;C1;Branca;Medio;Zero;E1
21509;C2;Nao_branca;Fundamental;Zero;E1
21511;C2;Nao_branca;Fundamental;Zero;E1
21512;C3;Nao_branca;Medio;Zero;E1
21513;C3;Nao_branca;Medio;Zero;E1
21514;C2;Nao_branca;Fundamental;Zero;E1
21515;C1;Branca;Medio;Zero;E1
21517;C3;Nao_branca;Medio;Um;E1
21518;C2;Nao_branca;Fundamental;Zero;E1
21524;C2;Nao_branca;Fundamental;Zero;E1
21525;C1;Branca;Fundamental;Zero;E1
21526;C4;Nao_branca;Superior;Zero;E1
21527;C2;Nao_branca;NuncaEstudou;Zero;E1
21528;C3;Nao_branca;Medio;Zero;E1
21529;C3;Nao_branca;Medio;Zero;E1
21531;C2;Nao_branca;Fundamental;Zero;E1
21532;C1;Branca;Fundamental;Zero;E1
21533;C1;Branca;Medio;Zero;E1
21534;C1;Branca;Fundamental;Zero;E1
21535;C2;Nao_branca;Fundamental;Zero;E1
21536;C2;Nao_branca;Fundamental;Zero;E1
21537;C2;Nao_branca;Fundamental;Um;E1
21539;C3;Nao_branca;Medio;Zero;E1
21540;C2;Nao_branca;Fundamental;Zero;E1
21541;C2;Nao_branca;Fundamental;Zero;E1
21542;C3;Nao_branca;Medio;Zero;E1
21543;C1;Branca;Superior;Zero;E1
21544;C3;Nao_branca;Medio;Zero;E1
21547;C1;Branca;Medio;Zero;E1
21548;C3;Nao_branca;Medio;Zero;E1
21550;C2;Nao_branca;Fundamental;Um;E1
21554;C1;Branca;Medio;Zero;E1
21555;C2;Nao_branca;Fundamental;Um;D1
21557;C2;Nao_branca;Fundamental;Um;E1
21559;C1;Branca;Fundamental;Zero;E1
21560;C3;Nao_branca;Medio;Zero;E1
21561;C2;Nao_branca;Fundamental;Um;E1
21562;C2;Nao_branca;NuncaEstudou;Zero;E1
21563;C2;Nao_branca;Fundamental;Zero;E1
21564;C2;Nao_branca;Fundamental;Zero;E1
21567;C1;Branca;Fundamental;Zero;E1
21568;C4;Nao_branca;Superior;Zero;E1
21569;C2;Nao_branca;Fundamental;Zero;E1
21570;C2;Nao_branca;Fundamental;Zero;E1
21571;C3;Nao_branca;Medio;Um;E1
21572;C2;Nao_branca;Fundamental;Zero;D1
21573;C3;Nao_branca;Medio;Um;D1
21575;C1;Branca;Fundamental;Um;E1
21576;C1;Branca;Fundamental;Um;E1
21577;C1;Nao declarado;Fundamental;Zero;E1
21579;C3;Nao_branca;Medio;Zero;E1
21580;C2;Nao_branca;Fundamental;Zero;E1
21581;C2;Nao_branca;Fundamental;Zero;E1
21582;C3;Nao_branca;Medio;Um;E1
21583;C2;Nao_branca;Fundamental;Zero;E1
21584;C2;Nao_branca;Fundamental;Zero;E1
21585;C1;Branca;Superior;Um;E1
21586;C2;Nao_branca;Fundamental;Zero;E1
21587;C4;Nao_branca;Superior;Zero;E1
21588;C2;Nao_branca;Fundamental;Um;E1
21591;C1;Branca;Medio;Zero;D1
21592;C3;Nao_branca;Medio;Um;E1
21593;C4;Nao_branca;Superior;Zero;E1
21594;C2;Nao_branca;Fundamental;Zero;E1
21595;C2;Nao_branca;Fundamental;Um;E1
21596;C2;Nao_branca;Fundamental;Zero;E1
21598;C1;Branca;Fundamental;Um;E1
21599;C2;Nao_branca;Fundamental;Zero;E1
21600;C2;Nao_branca;Fundamental;Zero;E1
21601;C2;Nao_branca;Fundamental;Zero;E1
21602;C3;Nao_branca;Medio;Zero;E1
21603;C2;Nao_branca;Fundamental;Um;E1
21604;C2;Nao_branca;Fundamental;Zero;E1
21605;C2;Nao_branca;Fundamental;Zero;E1
21606;C2;Nao_branca;Fundamental;Um;E1
21607;C1;Branca;Medio;Um;E1
21608;C2;Nao_branca;NuncaEstudou;Zero;E1
21609;C3;Nao_branca;Medio;Zero;E1
21610;C2;Nao_branca;Fundamental;Zero;E1
21611;C4;Nao_branca;Superior;Zero;E1
21612;C1;Branca;NuncaEstudou;Zero;E1
21613;C1;Branca;Medio;Dois;D1
21614;C2;Nao_branca;Fundamental;Zero;E1
21617;C3;Nao_branca;Medio;Zero;E1
21618;C2;Nao_branca;Fundamental;Zero;E1
21619;C3;Nao_branca;Medio;Zero;E1
21620;C1;Branca;Fundamental;Um;E1
21621;C4;Nao_branca;Superior;Zero;E1
21623;C2;Nao_branca;Fundamental;Um;E1
21624;C4;Nao_branca;Superior;Zero;E1
21625;C3;Nao_branca;Medio;Um;E1
21626;C3;Nao_branca;Medio;Um;D1
21627;C3;Nao_branca;Medio;Zero;E1
21628;C3;Nao_branca;Medio;Zero;E1
21629;C2;Nao_branca;Fundamental;Zero;E1
21630;C2;Nao_branca;Fundamental;Zero;E1
21631;C1;Branca;Fundamental;Zero;E1
21632;C2;Nao_branca;Fundamental;Zero;E1
21633;C1;Branca;Fundamental;Zero;E1
21634;C3;Nao_branca;Medio;Zero;E1
21635;C2;Nao_branca;Fundamental;Zero;E1
21636;C4;Nao_branca;Superior;Zero;E1
21640;C2;Nao_branca;Fundamental;Um;E1
21641;C1;Branca;Fundamental;Zero;E1
21644;C4;Nao_branca;Superior;Zero;E1
21645;C2;Nao_branca;Fundamental;Zero;E1
21646;C1;Branca;Medio;Zero;D1
21648;C2;Nao_branca;Fundamental;Zero;E1
21650;C2;Nao_branca;Fundamental;Zero;E1
21651;C2;Nao_branca;Fundamental;Zero;E1
21653;C2;Nao_branca;Fundamental;Zero;E1
21654;C2;Nao_branca;Fundamental;Zero;E1
21656;C3;Nao_branca;Medio;Zero;E1
21657;C2;Nao_branca;Fundamental;Zero;E1
21658;C2;Nao_branca;Fundamental;Zero;E1
21659;C2;Nao_branca;NuncaEstudou;Zero;E1
21660;C2;Nao_branca;Fundamental;Zero;E1
21661;C3;Nao_branca;Medio;Dois;D1
21662;C3;Nao_branca;Medio;Zero;E1
21663;C1;Branca;NuncaEstudou;Zero;E1
21665;C1;Branca;Fundamental;Zero;E1
21666;C3;Nao_branca;Medio;Zero;D1
21669;C1;Branca;Superior;Um;D1
21671;C4;Nao_branca;Superior;Um;E1
21672;C2;Nao_branca;Fundamental;Zero;E1
21673;C4;Nao_branca;Superior;Zero;E1
21674;C3;Nao_branca;Medio;Zero;E1
21676;C2;Nao_branca;Fundamental;Zero;E1
21678;C1;Branca;Fundamental;Um;E1
21679;C2;Nao_branca;Fundamental;Zero;D1
21680;C2;Nao_branca;Fundamental;Um;E1
21682;C4;Nao_branca;Superior;Um;C1
21683;C2;Nao_branca;Fundamental;Um;E1
21684;C2;Nao_branca;Fundamental;Zero;E1
21687;C1;Branca;Medio;Zero;E1
21691;C2;Nao_branca;Fundamental;Zero;E1
21692;C2;Nao_branca;Fundamental;Um;E1
21693;C2;Nao_branca;Fundamental;Zero;E1
21694;C2;Nao_branca;Fundamental;Zero;E1
21695;C2;Nao_branca;Fundamental;Zero;E1
21696;C2;Nao_branca;Fundamental;Zero;E1
21698;C1;Branca;Fundamental;Um;E1
21700;C1;Branca;Fundamental;Zero;E1
21701;C2;Nao_branca;Fundamental;Zero;E1
21703;C1;Branca;Fundamental;Um;E1
21704;C2;Nao_branca;Fundamental;Zero;E1
21705;C3;Nao_branca;Medio;Um;E1
21707;C2;Nao_branca;Fundamental;Zero;E1
21708;C3;Nao_branca;Medio;Um;E1
21709;C1;Branca;Fundamental;Zero;E1
21711;C4;Nao_branca;Superior;Zero;E1
21712;C1;Branca;Fundamental;Um;E1
21713;C2;Nao_branca;NuncaEstudou;Zero;E1
21714;C3;Nao_branca;Medio;Um;E1
21716;C2;Nao_branca;NuncaEstudou;Zero;E1
21717;C1;Branca;Fundamental;Zero;E1
21718;C3;Nao_branca;Medio;Zero;E1
21719;C3;Nao_branca;Medio;Um;E1
21721;C2;Nao_branca;Fundamental;Zero;E1
21722;C1;Branca;Medio;Um;E1
21723;C2;Nao_branca;Fundamental;Zero;E1
21724;C3;Nao_branca;Medio;Um;E1
21726;C4;Nao_branca;Superior;Zero;E1
21727;C2;Nao_branca;Fundamental;Zero;E1
21728;C1;Branca;Medio;Zero;D1
21729;C1;Branca;Medio;Zero;E1
21730;C2;Nao_branca;Fundamental;Zero;E1
21731;C2;Nao_branca;Fundamental;Um;E1
21733;C4;Nao_branca;Superior;Zero;E1
21736;C3;Nao_branca;Medio;Um;E1
21737;C2;Nao_branca;Fundamental;Zero;E1
21738;C1;Branca;Fundamental;Zero;E1
21739;C2;Nao_branca;Fundamental;Zero;E1
21740;C2;Nao_branca;Fundamental;Zero;E1
21743;C2;Nao_branca;Fundamental;Zero;E1
21744;C1;Branca;Fundamental;Zero;E1
21745;C2;Nao_branca;Fundamental;Zero;E1
21746;C1;Branca;Fundamental;Zero;E1
21747;C2;Nao_branca;Fundamental;Zero;E1
21748;C3;Nao_branca;Medio;Zero;E1
21749;C2;Nao_branca;NuncaEstudou;Zero;E1
21750;C2;Nao_branca;Fundamental;Zero;E1
21752;C2;Nao_branca;Fundamental;Um;E1
21754;C1;Branca;Fundamental;Zero;E1
21755;C2;Nao_branca;Fundamental;Zero;E1
21756;C3;Nao_branca;Medio;Zero;E1
21757;C1;Branca;Medio;Zero;E1
21759;C1;Branca;NuncaEstudou;Zero;E1
21760;C2;Nao_branca;Fundamental;Zero;E1
