;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
25088;Branca;Medio;0;E1
25089;Nao_branca;Fundamental;1;E1
25091;Branca;Medio;0;E1
25093;Nao_branca;Fundamental;0;E1
25094;Branca;Superior;1;E1
25095;Branca;Medio;0;E1
25096;Nao_branca;Fundamental;0;E1
25098;Nao_branca;Fundamental;0;E1
25099;Nao_branca;Medio;1;E1
25100;Nao_branca;Fundamental;0;E1
25102;Nao_branca;Superior;0;C1
25103;Nao_branca;Fundamental;1;E1
25104;Nao_branca;Fundamental;1;E1
25105;Nao_branca;Medio;1;D1
25106;Nao_branca;Medio;1;E1
25108;Branca;Fundamental;0;C1
25109;Nao_branca;Medio;0;E1
25111;Nao_branca;Superior;1;C1
25113;Nao_branca;Medio;1;E1
25114;Nao_branca;Fundamental;1;E1
25115;Branca;Medio;1;D1
25116;Nao_branca;Medio;0;E1
25117;Nao_branca;Superior;1;D1
25118;Nao_branca;Fundamental;1;E1
25119;Branca;Medio;1;D1
25120;Nao_branca;Fundamental;0;E1
25121;Nao_branca;Fundamental;0;E1
25122;Nao_branca;Fundamental;0;E1
25124;Branca;Superior;1;E1
25125;Nao_branca;Fundamental;0;E1
25130;Nao_branca;Fundamental;0;E1
25131;Nao_branca;Medio;1;E1
25132;Nao_branca;Fundamental;0;E1
25133;Nao_branca;Fundamental;1;E1
25134;Nao_branca;NuncaEstudou;0;E1
25135;Nao_branca;NuncaEstudou;0;E1
25137;Nao_branca;Fundamental;1;D1
25138;Nao_branca;Fundamental;0;D1
25141;Nao_branca;Fundamental;0;E1
25143;Branca;Medio;0;E1
25144;Nao_branca;Fundamental;0;E1
25146;Nao_branca;Medio;1;E1
25148;Branca;Medio;0;D1
25149;Nao_branca;Fundamental;0;D1
25150;Nao_branca;Fundamental;0;E1
25153;Nao_branca;Fundamental;0;E1
25154;Nao_branca;Fundamental;0;E1
25155;Nao_branca;Fundamental;1;E1
25156;Nao_branca;Medio;1;E1
25157;Branca;Fundamental;0;E1
25158;Nao_branca;Fundamental;0;E1
25159;Nao_branca;Medio;0;E1
25161;Nao_branca;Medio;0;E1
25162;Nao_branca;Medio;0;E1
25163;Nao_branca;Superior;1;D1
25164;Nao_branca;Medio;1;E1
25165;Nao_branca;Superior;1;B1
25166;Nao_branca;Fundamental;1;E1
25167;Nao_branca;Fundamental;1;E1
25168;Nao_branca;Fundamental;1;D1
25169;Nao_branca;Medio;1;E1
25170;Nao_branca;Superior;0;D1
25171;Branca;Superior;2;C1
25172;Nao_branca;Medio;0;E1
25173;Nao_branca;Fundamental;0;E1
25174;Nao_branca;Fundamental;0;E1
25175;Branca;Superior;0;E1
25176;Nao_branca;Fundamental;1;C1
25177;Nao_branca;Fundamental;0;E1
25178;Nao_branca;Fundamental;0;E1
25179;Branca;Fundamental;1;C1
25180;Branca;Fundamental;1;E1
25181;Branca;Fundamental;0;E1
25183;Branca;Superior;1;D1
25184;Nao_branca;Fundamental;0;E1
25185;Nao_branca;Fundamental;1;D1
25186;Nao_branca;Medio;1;E1
25188;Branca;Superior;1;E1
25189;Branca;Fundamental;1;D1
25190;Branca;Fundamental;1;D1
25191;Branca;Fundamental;1;D1
25192;Nao_branca;Fundamental;1;E1
25193;Nao_branca;Medio;1;E1
25194;Nao_branca;Medio;1;E1
25195;Nao_branca;Superior;1;D1
25196;Nao_branca;Medio;1;E1
25197;Nao_branca;Medio;1;D1
25198;Branca;Medio;0;E1
25199;Branca;Medio;1;C1
25200;Nao_branca;Medio;0;E1
25201;Nao_branca;Fundamental;0;E1
25202;Nao_branca;Fundamental;1;E1
25204;Nao_branca;NuncaEstudou;0;E1
25205;Nao_branca;NuncaEstudou;1;D1
25206;Branca;Medio;0;E1
25208;Nao_branca;Fundamental;0;E1
25209;Nao_branca;Fundamental;0;E1
25211;Nao_branca;Medio;1;E1
25212;Branca;Fundamental;1;E1
25213;Nao_branca;Medio;0;E1
25214;Nao_branca;Fundamental;0;E1
25216;Branca;Fundamental;1;D1
25217;Nao_branca;Medio;0;E1
25218;Branca;Fundamental;0;E1
25219;Branca;Superior;1;E1
25220;Nao_branca;Fundamental;0;E1
25221;Nao_branca;Fundamental;0;E1
25222;Branca;Fundamental;1;E1
25223;Branca;Fundamental;1;D1
25224;Branca;Fundamental;1;E1
25225;Branca;Fundamental;1;E1
25226;Branca;Superior;1;E1
25227;Nao_branca;Medio;1;D1
25228;Nao_branca;Medio;0;E1
25230;Nao_branca;Fundamental;1;D1
25231;Branca;Fundamental;0;E1
25232;Nao_branca;Fundamental;0;E1
25233;Branca;Medio;1;D1
25234;Branca;Medio;0;E1
25235;Nao_branca;Medio;1;E1
25236;Branca;Fundamental;1;D1
25237;Branca;Fundamental;1;D1
25238;Nao_branca;Fundamental;0;E1
25239;Branca;Fundamental;1;E1
25240;Nao_branca;Medio;0;E1
25241;Branca;Medio;1;D1
25242;Nao_branca;Fundamental;0;E1
25243;Nao_branca;Fundamental;1;E1
25244;Branca;Fundamental;0;E1
25245;Nao_branca;Medio;1;E1
25248;Nao_branca;Fundamental;1;E1
25250;Nao_branca;Medio;1;E1
25251;Nao_branca;Fundamental;0;E1
25252;Branca;Fundamental;1;E1
25253;Branca;Fundamental;1;E1
25254;Nao_branca;Superior;1;D1
25255;Nao_branca;Medio;1;C1
25256;Nao_branca;Medio;1;C1
25257;Nao_branca;Medio;0;E1
25258;Nao_branca;Fundamental;1;D1
25259;Nao_branca;Fundamental;0;E1
25260;Nao_branca;Fundamental;1;E1
25261;Nao_branca;Medio;0;E1
25262;Branca;Medio;0;E1
25263;Branca;Fundamental;0;E1
25264;Nao_branca;Medio;0;E1
25265;Nao_branca;Medio;1;E1
25267;Branca;Fundamental;1;E1
25268;Nao_branca;Superior;1;E1
25270;Branca;Fundamental;0;D1
25271;Branca;Fundamental;1;D1
25272;Nao_branca;Fundamental;0;E1
25273;Branca;Superior;0;E1
25274;Branca;Fundamental;0;E1
25275;Nao_branca;Fundamental;1;E1
25276;Nao_branca;Medio;1;D1
25277;Branca;Fundamental;0;D1
25278;Nao_branca;Fundamental;0;E1
25280;Branca;Fundamental;1;E1
25281;Nao_branca;Fundamental;0;E1
25283;Nao_branca;Fundamental;0;E1
25284;Branca;Fundamental;0;E1
25285;Nao_branca;Fundamental;0;E1
25286;Branca;Fundamental;1;E1
25287;Branca;Medio;1;E1
25288;Branca;Fundamental;2;C1
25289;Nao_branca;Superior;0;E1
25290;Nao_branca;Superior;1;E1
25291;Nao_branca;Fundamental;1;E1
25292;Nao_branca;Superior;1;C1
25293;Nao_branca;Medio;1;E1
25294;Nao_branca;Fundamental;0;E1
25295;Nao_branca;Superior;1;E1
25296;Nao_branca;Medio;1;E1
25298;Nao_branca;Fundamental;0;E1
25300;Nao_branca;Fundamental;1;E1
25301;Nao_branca;Fundamental;1;E1
25302;Nao_branca;Medio;1;D1
25303;Branca;Superior;1;D1
25304;Nao_branca;Fundamental;1;E1
25305;Nao_branca;Fundamental;0;E1
25306;Branca;Superior;0;D1
25307;Branca;Medio;2;C1
25309;Nao_branca;Medio;0;E1
25310;Branca;Superior;1;D1
25312;Nao_branca;Fundamental;1;E1
25313;Nao_branca;Fundamental;1;D1
25314;Branca;Medio;1;E1
25315;Branca;Superior;0;E1
25316;Nao declarado;Medio;0;E1
25317;Branca;Fundamental;1;E1
25318;Nao_branca;Medio;1;D1
25320;Branca;Fundamental;0;E1
25322;Branca;Fundamental;0;E1
25323;Nao_branca;Medio;0;E1
25325;Branca;Superior;1;E1
25326;Nao_branca;Medio;0;E1
25327;Branca;Fundamental;0;E1
25328;Nao_branca;Fundamental;0;E1
25329;Nao_branca;Medio;1;E1
25330;Nao_branca;Fundamental;1;E1
25331;Nao_branca;NuncaEstudou;0;E1
25332;Branca;Fundamental;0;E1
25334;Nao_branca;Medio;0;E1
25336;Nao_branca;Fundamental;0;E1
25337;Nao_branca;Fundamental;1;E1
25338;Nao_branca;NuncaEstudou;1;E1
25339;Branca;Fundamental;1;E1
25340;Nao_branca;Fundamental;0;E1
25341;Nao_branca;Medio;1;E1
25342;Nao_branca;Fundamental;0;E1
25343;Nao_branca;Medio;1;E1
25344;Branca;Medio;0;E1
25345;Nao_branca;Medio;1;E1
25346;Branca;Superior;0;E1
25347;Nao_branca;Fundamental;1;D1
25349;Nao_branca;Fundamental;0;E1
25350;Nao_branca;Medio;1;E1
25351;Nao_branca;Medio;3;C1
25352;Nao_branca;Fundamental;1;E1
25353;Nao_branca;Medio;1;C1
25354;Branca;Fundamental;1;E1
25356;Nao_branca;Fundamental;0;E1
25357;Nao_branca;Fundamental;1;C1
25359;Nao_branca;Fundamental;0;D1
25360;Nao_branca;Fundamental;0;E1
25361;Nao_branca;Medio;0;E1
25362;Branca;Fundamental;0;E1
25364;Branca;Fundamental;0;E1
25365;Nao_branca;Fundamental;0;E1
25366;Nao_branca;Medio;0;E1
25367;Nao_branca;Fundamental;1;E1
25368;Nao_branca;Medio;0;D1
25369;Nao_branca;Medio;1;E1
25371;Nao_branca;Fundamental;1;E1
25372;Branca;Medio;2;C1
25373;Nao_branca;Medio;1;E1
25375;Branca;Fundamental;1;E1
25377;Nao_branca;Superior;1;E1
25378;Nao_branca;Fundamental;1;E1
25379;Nao_branca;Medio;1;E1
25380;Branca;Medio;1;E1
25381;Nao_branca;Fundamental;0;E1
25383;Nao_branca;Medio;0;E1
25384;Nao_branca;Fundamental;0;E1
25386;Nao_branca;Fundamental;0;E1
25387;Nao_branca;Medio;1;E1
25388;Nao_branca;Medio;2;D1
25389;Nao_branca;Fundamental;1;D1
25390;Nao_branca;Medio;0;E1
25392;Branca;Medio;0;E1
25393;Branca;Superior;1;C1
25394;Branca;Superior;1;C1
25395;Nao_branca;Fundamental;0;E1
25396;Nao_branca;Fundamental;0;E1
25397;Nao_branca;Fundamental;0;E1
25398;Nao_branca;Fundamental;0;E1
25399;Nao_branca;Medio;1;E1
25400;Nao_branca;Fundamental;1;E1
25401;Nao_branca;Fundamental;0;E1
25402;Nao_branca;Fundamental;1;D1
25403;Nao_branca;Medio;2;C1
25404;Nao_branca;Fundamental;0;E1
25405;Nao_branca;Medio;1;D1
25406;Nao_branca;Fundamental;1;E1
25407;Branca;Superior;2;D1
25408;Branca;Medio;1;E1
25409;Branca;Fundamental;0;E1
25410;Nao_branca;Fundamental;2;C1
25411;Nao_branca;Fundamental;0;E1
25412;Branca;Medio;1;E1
25413;Branca;Fundamental;0;E1
25414;Branca;Fundamental;1;E1
25415;Nao_branca;Superior;3;C1
25416;Nao_branca;Medio;0;E1
25417;Branca;Fundamental;1;E1
25418;Nao_branca;Fundamental;0;E1
25419;Nao_branca;Superior;0;E1
25420;Nao_branca;Fundamental;0;E1
25421;Nao_branca;Fundamental;0;E1
25422;Nao_branca;Fundamental;0;E1
25423;Nao_branca;Fundamental;0;D1
25424;Nao_branca;Medio;0;E1
25425;Branca;Medio;0;D1
25426;Branca;Superior;1;D1
25428;Nao_branca;Fundamental;1;B1
25431;Nao_branca;Medio;0;E1
25432;Branca;Fundamental;0;C1
25433;Nao_branca;Medio;1;E1
25434;Nao_branca;Fundamental;0;C1
25435;Branca;Fundamental;1;E1
25436;Nao_branca;Fundamental;0;E1
25437;Nao_branca;Fundamental;0;E1
25438;Nao_branca;Fundamental;1;D1
25439;Nao_branca;Medio;0;E1
25441;Branca;Medio;2;D1
25443;Branca;Fundamental;2;C1
25444;Nao_branca;Fundamental;0;E1
25445;Nao_branca;Fundamental;0;E1
25446;Branca;Medio;1;E1
25447;Branca;Fundamental;1;E1
25448;Branca;Medio;1;D1
25450;Nao_branca;Fundamental;0;E1
25451;Branca;Fundamental;0;E1
25452;Nao_branca;Superior;1;E1
25453;Branca;Fundamental;1;E1
25454;Branca;Fundamental;0;D1
25455;Branca;Fundamental;0;E1
25456;Nao_branca;Superior;1;C1
25457;Branca;Fundamental;1;E1
25459;Nao_branca;Medio;1;D1
25461;Nao_branca;Fundamental;0;E1
25462;Nao_branca;Fundamental;0;E1
25464;Branca;Fundamental;1;D1
25465;Nao_branca;Fundamental;0;E1
25466;Branca;Superior;1;E1
25467;Nao_branca;Superior;0;E1
25469;Nao_branca;Fundamental;2;C1
25470;Nao_branca;Medio;1;D1
25472;Branca;Superior;2;C1
25473;Branca;Medio;0;E1
25474;Branca;Superior;1;E1
25476;Nao_branca;Medio;1;E1
25478;Nao_branca;Fundamental;1;E1
25479;Nao_branca;Fundamental;0;E1
25480;Branca;Fundamental;1;C1
25481;Branca;Medio;0;E1
25482;Nao_branca;Medio;0;E1
25483;Nao_branca;Medio;1;D1
25484;Nao_branca;Medio;1;C1
25485;Nao_branca;Medio;0;E1
25486;Nao_branca;Medio;1;E1
25487;Nao_branca;Fundamental;0;E1
25488;Branca;Fundamental;1;E1
25489;Nao_branca;Fundamental;0;E1
25490;Nao_branca;Medio;1;E1
25492;Nao_branca;Fundamental;1;E1
25493;Nao_branca;Medio;1;E1
25494;Nao_branca;Fundamental;1;E1
25496;Nao_branca;Fundamental;1;D1
25497;Branca;Fundamental;1;E1
25498;Branca;Fundamental;0;D1
25502;Nao_branca;Superior;1;C1
25503;Nao_branca;NuncaEstudou;0;E1
25504;Nao_branca;Medio;1;E1
25506;Nao_branca;Fundamental;1;E1
25507;Nao_branca;Fundamental;1;E1
25509;Nao_branca;Fundamental;0;E1
25510;Nao_branca;Fundamental;0;E1
25513;Nao_branca;Fundamental;0;E1
25514;Nao declarado;Superior;0;E1
25515;Nao_branca;Medio;0;E1
25516;Nao_branca;Medio;0;E1
25517;Nao_branca;Superior;2;C1
25518;Branca;Superior;0;E1
25519;Branca;Medio;1;E1
25520;Nao_branca;Superior;1;C1
25521;Branca;Medio;1;E1
25522;Nao_branca;Fundamental;0;E1
25523;Branca;Medio;1;D1
25524;Nao declarado;Medio;1;D1
25526;Branca;Fundamental;0;E1
25527;Nao_branca;Superior;0;E1
25528;Nao_branca;Fundamental;1;D1
25530;Nao_branca;Fundamental;0;E1
25531;Nao_branca;Fundamental;0;E1
25532;Nao_branca;Fundamental;0;E1
25533;Branca;Fundamental;0;E1
25534;Nao_branca;Fundamental;0;E1
25535;Branca;Fundamental;0;E1
25537;Nao_branca;Fundamental;0;E1
25538;Branca;Superior;1;E1
25539;Nao_branca;Fundamental;1;E1
25540;Nao_branca;Fundamental;1;E1
25541;Nao_branca;Fundamental;0;E1
25542;Nao_branca;Superior;0;E1
25543;Nao_branca;Fundamental;0;E1
25544;Nao_branca;Fundamental;0;E1
25545;Nao_branca;Fundamental;1;E1
25546;Nao_branca;Fundamental;1;E1
25547;Branca;Medio;1;D1
25548;Nao_branca;Fundamental;1;E1
25549;Nao_branca;Fundamental;0;E1
25550;Nao_branca;Fundamental;0;E1
25551;Nao_branca;Fundamental;1;E1
25552;Nao_branca;Fundamental;0;E1
25553;Nao_branca;Fundamental;0;E1
25554;Branca;Fundamental;2;D1
25555;Nao_branca;Fundamental;1;E1
25556;Nao_branca;Fundamental;0;E1
25557;Nao_branca;Fundamental;1;E1
25558;Nao_branca;Medio;1;D1
25559;Nao_branca;Fundamental;0;E1
25560;Nao_branca;Fundamental;0;D1
25561;Nao_branca;Fundamental;0;E1
25562;Branca;Fundamental;0;E1
25563;Branca;Fundamental;1;E1
25564;Nao_branca;Fundamental;0;E1
25565;Nao_branca;Fundamental;0;E1
25566;Branca;Fundamental;0;E1
25567;Nao_branca;Fundamental;0;E1
25568;Nao_branca;Fundamental;0;E1
25569;Nao_branca;Fundamental;1;E1
25570;Nao_branca;Medio;1;E1
25571;Nao_branca;Medio;1;D1
25572;Nao_branca;Medio;1;E1
25573;Nao_branca;Fundamental;0;E1
25574;Branca;Superior;1;E1
25575;Branca;Medio;1;E1
25576;Nao_branca;Fundamental;1;E1
25577;Nao_branca;Fundamental;0;E1
25579;Branca;Medio;1;B1
25581;Nao_branca;NuncaEstudou;1;E1
25582;Nao_branca;Fundamental;1;E1
25583;Nao_branca;Medio;0;E1
25584;Branca;Fundamental;1;E1
25585;Nao_branca;Medio;0;E1
25586;Branca;Medio;0;E1
25587;Nao_branca;Medio;1;D1
25589;Branca;Fundamental;0;E1
25590;Nao_branca;Fundamental;0;E1
25591;Branca;Superior;1;D1
25592;Nao_branca;Superior;2;E1
25593;Branca;Fundamental;0;E1
25594;Nao_branca;Fundamental;1;E1
25595;Branca;Fundamental;1;D1
25596;Branca;Superior;1;E1
25597;Nao_branca;Superior;0;E1
25598;Nao_branca;Fundamental;0;E1
25599;Nao_branca;Superior;1;E1
25600;Nao_branca;Fundamental;0;E1
25601;Nao_branca;Fundamental;1;E1
25603;Nao_branca;Fundamental;1;E1
25604;Nao_branca;Fundamental;0;E1
25605;Nao_branca;Fundamental;1;E1
25606;Nao_branca;Medio;1;E1
25607;Nao_branca;Fundamental;0;E1
25609;Branca;Superior;1;E1
25610;Nao_branca;Fundamental;0;E1
25611;Nao_branca;Fundamental;0;E1
25612;Nao_branca;Medio;0;E1
25613;Branca;Medio;1;D1
25614;Branca;Fundamental;0;E1
25617;Nao_branca;Fundamental;0;E1
25618;Nao_branca;Superior;1;E1
25619;Nao_branca;Fundamental;1;E1
25620;Branca;Medio;0;E1
25621;Nao_branca;Medio;1;C1
25623;Branca;Superior;0;D1
25625;Nao_branca;Fundamental;3;D1
25626;Branca;Fundamental;0;E1
25627;Nao_branca;Superior;1;E1
25628;Nao_branca;Fundamental;2;E1
25629;Nao_branca;Superior;1;D1
25630;Branca;Fundamental;0;E1
25631;Nao_branca;Superior;1;E1
25632;Nao_branca;Fundamental;0;E1
25634;Nao_branca;Superior;1;E1
25635;Nao_branca;Medio;0;D1
25636;Branca;Medio;0;E1
25637;Nao_branca;Fundamental;1;E1
25639;Nao declarado;Fundamental;0;E1
25641;Nao_branca;Fundamental;0;E1
25642;Nao_branca;Fundamental;0;E1
25643;Branca;Medio;0;E1
25644;Nao_branca;Fundamental;0;D1
25645;Branca;Fundamental;1;E1
25646;Nao_branca;Fundamental;1;E1
25647;Nao_branca;Medio;1;E1
25648;Nao_branca;Fundamental;0;E1
25649;Nao declarado;Medio;1;D1
25650;Branca;Fundamental;0;E1
25651;Nao_branca;Superior;1;E1
25652;Branca;Medio;0;E1
25653;Branca;Fundamental;0;E1
25654;Nao declarado;Medio;0;E1
25655;Branca;Fundamental;1;E1
25656;Branca;Fundamental;0;D1
25660;Branca;Medio;1;E1
25661;Nao_branca;Fundamental;1;E1
25662;Nao_branca;Superior;1;E1
25663;Nao_branca;Medio;1;E1
25664;Nao_branca;Fundamental;0;E1
25665;Branca;Medio;1;E1
25668;Nao_branca;Medio;1;D1
25669;Nao_branca;Fundamental;0;E1
25670;Nao_branca;Fundamental;0;E1
25671;Nao_branca;Fundamental;0;E1
25672;Branca;Superior;1;E1
25674;Branca;Fundamental;0;E1
25675;Branca;Fundamental;0;E1
25677;Branca;Fundamental;1;E1
25679;Branca;Superior;1;C1
25680;Nao_branca;Fundamental;1;E1
25682;Nao_branca;Fundamental;0;E1
25683;Nao_branca;Superior;1;D1
25684;Branca;Superior;1;D1
25685;Nao_branca;Medio;1;E1
25686;Nao_branca;Medio;0;D1
25687;Nao_branca;Fundamental;0;E1
25689;Nao_branca;Medio;2;E1
25690;Branca;Fundamental;1;D1
25692;Nao_branca;Fundamental;0;E1
25693;Nao_branca;Fundamental;0;E1
25694;Branca;Superior;2;D1
25695;Nao_branca;Fundamental;1;E1
25696;Nao_branca;Medio;1;D1
25697;Nao_branca;Fundamental;0;E1
25698;Branca;Fundamental;1;E1
25699;Nao_branca;Fundamental;0;E1
25700;Nao_branca;Medio;1;D1
25702;Nao_branca;Superior;1;E1
25703;Branca;Fundamental;0;E1
25704;Nao_branca;Fundamental;1;E1
25708;Branca;Medio;0;D1
25709;Branca;Superior;1;C1
25710;Nao_branca;Superior;0;E1
25713;Nao_branca;Medio;1;E1
25714;Branca;Medio;0;D1
25717;Nao_branca;Fundamental;0;E1
25718;Nao_branca;Medio;0;E1
25719;Nao_branca;Medio;0;E1
25723;Nao_branca;Superior;1;E1
25724;Branca;Superior;0;C1
25726;Branca;Medio;2;C1
25727;Branca;Fundamental;0;E1
25728;Branca;Fundamental;0;E1
25731;Nao_branca;Superior;0;D1
25732;Nao_branca;Medio;1;E1
25734;Nao_branca;Fundamental;1;E1
25735;Nao_branca;Medio;1;E1
25737;Nao_branca;Fundamental;0;E1
25738;Branca;Fundamental;1;E1
25739;Nao_branca;Fundamental;0;E1
25740;Branca;Fundamental;1;E1
25741;Nao_branca;Medio;1;E1
25742;Nao_branca;Fundamental;1;E1
25743;Branca;Fundamental;0;E1
25745;Nao_branca;Fundamental;0;E1
25746;Nao_branca;Medio;1;E1
25748;Nao_branca;Fundamental;1;E1
25749;Nao_branca;Superior;2;D1
25750;Nao_branca;Medio;0;E1
25751;Nao_branca;Fundamental;0;E1
25752;Nao_branca;Fundamental;0;E1
25754;Nao_branca;Medio;0;E1
25755;Nao declarado;Fundamental;0;E1
25756;Branca;Medio;1;E1
25757;Nao_branca;Fundamental;0;E1
25758;Nao_branca;Superior;1;E1
25759;Branca;Fundamental;2;E1
25760;Nao_branca;Medio;1;E1
25761;Nao_branca;Superior;1;D1
25762;Nao_branca;NuncaEstudou;0;E1
25763;Nao_branca;Superior;0;E1
25764;Nao_branca;Medio;2;C1
25765;Nao_branca;Fundamental;0;E1
25767;Branca;Fundamental;0;E1
25769;Branca;Fundamental;1;D1
25770;Nao_branca;Fundamental;0;E1
25771;Branca;Medio;1;E1
25772;Branca;Superior;1;D1
25774;Nao declarado;Fundamental;0;E1
25775;Nao_branca;Fundamental;1;C1
25776;Branca;Fundamental;1;D1
25777;Nao_branca;Superior;0;E1
25778;Branca;Fundamental;0;E1
25779;Nao_branca;Fundamental;1;E1
25781;Nao_branca;Fundamental;0;E1
25782;Nao_branca;Fundamental;0;E1
25783;Branca;Medio;0;C1
25785;Nao_branca;Fundamental;0;E1
25786;Nao_branca;Medio;1;E1
25790;Nao_branca;Fundamental;0;E1
25792;Branca;Medio;1;E1
25793;Branca;Fundamental;0;E1
25795;Branca;Fundamental;0;E1
25796;Nao_branca;Fundamental;0;D1
25797;Nao_branca;Fundamental;0;E1
25801;Nao_branca;Superior;1;D1
25802;Nao_branca;Fundamental;1;E1
25803;Branca;Medio;0;E1
25804;Nao_branca;Medio;1;E1
25805;Nao_branca;Medio;1;E1
25806;Nao_branca;Superior;1;E1
25807;Branca;Medio;0;E1
25808;Nao_branca;Fundamental;0;E1
25810;Nao_branca;Superior;0;E1
25811;Nao_branca;Fundamental;0;E1
25812;Nao_branca;Medio;1;D1
25813;Branca;Fundamental;1;E1
25814;Nao_branca;Fundamental;0;E1
25815;Nao_branca;Fundamental;1;E1
25816;Branca;Medio;1;E1
25817;Nao_branca;Fundamental;1;E1
25819;Nao_branca;Medio;0;E1
25821;Branca;Fundamental;1;E1
25822;Nao_branca;Medio;0;E1
25823;Branca;Superior;0;E1
25824;Branca;Medio;2;D1
25825;Nao_branca;NuncaEstudou;2;E1
25826;Nao_branca;Superior;1;E1
25827;Nao_branca;NuncaEstudou;1;E1
25829;Nao_branca;Medio;1;D1
25830;Branca;Fundamental;0;E1
25831;Nao_branca;Superior;0;E1
25833;Nao_branca;Fundamental;0;E1
25834;Nao_branca;Fundamental;1;E1
25835;Branca;Medio;2;D1
25836;Branca;Medio;1;E1
25837;Nao_branca;Fundamental;0;E1
25840;Nao_branca;Superior;0;E1
25841;Nao_branca;Fundamental;1;E1
25842;Nao_branca;Superior;1;D1
25843;Branca;Medio;1;E1
25844;Nao_branca;Fundamental;1;E1
25845;Nao_branca;Fundamental;0;E1
25846;Nao_branca;Medio;1;E1
25847;Branca;Medio;1;E1
25848;Branca;Fundamental;1;D1
25849;Nao declarado;Medio;1;D1
25850;Nao_branca;Medio;1;E1
25852;Nao_branca;Fundamental;0;D1
25853;Nao_branca;Fundamental;0;E1
25854;Nao_branca;Fundamental;0;E1
25855;Branca;Medio;1;E1
25857;Branca;Fundamental;1;E1
25858;Branca;Fundamental;0;E1
25859;Nao_branca;Fundamental;0;E1
25860;Branca;Fundamental;1;E1
25861;Branca;Fundamental;0;E1
25862;Nao_branca;Medio;0;D1
25863;Nao_branca;Fundamental;0;E1
25864;Branca;Fundamental;0;E1
25866;Nao_branca;Fundamental;1;D1
25867;Nao_branca;Fundamental;0;E1
25868;Nao_branca;Fundamental;0;E1
25869;Branca;Medio;0;E1
25870;Branca;Superior;0;E1
25871;Nao_branca;Medio;0;E1
25872;Nao_branca;Superior;1;E1
25874;Branca;Medio;1;C1
25875;Nao_branca;Fundamental;1;E1
25876;Nao_branca;Fundamental;0;E1
25877;Nao_branca;Fundamental;1;E1
25878;Branca;Fundamental;0;E1
25879;Nao_branca;Fundamental;0;E1
25880;Nao_branca;Medio;1;E1
25881;Nao_branca;Medio;0;E1
25882;Nao_branca;Fundamental;0;D1
25883;Nao_branca;Fundamental;0;E1
25884;Nao declarado;Fundamental;0;E1
25885;Branca;Medio;3;E1
25886;Branca;Medio;1;D1
25887;Nao_branca;Fundamental;1;D1
25888;Nao_branca;Medio;0;D1
25889;Nao_branca;Fundamental;0;E1
25890;Branca;Superior;0;E1
25892;Branca;Fundamental;0;E1
25893;Nao_branca;Superior;1;E1
25894;Branca;Fundamental;2;E1
25895;Branca;Fundamental;1;E1
25896;Nao_branca;Superior;1;D1
25897;Nao_branca;Fundamental;1;E1
25900;Branca;Fundamental;1;E1
25901;Branca;Fundamental;1;E1
25902;Nao_branca;Fundamental;0;E1
25903;Nao_branca;Fundamental;0;D1
25904;Nao_branca;Fundamental;0;E1
25905;Nao_branca;Fundamental;0;E1
25906;Branca;Fundamental;1;D1
25907;Nao_branca;Medio;0;E1
25908;Nao_branca;Superior;1;E1
25909;Nao_branca;Fundamental;0;E1
25910;Nao_branca;Fundamental;1;E1
25911;Nao_branca;Superior;0;E1
25912;Nao_branca;Fundamental;0;E1
25913;Nao_branca;Fundamental;0;E1
25914;Nao_branca;Fundamental;0;E1
25915;Branca;Fundamental;1;E1
25916;Nao declarado;Fundamental;1;D1
25917;Branca;Medio;1;D1
25918;Nao_branca;Medio;0;E1
25921;Nao_branca;Fundamental;0;E1
25923;Branca;Fundamental;1;E1
25925;Nao_branca;Fundamental;0;E1
25926;Branca;Fundamental;0;E1
25927;Nao_branca;Fundamental;1;E1
25928;Nao_branca;Medio;1;D1
25929;Nao_branca;Fundamental;1;E1
25930;Nao_branca;Superior;0;E1
25931;Branca;Medio;0;E1
25932;Nao_branca;Fundamental;1;D1
25933;Nao_branca;Fundamental;0;E1
25935;Nao_branca;Medio;1;D1
25936;Nao_branca;Medio;1;E1
25937;Nao_branca;Fundamental;0;D1
25938;Branca;Fundamental;0;E1
25940;Nao_branca;Fundamental;0;E1
25942;Nao_branca;Medio;0;E1
25944;Nao_branca;Superior;4;C1
25945;Nao_branca;Fundamental;0;D1
25946;Branca;Fundamental;0;E1
25947;Nao_branca;Fundamental;0;D1
25948;Nao_branca;Fundamental;0;E1
25949;Nao_branca;Medio;1;E1
25950;Branca;Fundamental;0;E1
25952;Branca;Fundamental;0;E1
25953;Nao_branca;Medio;1;C1
25954;Nao_branca;Fundamental;1;D1
25955;Branca;Medio;0;E1
25956;Branca;Fundamental;1;E1
25957;Branca;Medio;0;E1
25958;Nao_branca;Fundamental;0;E1
25960;Nao_branca;Fundamental;0;E1
25961;Branca;Fundamental;1;E1
25962;Nao_branca;Fundamental;0;D1
25963;Branca;Medio;1;D1
25964;Branca;Medio;1;D1
25966;Branca;Fundamental;0;E1
25968;Nao_branca;Medio;1;C1
25969;Branca;Fundamental;1;D1
25970;Branca;Fundamental;0;E1
25971;Nao_branca;Medio;0;D1
25973;Branca;Medio;0;E1
25975;Nao_branca;Fundamental;0;E1
