;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
3005;C2;Nao_branca;Fundamental;Zero;E1
3006;C2;Nao_branca;Fundamental;Zero;E1
3007;C3;Nao_branca;Medio;Zero;E1
3008;C3;Nao_branca;Medio;Zero;E1
3009;C2;Nao_branca;NuncaEstudou;Zero;E1
3010;C3;Nao_branca;Medio;Um;E1
3011;C1;Branca;Fundamental;Um;E1
3012;C1;Branca;Medio;Um;E1
3015;C2;Nao_branca;Superior;Zero;E1
3017;C3;Nao_branca;Medio;Zero;E1
3018;C3;Nao_branca;Medio;Zero;E1
3019;C1;Branca;Medio;Um;D1
3020;C3;Nao_branca;Medio;Zero;E1
3022;C2;Nao_branca;Fundamental;Zero;E1
3023;C2;Nao_branca;Superior;Zero;E1
3024;C3;Nao_branca;Medio;Um;E1
3025;C2;Nao_branca;NuncaEstudou;Zero;E1
3026;C2;Nao_branca;Fundamental;Um;E1
3027;C2;Nao_branca;Fundamental;Zero;E1
3029;C2;Nao_branca;Fundamental;Zero;E1
3030;C3;Nao_branca;Medio;Um;E1
3031;C3;Nao_branca;Medio;Zero;E1
3032;C2;Nao_branca;Fundamental;Zero;E1
3033;C3;Nao_branca;Medio;Zero;E1
3034;C3;Nao_branca;Medio;Zero;E1
3035;C1;Branca;Superior;Zero;E1
3036;C2;Nao_branca;Fundamental;Zero;E1
3037;C3;Nao_branca;Medio;Zero;E1
3039;C2;Nao_branca;Fundamental;Zero;E1
3042;C2;Nao_branca;Fundamental;Zero;E1
3043;C1;Branca;Superior;Um;D1
3044;C3;Nao_branca;Medio;Zero;E1
3045;C1;Branca;Fundamental;Zero;D1
3048;C2;Nao_branca;Superior;Zero;E1
3049;C3;Nao_branca;Medio;Zero;E1
3050;C2;Nao_branca;Fundamental;Zero;E1
3051;C3;Nao_branca;Medio;Um;E1
3052;C2;Nao_branca;Fundamental;Zero;E1
3053;C3;Nao_branca;Medio;Zero;E1
3055;C1;Branca;Medio;Zero;E1
3056;C2;Nao_branca;NuncaEstudou;Zero;E1
3057;C2;Nao_branca;Superior;Zero;E1
3059;C2;Nao_branca;Superior;Zero;D1
3061;C3;Nao_branca;Medio;Zero;E1
3062;C1;Branca;Medio;Zero;E1
3064;C3;Nao_branca;Medio;Zero;E1
3065;C2;Nao_branca;Superior;Zero;E1
3066;C1;Branca;Medio;Zero;E1
3067;C3;Nao_branca;Medio;Zero;D1
3068;C2;Nao_branca;Superior;Zero;E1
3069;C3;Nao_branca;Medio;Zero;E1
3070;C1;Branca;Fundamental;Zero;E1
3071;C3;Nao_branca;Medio;Zero;E1
3072;C2;Nao_branca;Fundamental;Um;E1
3074;C2;Nao_branca;Fundamental;Zero;E1
3075;C2;Nao_branca;NuncaEstudou;Zero;E1
3076;C2;Nao_branca;Fundamental;Um;D1
3077;C3;Nao_branca;Medio;Zero;E1
3078;C2;Nao_branca;Fundamental;Zero;E1
3079;C2;Nao_branca;Fundamental;Zero;E1
3080;C2;Nao_branca;Fundamental;Zero;E1
3081;C2;Nao_branca;Fundamental;Zero;E1
3082;C2;Nao_branca;Superior;Zero;E1
3084;C3;Nao_branca;Medio;Zero;E1
3085;C3;Nao_branca;Medio;Zero;E1
3088;C2;Nao_branca;Fundamental;Zero;E1
3089;C3;Nao_branca;Medio;Zero;E1
3090;C2;Nao_branca;Fundamental;Zero;E1
3091;C2;Nao_branca;Superior;Zero;D1
3092;C3;Nao_branca;Medio;Zero;E1
3094;C2;Nao_branca;Superior;Zero;E1
3095;C2;Nao_branca;Fundamental;Zero;E1
3096;C3;Nao_branca;Medio;Zero;E1
3097;C1;Branca;Superior;Zero;E1
3099;C3;Nao_branca;Medio;Um;E1
3100;C3;Nao_branca;Medio;Um;D1
3101;C3;Nao_branca;Medio;Zero;E1
3102;C3;Nao_branca;Medio;Um;E1
3103;C3;Nao_branca;Medio;Zero;E1
3104;C3;Nao_branca;Medio;Zero;E1
3106;C2;Nao_branca;Fundamental;Dois;E1
3107;C2;Nao_branca;Fundamental;Zero;E1
3108;C2;Nao_branca;Fundamental;Zero;E1
3109;C3;Nao_branca;Medio;Zero;E1
3110;C3;Nao_branca;Medio;Um;E1
3111;C3;Nao_branca;Medio;Dois;E1
3112;C2;Nao_branca;Fundamental;Zero;E1
3114;C2;Nao_branca;Fundamental;Zero;E1
3115;C2;Nao_branca;Fundamental;Zero;E1
3117;C2;Nao_branca;Fundamental;Zero;E1
3118;C2;Nao_branca;Fundamental;Zero;E1
3120;C2;Nao_branca;Fundamental;Zero;E1
3121;C1;Branca;Medio;Zero;E1
3125;C1;Branca;Medio;Zero;D1
3126;C1;Branca;Superior;Dois;B1
3128;C3;Nao_branca;Medio;Um;E1
3130;C2;Nao_branca;Fundamental;Zero;E1
3131;C3;Nao_branca;Medio;Zero;E1
3134;C2;Nao_branca;Fundamental;Zero;E1
3135;C2;Nao_branca;Fundamental;Um;E1
3136;C3;Nao_branca;Medio;Zero;E1
3137;C2;Nao_branca;Fundamental;Zero;E1
3138;C3;Nao_branca;Medio;Zero;E1
3139;C3;Nao_branca;Medio;Zero;E1
3140;C3;Nao_branca;Medio;Zero;E1
3142;C3;Nao_branca;Medio;Zero;E1
3143;C1;Branca;Superior;Dois;C1
3144;C2;Nao_branca;NuncaEstudou;Zero;E1
3145;C1;Branca;NuncaEstudou;Um;D1
3147;C2;Nao_branca;Fundamental;Zero;E1
3148;C3;Nao_branca;Medio;Zero;E1
3149;C1;Branca;Fundamental;Zero;E1
3150;C2;Nao_branca;Fundamental;Um;E1
3152;C1;Branca;Medio;Um;E1
3153;C1;Branca;Superior;Zero;D1
3154;C3;Nao_branca;Medio;Zero;E1
3155;C2;Nao_branca;Superior;Zero;E1
3156;C3;Nao declarado;Medio;Zero;E1
3157;C2;Nao_branca;Fundamental;Zero;E1
3158;C2;Nao_branca;Superior;Zero;E1
3159;C3;Nao_branca;Medio;Zero;E1
3160;C1;Branca;Fundamental;Um;D1
3162;C2;Nao_branca;Fundamental;Um;E1
3163;C3;Nao_branca;Medio;Zero;E1
3164;C1;Branca;Medio;Zero;E1
3166;C3;Nao_branca;Medio;Zero;E1
3167;C2;Nao_branca;Fundamental;Zero;E1
3168;C2;Nao_branca;Fundamental;Um;D1
3169;C2;Nao_branca;Superior;Um;E1
3170;C3;Nao_branca;Medio;Zero;E1
3171;C3;Nao_branca;Medio;Zero;E1
3172;C3;Nao_branca;Medio;Um;E1
3174;C1;Branca;Fundamental;Zero;E1
3176;C1;Branca;Medio;Zero;E1
3177;C1;Branca;Fundamental;Zero;E1
3178;C3;Nao_branca;Medio;Zero;E1
3179;C3;Nao_branca;Medio;Zero;E1
3180;C2;Nao_branca;Superior;Zero;E1
3181;C3;Nao declarado;Medio;Zero;E1
3182;C3;Nao_branca;Medio;Zero;E1
3183;C2;Nao_branca;Superior;Zero;E1
3184;C1;Branca;Medio;Zero;E1
3185;C3;Nao_branca;Medio;Zero;E1
3186;C3;Nao_branca;Medio;Zero;E1
3188;C3;Nao_branca;Medio;Zero;E1
3190;C3;Nao_branca;Medio;Um;E1
3191;C1;Branca;Medio;Zero;E1
3192;C2;Nao_branca;Fundamental;Um;E1
3193;C3;Nao_branca;Medio;Zero;E1
3194;C3;Nao_branca;Medio;Um;E1
3195;C3;Nao_branca;Medio;Zero;E1
3196;C3;Nao_branca;Medio;Zero;E1
3197;C3;Nao_branca;Medio;Zero;E1
3198;C3;Nao_branca;Medio;Um;E1
3199;C1;Branca;Medio;Zero;D1
3201;C2;Nao_branca;Superior;Zero;D1
3202;C2;Nao_branca;Fundamental;Um;E1
3203;C2;Nao_branca;Fundamental;Zero;E1
3205;C2;Nao_branca;Fundamental;Um;E1
3206;C2;Nao_branca;Fundamental;Zero;E1
3207;C2;Nao_branca;Fundamental;Zero;E1
3208;C3;Nao_branca;Medio;Zero;E1
3209;C1;Branca;Medio;Zero;E1
3210;C3;Nao_branca;Medio;Zero;E1
3213;C2;Nao_branca;Fundamental;Zero;E1
3215;C2;Nao_branca;Fundamental;Zero;E1
3216;C3;Nao_branca;Medio;Zero;E1
3218;C3;Nao_branca;Medio;Zero;E1
3219;C2;Nao_branca;Fundamental;Zero;E1
3221;C3;Nao_branca;Medio;Zero;E1
3222;C2;Nao_branca;NuncaEstudou;Zero;E1
3223;C2;Nao_branca;Superior;Zero;E1
3224;C3;Nao_branca;Medio;Um;E1
3225;C3;Nao_branca;Medio;Zero;E1
3226;C2;Nao_branca;Fundamental;Zero;E1
3227;C2;Nao_branca;Fundamental;Zero;E1
3228;C2;Nao_branca;Fundamental;Zero;E1
3230;C3;Nao_branca;Medio;Zero;E1
3231;C3;Nao_branca;Medio;Zero;E1
3232;C2;Nao_branca;Superior;Zero;E1
3234;C3;Nao_branca;Medio;Zero;E1
3236;C3;Nao_branca;Medio;Zero;E1
3237;C3;Nao_branca;Medio;Zero;E1
3239;C2;Nao_branca;Superior;Zero;E1
3240;C3;Nao_branca;Medio;Um;D1
3241;C2;Nao_branca;Superior;Zero;E1
3242;C2;Nao_branca;Fundamental;Zero;E1
3243;C1;Branca;Medio;Zero;E1
3245;C2;Nao_branca;Fundamental;Zero;E1
3246;C2;Nao_branca;Fundamental;Um;E1
3247;C2;Nao_branca;Fundamental;Zero;E1
3248;C2;Nao_branca;Fundamental;Zero;E1
3249;C2;Nao_branca;Fundamental;Zero;E1
3250;C3;Nao_branca;Medio;Zero;D1
3251;C2;Nao_branca;Fundamental;Zero;E1
3254;C2;Nao_branca;Fundamental;Zero;E1
3255;C2;Nao_branca;Fundamental;Zero;E1
3256;C2;Nao_branca;Fundamental;Zero;E1
3257;C1;Branca;Medio;Zero;E1
3258;C2;Nao_branca;Fundamental;Zero;E1
3259;C2;Nao_branca;Superior;Zero;E1
3260;C3;Nao_branca;Medio;Um;E1
3261;C2;Nao_branca;Fundamental;Um;E1
3263;C1;Nao declarado;Fundamental;Zero;E1
3264;C2;Nao_branca;Fundamental;Zero;E1
3265;C2;Nao_branca;Superior;Um;E1
3266;C2;Nao_branca;Fundamental;Zero;E1
3267;C1;Branca;Superior;Zero;E1
3268;C2;Nao_branca;Superior;Zero;E1
3269;C1;Branca;Fundamental;Zero;E1
3270;C2;Nao_branca;Fundamental;Um;E1
3271;C2;Nao_branca;Fundamental;Zero;E1
3274;C1;Branca;Fundamental;Um;E1
3275;C3;Nao_branca;Medio;Zero;E1
3276;C3;Nao_branca;Medio;Um;E1
3277;C2;Nao_branca;Fundamental;Zero;E1
3279;C2;Nao_branca;Superior;Um;D1
3280;C2;Nao_branca;Superior;Zero;E1
3281;C1;Branca;Medio;Zero;E1
3282;C1;Branca;NuncaEstudou;Zero;E1
3284;C2;Nao_branca;NuncaEstudou;Zero;E1
3286;C2;Nao_branca;Fundamental;Um;E1
3287;C2;Nao_branca;Fundamental;Zero;E1
3288;C3;Nao_branca;Medio;Zero;E1
3289;C2;Nao_branca;Superior;Zero;D1
3290;C2;Nao_branca;Fundamental;Zero;E1
3292;C3;Nao_branca;Medio;Zero;E1
3293;C3;Nao_branca;Medio;Zero;E1
3295;C2;Nao_branca;Fundamental;Zero;E1
3296;C2;Nao_branca;Fundamental;Um;E1
3297;C3;Nao_branca;Medio;Zero;E1
3298;C2;Nao_branca;Fundamental;Zero;E1
3299;C3;Nao_branca;Medio;Zero;E1
3302;C1;Branca;Medio;Um;E1
3303;C1;Branca;Superior;Um;E1
3304;C2;Nao_branca;Fundamental;Zero;E1
3305;C2;Nao_branca;Fundamental;Zero;E1
3306;C1;Branca;Superior;Tres;C1
3307;C2;Nao_branca;Fundamental;Zero;E1
3308;C2;Nao_branca;Fundamental;Zero;E1
3309;C3;Nao_branca;Medio;Zero;E1
3311;C1;Nao declarado;Superior;Zero;E1
3312;C3;Nao_branca;Medio;Zero;E1
3313;C2;Nao_branca;Fundamental;Um;E1
3315;C3;Nao_branca;Medio;Zero;E1
3317;C2;Nao_branca;Superior;Zero;E1
3318;C2;Nao_branca;Fundamental;Zero;E1
3319;C2;Nao_branca;Fundamental;Zero;E1
3320;C3;Nao_branca;Medio;Zero;D1
3321;C2;Nao_branca;Fundamental;Zero;E1
3322;C2;Nao_branca;NuncaEstudou;Zero;E1
3324;C1;Branca;Medio;Zero;E1
3325;C2;Nao_branca;Fundamental;Um;E1
3326;C1;Nao declarado;Fundamental;Zero;E1
3329;C2;Nao_branca;Fundamental;Zero;D1
3330;C1;Branca;Fundamental;Zero;E1
3332;C3;Nao_branca;Medio;Zero;E1
3333;C3;Nao_branca;Medio;Zero;E1
3334;C2;Nao_branca;Fundamental;Zero;E1
3335;C1;Branca;Medio;Um;E1
3336;C2;Nao_branca;Fundamental;Um;E1
3338;C2;Nao_branca;Fundamental;Zero;E1
3339;C2;Nao_branca;Fundamental;Zero;E1
3340;C2;Nao_branca;Superior;Um;D1
3343;C2;Nao_branca;Fundamental;Um;E1
3344;C2;Nao_branca;Fundamental;Zero;E1
3346;C2;Nao_branca;Fundamental;Zero;E1
3347;C1;Branca;Medio;Zero;E1
3348;C1;Branca;Superior;Zero;E1
3349;C2;Nao_branca;Fundamental;Zero;E1
3350;C3;Nao_branca;Medio;Um;E1
3351;C2;Nao_branca;Fundamental;Zero;E1
3352;C3;Nao_branca;Medio;Zero;E1
3354;C3;Nao_branca;Medio;Zero;E1
3356;C3;Nao_branca;Medio;Zero;E1
3357;C2;Nao_branca;Fundamental;Zero;E1
3358;C2;Nao_branca;NuncaEstudou;Zero;E1
3359;C1;Branca;Fundamental;Zero;E1
3360;C1;Branca;Medio;Zero;E1
3361;C1;Branca;NuncaEstudou;Zero;E1
3362;C2;Nao_branca;Fundamental;Zero;E1
3363;C3;Nao_branca;Medio;Um;E1
3365;C2;Nao_branca;Superior;Um;C1
3366;C2;Nao_branca;Fundamental;Zero;E1
3368;C2;Nao_branca;Superior;Zero;D1
3369;C2;Nao_branca;Fundamental;Zero;E1
3371;C2;Nao_branca;Fundamental;Zero;E1
3372;C3;Nao_branca;Medio;Zero;E1
3373;C2;Nao_branca;Superior;Zero;E1
3374;C3;Nao_branca;Medio;Um;E1
3377;C3;Nao_branca;Medio;Zero;E1
3379;C1;Branca;Superior;Dois;D1
3380;C2;Nao_branca;Fundamental;Zero;E1
3381;C3;Nao_branca;Medio;Zero;E1
3382;C3;Nao_branca;Medio;Zero;E1
3383;C2;Nao_branca;Fundamental;Zero;E1
3387;C1;Branca;Fundamental;Zero;E1
3388;C2;Nao_branca;Fundamental;Zero;E1
3389;C2;Nao_branca;Fundamental;Dois;C1
3390;C2;Nao_branca;Superior;Zero;E1
3392;C3;Nao_branca;Medio;Zero;E1
3393;C2;Nao_branca;Fundamental;Um;E1
3395;C2;Nao_branca;Fundamental;Zero;D1
3396;C1;Branca;Medio;Um;D1
3398;C1;Branca;Fundamental;Zero;E1
3399;C2;Nao_branca;NuncaEstudou;Zero;E1
3400;C3;Nao_branca;Medio;Zero;E1
3401;C2;Nao_branca;Fundamental;Zero;E1
3403;C3;Nao_branca;Medio;Zero;E1
3404;C2;Nao_branca;Fundamental;Zero;E1
3406;C2;Nao_branca;Fundamental;Zero;E1
3407;C2;Nao_branca;Fundamental;Zero;D1
3408;C2;Nao_branca;Fundamental;Zero;E1
3411;C1;Branca;Medio;Zero;E1
3412;C3;Nao_branca;Medio;Zero;E1
3413;C2;Nao_branca;Superior;Um;D1
3414;C1;Branca;Medio;Zero;E1
3417;C3;Nao_branca;Medio;Zero;E1
3418;C1;Nao declarado;Fundamental;Zero;E1
3420;C3;Nao_branca;Medio;Zero;E1
3421;C2;Nao_branca;Fundamental;Zero;E1
3422;C3;Nao_branca;Medio;Zero;E1
3423;C1;Branca;Medio;Zero;E1
3425;C2;Nao_branca;Fundamental;Zero;E1
3426;C1;Nao declarado;Superior;Um;E1
3428;C3;Nao_branca;Medio;Zero;E1
3429;C1;Branca;Fundamental;Zero;E1
3430;C3;Nao_branca;Medio;Tres;C1
3431;C1;Branca;Medio;Zero;E1
3432;C1;Branca;Medio;Um;D1
3433;C2;Nao_branca;Fundamental;Um;E1
3435;C2;Nao_branca;Fundamental;Zero;E1
3436;C3;Nao_branca;Medio;Um;E1
3437;C2;Nao_branca;Fundamental;Dois;E1
3438;C2;Nao_branca;Superior;Zero;E1
3439;C2;Nao_branca;Fundamental;Zero;E1
3440;C3;Nao_branca;Medio;Zero;E1
3441;C1;Branca;Medio;Um;E1
3442;C3;Nao_branca;Medio;Zero;E1
3443;C3;Nao_branca;Medio;Zero;E1
3446;C3;Nao_branca;Medio;Zero;E1
3447;C3;Nao_branca;Medio;Zero;E1
3448;C2;Nao_branca;Fundamental;Zero;E1
3450;C2;Nao_branca;Fundamental;Dois;D1
3452;C2;Nao_branca;Superior;Um;E1
3454;C1;Branca;Medio;Um;E1
3455;C2;Nao_branca;Fundamental;Zero;E1
3457;C2;Nao_branca;Fundamental;Zero;E1
3459;C3;Nao_branca;Medio;Zero;E1
3460;C3;Nao_branca;Medio;Um;E1
3461;C1;Branca;Superior;Um;D1
3462;C1;Branca;Medio;Zero;E1
3463;C3;Nao_branca;Medio;Zero;E1
3465;C1;Branca;Medio;Zero;E1
3468;C3;Nao_branca;Medio;Zero;E1
3469;C1;Branca;Medio;Um;D1
3470;C3;Nao_branca;Medio;Zero;E1
3472;C2;Nao_branca;Fundamental;Zero;E1
3473;C1;Branca;Medio;Zero;E1
3474;C2;Nao_branca;Fundamental;Zero;E1
3476;C3;Nao_branca;Medio;Zero;E1
3479;C2;Nao_branca;Superior;Zero;E1
3480;C3;Nao_branca;Medio;Zero;E1
3481;C2;Nao_branca;Fundamental;Zero;E1
3482;C2;Nao_branca;NuncaEstudou;Zero;E1
3483;C2;Nao_branca;Superior;Um;D1
3485;C2;Nao_branca;Fundamental;Zero;E1
3486;C2;Nao_branca;Fundamental;Zero;E1
3487;C2;Nao_branca;Superior;Um;E1
3490;C1;Branca;Medio;Um;E1
3491;C3;Nao_branca;Medio;Dois;D1
3492;C3;Nao_branca;Medio;Zero;E1
3493;C3;Nao_branca;Medio;Um;E1
3494;C2;Nao_branca;NuncaEstudou;Um;E1
3495;C3;Nao_branca;Medio;Zero;E1
3496;C2;Nao_branca;Fundamental;Zero;E1
3497;C2;Nao_branca;Fundamental;Zero;E1
3498;C3;Nao_branca;Medio;Zero;E1
3499;C3;Nao_branca;Medio;Zero;E1
3500;C2;Nao_branca;Fundamental;Zero;E1
3501;C2;Nao_branca;NuncaEstudou;Zero;E1
3502;C2;Nao_branca;Superior;Um;D1
3503;C3;Nao_branca;Medio;Zero;E1
3504;C3;Nao declarado;Medio;Um;E1
3505;C1;Branca;Fundamental;Zero;E1
3506;C2;Nao_branca;Superior;Zero;E1
3507;C2;Nao_branca;Fundamental;Zero;E1
3508;C2;Nao_branca;Superior;Um;C1
3509;C2;Nao_branca;Fundamental;Zero;E1
3510;C3;Nao_branca;Medio;Um;E1
3511;C3;Nao_branca;Medio;Zero;E1
3512;C2;Nao_branca;Superior;Zero;E1
3515;C2;Nao_branca;Fundamental;Zero;E1
3517;C2;Nao_branca;Fundamental;Zero;E1
3518;C2;Nao_branca;Fundamental;Zero;E1
3519;C3;Nao_branca;Medio;Zero;E1
3520;C3;Nao_branca;Medio;Zero;E1
3521;C2;Nao_branca;Fundamental;Zero;D1
3522;C2;Nao_branca;Fundamental;Um;E1
3525;C3;Nao_branca;Medio;Zero;E1
3526;C3;Nao_branca;Medio;Zero;E1
3527;C2;Nao_branca;Fundamental;Zero;E1
3528;C2;Nao_branca;Superior;Um;D1
3529;C3;Nao_branca;Medio;Zero;E1
3530;C2;Nao_branca;Fundamental;Zero;E1
3531;C2;Nao_branca;Fundamental;Zero;E1
3532;C3;Nao_branca;Medio;Zero;E1
3533;C1;Branca;Medio;Zero;E1
3534;C2;Nao_branca;Fundamental;Zero;E1
3536;C2;Nao_branca;Superior;Zero;E1
3537;C2;Nao_branca;Superior;Zero;E1
3539;C1;Nao declarado;NuncaEstudou;Zero;E1
3540;C2;Nao_branca;Fundamental;Zero;E1
3541;C3;Nao_branca;Medio;Zero;E1
3542;C2;Nao_branca;NuncaEstudou;Zero;D1
3545;C2;Nao_branca;Fundamental;Zero;E1
3548;C2;Nao_branca;Fundamental;Um;E1
3549;C2;Nao_branca;NuncaEstudou;Um;E1
3550;C3;Nao_branca;Medio;Zero;E1
3551;C2;Nao_branca;Fundamental;Zero;E1
3553;C1;Branca;Medio;Um;E1
3555;C3;Nao_branca;Medio;Um;E1
3556;C2;Nao_branca;Fundamental;Zero;E1
3558;C2;Nao_branca;Fundamental;Zero;E1
3561;C1;Branca;Superior;Um;E1
3562;C2;Nao_branca;Superior;Zero;E1
3563;C3;Nao_branca;Medio;Zero;E1
3564;C3;Nao_branca;Medio;Zero;E1
3565;C2;Nao_branca;Fundamental;Zero;E1
3566;C3;Nao_branca;Medio;Zero;E1
3567;C3;Nao_branca;Medio;Zero;E1
3568;C3;Nao_branca;Medio;Zero;E1
3569;C1;Nao declarado;Fundamental;Zero;E1
3570;C1;Branca;Fundamental;Um;E1
3572;C3;Nao declarado;Medio;Zero;E1
3573;C3;Nao_branca;Medio;Zero;D1
3574;C2;Nao_branca;Fundamental;Zero;E1
3576;C2;Nao_branca;Fundamental;Um;E1
3577;C3;Nao_branca;Medio;Zero;E1
3578;C2;Nao_branca;Fundamental;Zero;E1
3579;C3;Nao declarado;Medio;Um;D1
3580;C2;Nao_branca;Superior;Um;D1
3581;C2;Nao_branca;Fundamental;Um;E1
3582;C2;Nao_branca;NuncaEstudou;Zero;E1
3583;C2;Nao_branca;Fundamental;Um;E1
3586;C2;Nao_branca;Fundamental;Zero;E1
3587;C1;Nao declarado;Fundamental;Um;E1
3588;C2;Nao_branca;Fundamental;Zero;E1
3589;C3;Nao_branca;Medio;Zero;E1
3590;C3;Nao_branca;Medio;Dois;E1
3591;C3;Nao_branca;Medio;Zero;E1
3592;C1;Branca;Fundamental;Zero;E1
3593;C2;Nao_branca;Fundamental;Zero;E1
3594;C2;Nao_branca;Fundamental;Zero;E1
3595;C3;Nao_branca;Medio;Zero;E1
3596;C2;Nao_branca;Superior;Zero;E1
3597;C2;Nao_branca;Fundamental;Um;E1
3598;C2;Nao_branca;Fundamental;Zero;E1
3599;C2;Nao_branca;Fundamental;Zero;E1
3600;C3;Nao_branca;Medio;Zero;E1
3601;C2;Nao_branca;Superior;Zero;E1
3602;C2;Nao_branca;NuncaEstudou;Zero;E1
3604;C2;Nao_branca;Fundamental;Zero;E1
3605;C3;Nao_branca;Medio;Zero;E1
3607;C2;Nao_branca;Superior;Zero;E1
3608;C2;Nao_branca;Fundamental;Zero;E1
3609;C2;Nao_branca;Fundamental;Um;D1
3610;C1;Branca;Fundamental;Zero;E1
3611;C3;Nao_branca;Medio;Zero;E1
3612;C3;Nao_branca;Medio;Um;E1
3613;C2;Nao_branca;Fundamental;Zero;E1
3616;C3;Nao_branca;Medio;Zero;E1
3618;C3;Nao_branca;Medio;Zero;E1
3619;C2;Nao_branca;Fundamental;Zero;E1
3620;C3;Nao_branca;Medio;Zero;E1
3621;C3;Nao_branca;Medio;Zero;E1
3622;C3;Nao_branca;Medio;Um;E1
3623;C2;Nao_branca;Fundamental;Zero;E1
3625;C3;Nao_branca;Medio;Um;D1
3626;C3;Nao_branca;Medio;Zero;D1
3628;C3;Nao_branca;Medio;Zero;E1
3630;C2;Nao_branca;Fundamental;Zero;E1
3631;C2;Nao_branca;Fundamental;Zero;E1
3632;C2;Nao_branca;Superior;Um;E1
3635;C2;Nao_branca;Fundamental;Zero;E1
3636;C3;Nao_branca;Medio;Zero;E1
3637;C2;Nao_branca;Fundamental;Zero;D1
3638;C1;Branca;Medio;Zero;E1
3639;C1;Branca;Medio;Um;D1
3640;C2;Nao_branca;Fundamental;Um;E1
3642;C2;Nao_branca;Fundamental;Zero;E1
3646;C2;Nao_branca;Fundamental;Zero;E1
3647;C3;Nao_branca;Medio;Zero;E1
3648;C3;Nao_branca;Medio;Um;E1
3649;C3;Nao_branca;Medio;Zero;E1
3650;C2;Nao_branca;Fundamental;Zero;E1
3651;C2;Nao_branca;Fundamental;Zero;E1
3652;C2;Nao_branca;NuncaEstudou;Zero;E1
3655;C3;Nao_branca;Medio;Um;D1
3657;C3;Nao_branca;Medio;Zero;E1
3659;C2;Nao_branca;Superior;Zero;E1
3660;C2;Nao_branca;Fundamental;Zero;D1
3662;C2;Nao_branca;Fundamental;Um;E1
3663;C1;Branca;Medio;Zero;E1
3664;C1;Branca;Fundamental;Zero;E1
3666;C3;Nao_branca;Medio;Zero;E1
3667;C2;Nao_branca;Fundamental;Zero;E1
3668;C3;Nao_branca;Medio;Um;E1
3670;C3;Nao_branca;Medio;Zero;E1
3671;C2;Nao_branca;Superior;Um;D1
3672;C2;Nao_branca;Fundamental;Zero;E1
3673;C3;Nao_branca;Medio;Zero;E1
3674;C2;Nao_branca;Fundamental;Zero;E1
3675;C2;Nao_branca;Superior;Zero;D1
3676;C2;Nao_branca;Superior;Zero;E1
3677;C2;Nao_branca;Fundamental;Zero;E1
3678;C2;Nao_branca;Fundamental;Zero;E1
3679;C2;Nao_branca;Fundamental;Zero;E1
3680;C2;Nao_branca;Fundamental;Zero;E1
3681;C2;Nao_branca;Fundamental;Zero;E1
3682;C3;Nao_branca;Medio;Um;E1
3684;C3;Nao_branca;Medio;Zero;E1
3686;C3;Nao_branca;Medio;Zero;E1
3687;C2;Nao_branca;Superior;Zero;E1
3688;C2;Nao_branca;Superior;Zero;D1
3689;C2;Nao_branca;Fundamental;Zero;E1
3691;C3;Nao_branca;Medio;Um;E1
3693;C2;Nao_branca;Fundamental;Zero;E1
3696;C3;Nao declarado;Medio;Zero;E1
3698;C3;Nao_branca;Medio;Zero;E1
3699;C1;Branca;Fundamental;Zero;E1
3700;C2;Nao_branca;Fundamental;Zero;E1
3701;C3;Nao_branca;Medio;Zero;E1
3702;C3;Nao_branca;Medio;Um;E1
3704;C2;Nao_branca;Fundamental;Zero;E1
3705;C2;Nao_branca;Superior;Zero;E1
3706;C2;Nao_branca;Fundamental;Zero;E1
3707;C1;Branca;Fundamental;Zero;D1
3708;C2;Nao_branca;Fundamental;Zero;E1
3709;C3;Nao_branca;Medio;Um;D1
3710;C1;Branca;Medio;Zero;E1
3711;C1;Nao declarado;Fundamental;Zero;E1
3712;C2;Nao_branca;Superior;Zero;E1
3713;C1;Branca;Medio;Zero;E1
3714;C3;Nao_branca;Medio;Um;D1
3715;C2;Nao_branca;Superior;Zero;E1
3716;C3;Nao_branca;Medio;Zero;E1
3717;C2;Nao_branca;Fundamental;Zero;E1
3720;C3;Nao declarado;Medio;Um;E1
3722;C1;Nao declarado;Fundamental;Zero;E1
3724;C3;Nao_branca;Medio;Zero;D1
3726;C3;Nao_branca;Medio;Zero;E1
3727;C3;Nao_branca;Medio;Zero;E1
3729;C2;Nao_branca;Superior;Um;C1
3731;C1;Branca;Fundamental;Zero;E1
3732;C2;Nao_branca;Superior;Zero;E1
3733;C3;Nao_branca;Medio;Zero;E1
3734;C2;Nao_branca;Fundamental;Zero;E1
3736;C2;Nao_branca;Fundamental;Zero;E1
3738;C2;Nao_branca;Superior;Zero;E1
3739;C1;Branca;Fundamental;Um;E1
3740;C2;Nao_branca;Fundamental;Zero;E1
3741;C2;Nao_branca;Superior;Zero;E1
3742;C2;Nao_branca;NuncaEstudou;Zero;E1
3743;C3;Nao_branca;Medio;Zero;E1
3744;C1;Branca;Superior;Zero;E1
3745;C3;Nao_branca;Medio;Um;E1
3746;C2;Nao_branca;Superior;Zero;E1
3747;C2;Nao_branca;Superior;Zero;E1
3749;C2;Nao_branca;Fundamental;Zero;E1
3751;C2;Nao_branca;Fundamental;Um;E1
3752;C3;Nao_branca;Medio;Zero;E1
