;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
7195;Branca;Medio;Um;E
7196;Branca;Medio;Dois;E
7200;Branca;Medio;Dois;E
7201;Branca;FundamentalIncompleto;Um;D
7203;Nao_branca;FundamentalCompleto;Zero;E
7204;Branca;FundamentalIncompleto;Zero;E
7206;Branca;Medio;Zero;E
7207;Branca;Medio;Um;E
7210;Nao_branca;FundamentalIncompleto;Zero;E
7211;Nao_branca;Medio;Zero;E
7212;Nao_branca;FundamentalIncompleto;Zero;E
7214;Nao_branca;Medio;Zero;D
7217;Branca;Medio;Um;D
7220;Branca;Medio;Dois;D
7221;Nao_branca;FundamentalIncompleto;Zero;E
7226;Branca;Superior;Tres;B
7227;Nao_branca;Medio;Um;E
7233;Branca;Medio;Dois;B
7234;Nao_branca;Medio;Zero;E
7235;Branca;FundamentalCompleto;Um;E
7236;Branca;FundamentalIncompleto;Um;E
7241;Branca;Superior;Um;D
7242;Branca;Medio;Zero;D
7244;Branca;Medio;Um;E
7245;Branca;Medio;Zero;E
7250;Branca;FundamentalIncompleto;Um;E
7251;Branca;Superior;Um;C
7254;Branca;FundamentalCompleto;Um;B
7255;Branca;Superior;Tres;C
7256;Branca;Superior;Tres;E
7257;Nao_branca;FundamentalCompleto;Um;C
7260;Branca;Medio;Um;D
7263;Nao_branca;Medio;Zero;D
7265;Nao_branca;Superior;Dois;C
7266;Nao_branca;Superior;Zero;E
7267;Nao_branca;Medio;Um;E
7268;Nao_branca;Medio;Zero;E
7269;Branca;FundamentalCompleto;Zero;E
7270;Branca;FundamentalIncompleto;Zero;E
7271;Branca;Medio;Um;D
7272;Nao_branca;FundamentalIncompleto;Um;E
7273;Branca;Medio;Um;E
7277;Branca;FundamentalIncompleto;Um;E
7278;Nao_branca;FundamentalCompleto;Um;E
7280;Branca;Medio;Um;D
7282;Nao_branca;Medio;Um;E
7283;Nao_branca;FundamentalCompleto;Zero;E
7285;Nao_branca;Medio;Um;D
7286;Nao_branca;FundamentalIncompleto;Zero;E
7291;Branca;Superior;Um;E
7293;Nao_branca;FundamentalIncompleto;Zero;E
7295;Branca;FundamentalCompleto;Um;E
7297;Branca;Medio;Um;E
7299;Branca;Superior;Dois;D
7303;Branca;FundamentalCompleto;Zero;E
7304;Branca;Superior;Um;E
7305;Branca;Medio;Um;D
7306;Nao_branca;Medio;Zero;D
7307;Nao_branca;Superior;Dois;D
7310;Nao_branca;Medio;Um;E
7313;Nao_branca;Superior;Dois;C
7314;Nao_branca;Medio;Zero;E
7316;Branca;Medio;Zero;E
7317;Nao_branca;Medio;Um;D
7318;Branca;Medio;Zero;E
7319;Nao declarado;FundamentalCompleto;Um;E
7320;Branca;FundamentalCompleto;Um;E
7321;Nao_branca;FundamentalCompleto;Dois;D
7324;Nao_branca;Medio;Um;D
7327;Nao_branca;Medio;Zero;E
7332;Nao declarado;FundamentalCompleto;Zero;E
7333;Branca;Medio;Dois;C
7337;Branca;Superior;Dois;D
7338;Branca;Superior;Dois;C
7340;Branca;FundamentalCompleto;Um;E
7347;Nao_branca;Medio;Um;E
7351;Nao_branca;Superior;Dois;C
7352;Branca;Medio;Zero;E
7353;Branca;FundamentalIncompleto;Um;E
7354;Nao_branca;Medio;Um;B
7355;Nao_branca;Medio;Zero;C
7356;Nao_branca;FundamentalCompleto;Um;E
7357;Branca;FundamentalCompleto;Dois;D
7358;Branca;Medio;Um;D
7359;Branca;Medio;Um;C
7360;Nao_branca;FundamentalCompleto;Um;C
7362;Nao_branca;FundamentalIncompleto;Zero;D
7368;Branca;Superior;Zero;E
7371;Branca;Medio;Um;D
7374;Branca;Medio;Um;E
7382;Nao_branca;Medio;Um;E
7384;Branca;Superior;Um;D
7385;Nao_branca;FundamentalCompleto;Dois;C
7388;Branca;Medio;Um;E
7390;Nao_branca;Superior;Um;E
7392;Nao_branca;Superior;Dois;D
7394;Branca;Medio;Dois;C
7397;Nao_branca;Superior;Dois;D
7398;Branca;Medio;Um;D
7400;Nao_branca;FundamentalIncompleto;Um;E
7402;Nao_branca;FundamentalCompleto;Um;E
7403;Nao_branca;FundamentalIncompleto;Zero;D
7404;Branca;Medio;Um;C
7406;Branca;Superior;Um;C
7408;Branca;Medio;Zero;D
7409;Branca;FundamentalCompleto;Zero;E
7411;Nao_branca;Medio;Um;E
7413;Branca;Medio;Zero;E
7414;Branca;Medio;Zero;D
7415;Nao_branca;FundamentalIncompleto;Zero;E
7416;Nao_branca;Superior;Dois;D
7419;Branca;Medio;Um;D
7421;Nao_branca;Superior;Um;E
7422;Branca;FundamentalCompleto;Um;D
7424;Nao_branca;Medio;Zero;E
7426;Nao_branca;Superior;Tres;D
7427;Nao_branca;Medio;Zero;E
7431;Branca;Medio;Um;D
7432;Nao_branca;FundamentalIncompleto;Um;E
7435;Nao_branca;Medio;Um;E
7437;Nao_branca;Superior;Um;D
7444;Nao_branca;Medio;Dois;E
7446;Branca;FundamentalIncompleto;Um;E
7448;Nao_branca;Medio;Um;E
7449;Nao_branca;Medio;Um;D
7450;Branca;FundamentalIncompleto;Um;E
7451;Branca;FundamentalIncompleto;Zero;D
7452;Nao_branca;Medio;Zero;C
7453;Nao declarado;FundamentalIncompleto;Dois;C
7454;Nao_branca;FundamentalIncompleto;Zero;E
7456;Branca;FundamentalCompleto;Um;D
7458;Nao_branca;Medio;Zero;E
7460;Branca;Superior;Zero;D
7463;Nao_branca;Medio;Um;D
7464;Branca;Medio;Um;E
7467;Branca;FundamentalIncompleto;Um;E
7468;Branca;FundamentalIncompleto;Um;E
7470;Nao_branca;NuncaEstudou;Zero;E
7471;Branca;Medio;Um;E
7475;Branca;Superior;Dois;D
7476;Nao_branca;Superior;Um;D
7478;Nao_branca;Medio;Um;D
7483;Branca;Medio;Dois;C
7485;Branca;Superior;Dois;C
7488;Branca;Superior;Um;E
7489;Nao_branca;Medio;Um;E
7491;Nao_branca;FundamentalIncompleto;Um;D
7494;Nao_branca;Medio;Um;C
7495;Branca;FundamentalIncompleto;Um;D
7496;Nao_branca;FundamentalIncompleto;Zero;D
7497;Nao_branca;Superior;Um;D
7499;Nao_branca;Superior;Um;E
7501;Nao_branca;Medio;Um;E
7503;Nao_branca;FundamentalIncompleto;Zero;E
7504;Nao_branca;FundamentalCompleto;Zero;E
7506;Branca;Medio;Zero;D
7508;Nao_branca;Superior;Um;C
7510;Branca;Medio;Quatro_ou_mais;C
7517;Nao_branca;Medio;Dois;D
7519;Nao_branca;Medio;Zero;E
7521;Nao_branca;FundamentalCompleto;Zero;E
7523;Branca;Medio;Zero;E
7525;Branca;FundamentalIncompleto;Um;D
7526;Branca;Medio;Zero;D
7527;Branca;Superior;Dois;C
7529;Branca;Superior;Dois;C
7530;Nao_branca;FundamentalCompleto;Um;D
7531;Branca;FundamentalIncompleto;Um;E
7533;Branca;Superior;Um;D
7535;Nao_branca;FundamentalIncompleto;Zero;E
7536;Nao_branca;Superior;Zero;E
7539;Nao_branca;FundamentalIncompleto;Zero;E
7542;Branca;FundamentalIncompleto;Zero;E
7545;Nao_branca;FundamentalCompleto;Zero;E
7546;Nao_branca;FundamentalIncompleto;Zero;E
7548;Nao_branca;FundamentalCompleto;Um;E
7552;Branca;Superior;Um;D
7554;Branca;Medio;Um;E
7557;Nao_branca;FundamentalIncompleto;Zero;E
7560;Nao_branca;Medio;Zero;D
7561;Branca;Medio;Zero;D
7563;Branca;Medio;Zero;D
7564;Branca;Medio;Um;D
7566;Nao_branca;FundamentalCompleto;Zero;E
7570;Nao_branca;FundamentalIncompleto;Zero;E
7573;Nao_branca;Medio;Um;D
7574;Branca;FundamentalCompleto;Zero;E
7576;Branca;Medio;Zero;C
7580;Nao_branca;Superior;Quatro_ou_mais;E
7581;Branca;Medio;Zero;E
7587;Branca;FundamentalCompleto;Zero;E
7596;Nao_branca;Superior;Um;C
7598;Nao_branca;Medio;Um;E
7599;Nao_branca;Medio;Um;E
7600;Branca;Medio;Um;C
7604;Branca;FundamentalIncompleto;Zero;E
7605;Branca;FundamentalIncompleto;Zero;E
7608;Nao_branca;Medio;Um;E
7609;Nao declarado;Medio;Zero;E
7610;Nao_branca;Medio;Um;E
7616;Nao_branca;FundamentalIncompleto;Um;E
7617;Nao_branca;FundamentalIncompleto;Zero;E
7622;Nao_branca;FundamentalIncompleto;Zero;E
7623;Nao_branca;FundamentalIncompleto;Zero;E
7624;Branca;Medio;Um;E
7625;Nao_branca;Medio;Zero;E
7626;Nao_branca;FundamentalCompleto;Um;E
7627;Nao_branca;Superior;Zero;D
7628;Nao_branca;FundamentalIncompleto;Um;D
7632;Nao_branca;Superior;Um;D
7633;Branca;FundamentalIncompleto;Um;D
7634;Nao_branca;Medio;Um;D
7636;Nao_branca;FundamentalCompleto;Um;E
7637;Branca;Medio;Um;D
7639;Nao declarado;Superior;Zero;E
7645;Branca;Superior;Um;C
7646;Nao_branca;Medio;Um;D
7648;Branca;Medio;Um;D
7649;Branca;Superior;Um;C
7650;Nao_branca;FundamentalIncompleto;Um;E
7651;Nao_branca;Medio;Um;B
7652;Branca;FundamentalIncompleto;Dois;C
7654;Branca;Superior;Um;C
7655;Branca;FundamentalIncompleto;Um;E
7656;Nao_branca;Superior;Dois;E
7658;Branca;FundamentalIncompleto;Um;C
7659;Branca;Superior;Dois;D
7660;Nao_branca;FundamentalCompleto;Um;E
7661;Nao_branca;Superior;Um;D
7663;Nao_branca;Medio;Um;D
7666;Branca;Medio;Zero;D
7669;Branca;FundamentalCompleto;Zero;E
7670;Nao_branca;Superior;Um;D
7673;Nao_branca;FundamentalIncompleto;Um;E
7679;Nao_branca;Medio;Um;E
7680;Branca;Superior;Zero;E
7684;Nao_branca;FundamentalCompleto;Zero;E
7685;Branca;FundamentalIncompleto;Dois;D
7686;Branca;FundamentalIncompleto;Um;E
7687;Nao declarado;Medio;Dois;D
7688;Nao_branca;Medio;Um;E
7690;Nao_branca;FundamentalIncompleto;Um;E
7691;Branca;Medio;Zero;E
7693;Nao_branca;FundamentalCompleto;Um;D
7695;Nao_branca;Medio;Zero;E
7699;Nao_branca;Medio;Um;E
7702;Nao_branca;Medio;Um;E
7705;Branca;Medio;Zero;E
7707;Branca;FundamentalCompleto;Um;D
7710;Nao_branca;Medio;Um;D
7711;Branca;Superior;Um;E
7712;Branca;FundamentalCompleto;Zero;E
7716;Branca;Medio;Um;C
7719;Nao_branca;Superior;Um;D
7720;Nao_branca;Superior;Zero;E
7721;Nao_branca;Superior;Um;D
7724;Nao_branca;Medio;Um;D
7725;Branca;Medio;Um;D
7730;Branca;Superior;Um;D
7735;Nao_branca;Medio;Um;E
7737;Nao_branca;FundamentalIncompleto;Zero;E
7738;Nao_branca;Superior;Um;E
7740;Nao_branca;Medio;Um;D
7741;Nao_branca;FundamentalIncompleto;Um;D
7745;Branca;FundamentalIncompleto;Um;E
7748;Branca;Superior;Dois;C
7755;Branca;FundamentalCompleto;Zero;E
7757;Branca;Superior;Um;D
7758;Nao_branca;FundamentalCompleto;Um;D
7759;Nao_branca;Superior;Um;C
7764;Branca;Medio;Dois;D
7774;Branca;Medio;Um;E
7775;Branca;Superior;Um;B
7778;Nao_branca;Medio;Um;D
7783;Nao_branca;Superior;Dois;D
7786;Nao_branca;FundamentalCompleto;Um;E
7790;Nao_branca;Medio;Um;E
7795;Nao_branca;Superior;Um;D
7796;Branca;Medio;Um;D
7797;Nao declarado;FundamentalIncompleto;Dois;E
7800;Nao_branca;FundamentalCompleto;Zero;E
7801;Branca;Superior;Quatro_ou_mais;D
7802;Nao_branca;FundamentalIncompleto;Um;E
7803;Nao_branca;Medio;Um;E
7805;Nao_branca;FundamentalIncompleto;Um;E
7806;Branca;Superior;Zero;C
7807;Branca;Superior;Um;D
7808;Branca;FundamentalCompleto;Um;E
7809;Nao_branca;Medio;Um;E
7811;Nao_branca;Superior;Um;E
7812;Branca;Medio;Um;E
7813;Branca;Superior;Zero;E
7814;Branca;Medio;Zero;E
7817;Branca;FundamentalCompleto;Um;E
7818;Nao_branca;FundamentalIncompleto;Um;E
7820;Branca;FundamentalCompleto;Um;D
7822;Nao_branca;Superior;Um;C
7825;Nao_branca;FundamentalIncompleto;Um;E
7827;Nao_branca;Superior;Dois;D
7828;Nao_branca;Superior;Um;C
7829;Nao_branca;Superior;Um;D
7832;Branca;Medio;Dois;E
7833;Branca;Medio;Tres;C
7834;Nao_branca;FundamentalCompleto;Um;D
7835;Branca;Superior;Dois;D
7836;Branca;Medio;Um;E
7837;Branca;FundamentalIncompleto;Zero;D
7839;Nao_branca;Superior;Um;E
7845;Branca;FundamentalIncompleto;Um;E
7848;Nao_branca;Medio;Zero;E
7854;Nao_branca;Medio;Um;D
7858;Branca;FundamentalIncompleto;Um;E
7859;Branca;FundamentalIncompleto;Um;C
7861;Branca;Medio;Um;D
7864;Branca;Superior;Dois;B
7867;Nao_branca;Medio;Dois;D
7870;Branca;Medio;Um;E
7871;Branca;FundamentalIncompleto;Zero;E
7872;Nao_branca;FundamentalIncompleto;Um;E
7875;Branca;Medio;Zero;E
7877;Branca;Superior;Dois;D
7880;Branca;Superior;Dois;C
7882;Nao_branca;Medio;Um;D
7883;Branca;FundamentalIncompleto;Um;C
7884;Nao_branca;Medio;Zero;D
7885;Nao_branca;FundamentalIncompleto;Um;E
7889;Nao_branca;Medio;Dois;C
7890;Branca;Medio;Um;E
7891;Nao_branca;FundamentalIncompleto;Dois;E
7899;Branca;Medio;Zero;E
7900;Branca;Medio;Um;E
7901;Branca;FundamentalIncompleto;Um;C
7909;Nao_branca;FundamentalIncompleto;Zero;E
7910;Nao declarado;Superior;Zero;D
7912;Nao_branca;Medio;Um;D
7913;Branca;FundamentalCompleto;Um;E
7914;Nao_branca;Medio;Um;E
7916;Nao_branca;FundamentalCompleto;Um;B
7917;Nao_branca;FundamentalIncompleto;Zero;E
7920;Nao_branca;Superior;Um;E
7921;Branca;Superior;Zero;E
7922;Nao_branca;Medio;Dois;D
7924;Branca;Medio;Um;D
7925;Nao_branca;FundamentalIncompleto;Tres;C
7928;Branca;FundamentalIncompleto;Zero;E
7930;Branca;Superior;Dois;E
7931;Nao_branca;Medio;Um;D
7936;Nao_branca;FundamentalIncompleto;Zero;E
7938;Nao_branca;FundamentalCompleto;Zero;E
7939;Branca;FundamentalIncompleto;Zero;E
7940;Branca;Superior;Um;D
7941;Nao_branca;Medio;Um;D
7943;Nao_branca;Medio;Zero;E
7944;Nao_branca;Superior;Um;D
7945;Nao_branca;Superior;Um;E
7947;Nao_branca;FundamentalCompleto;Um;E
7949;Branca;Medio;Um;D
7954;Branca;Superior;Quatro_ou_mais;A
7955;Branca;FundamentalCompleto;Um;C
7957;Branca;Medio;Um;C
7958;Branca;Medio;Um;D
7959;Nao_branca;Medio;Um;E
7960;Nao_branca;FundamentalCompleto;Zero;E
7961;Nao_branca;Medio;Zero;E
7968;Branca;Superior;Zero;E
7971;Nao_branca;Superior;Um;D
7972;Nao_branca;FundamentalCompleto;Zero;E
7974;Branca;Medio;Zero;E
7975;Nao_branca;Medio;Dois;C
7976;Nao_branca;Medio;Um;E
7979;Nao_branca;Medio;Um;D
7981;Nao_branca;Superior;Um;D
7984;Branca;FundamentalIncompleto;Um;E
7987;Nao_branca;Medio;Um;E
7989;Nao_branca;NuncaEstudou;Um;E
7992;Branca;FundamentalCompleto;Um;D
7995;Nao_branca;Superior;Tres;D
7996;Nao_branca;Medio;Um;E
7998;Nao_branca;Medio;Um;D
7999;Nao_branca;Medio;Um;E
8001;Nao_branca;NuncaEstudou;Zero;E
8002;Branca;FundamentalIncompleto;Zero;D
8003;Nao_branca;FundamentalCompleto;Zero;E
8005;Branca;Medio;Tres;C
8008;Nao_branca;FundamentalIncompleto;Zero;E
8014;Nao_branca;Medio;Um;D
8018;Nao_branca;FundamentalIncompleto;Zero;E
8020;Branca;FundamentalCompleto;Zero;E
8022;Branca;Superior;Zero;E
8024;Nao_branca;Medio;Zero;E
8026;Nao_branca;Medio;Dois;B
8028;Nao_branca;FundamentalIncompleto;Um;E
8032;Branca;Medio;Um;D
8038;Nao_branca;Medio;Zero;D
8042;Branca;Superior;Um;E
8043;Nao_branca;Superior;Tres;C
8045;Branca;Medio;Um;D
8047;Nao_branca;FundamentalCompleto;Zero;E
8050;Nao_branca;FundamentalIncompleto;Um;E
8051;Branca;FundamentalCompleto;Um;E
8052;Branca;Medio;Zero;E
8053;Nao_branca;Medio;Um;D
8055;Branca;Superior;Um;D
8058;Branca;Medio;Zero;E
8060;Branca;Medio;Um;E
8062;Branca;Superior;Um;E
8063;Nao_branca;Medio;Um;D
8065;Branca;Medio;Um;E
8067;Nao_branca;FundamentalCompleto;Um;E
8068;Nao_branca;Superior;Zero;E
8071;Nao_branca;Medio;Um;D
8072;Nao_branca;Superior;Um;D
8073;Nao_branca;Superior;Um;D
8074;Nao_branca;Medio;Um;D
8075;Nao_branca;Medio;Um;D
8078;Nao_branca;FundamentalCompleto;Um;E
8082;Branca;Medio;Um;D
8084;Branca;Medio;Um;D
8087;Nao_branca;Medio;Um;E
8091;Branca;FundamentalIncompleto;Zero;D
8092;Nao_branca;Medio;Zero;D
8093;Branca;Superior;Tres;C
8094;Nao_branca;Medio;Zero;D
8095;Branca;FundamentalIncompleto;Um;D
8096;Branca;Medio;Zero;E
8098;Nao_branca;Medio;Zero;D
8101;Nao_branca;Medio;Dois;E
8103;Nao_branca;FundamentalCompleto;Zero;D
8106;Nao_branca;Medio;Zero;E
8110;Nao_branca;FundamentalCompleto;Um;C
8111;Nao_branca;Medio;Zero;E
8112;Branca;Medio;Um;E
8114;Nao_branca;Medio;Zero;E
8116;Branca;Medio;Um;D
8117;Nao_branca;FundamentalIncompleto;Zero;E
8118;Branca;Medio;Um;D
8120;Branca;Medio;Um;E
8123;Nao_branca;FundamentalIncompleto;Zero;D
8131;Nao_branca;FundamentalCompleto;Zero;E
8133;Branca;Medio;Um;C
8137;Nao_branca;Medio;Um;D
8139;Branca;FundamentalCompleto;Um;E
8141;Branca;Superior;Um;D
8143;Branca;FundamentalIncompleto;Zero;E
8145;Nao_branca;FundamentalCompleto;Dois;E
8147;Nao_branca;Medio;Um;D
8148;Branca;Medio;Um;E
8149;Branca;Medio;Um;C
8150;Branca;FundamentalIncompleto;Um;E
8151;Branca;FundamentalIncompleto;Zero;E
8155;Branca;FundamentalCompleto;Um;E
8157;Branca;Medio;Um;C
8158;Nao_branca;Medio;Um;D
8160;Branca;Medio;Zero;E
8165;Nao_branca;Medio;Tres;E
8166;Branca;Superior;Um;E
8168;Branca;Medio;Um;E
8169;Nao_branca;FundamentalIncompleto;Dois;D
8170;Branca;Medio;Um;E
8173;Nao_branca;Superior;Zero;E
8175;Nao_branca;FundamentalCompleto;Um;E
8176;Nao_branca;Medio;Um;D
8178;Nao_branca;FundamentalCompleto;Zero;E
8182;Branca;Superior;Um;C
8185;Nao_branca;Medio;Um;D
8187;Branca;Superior;Dois;C
8191;Nao_branca;Medio;Um;E
8192;Nao_branca;Medio;Zero;D
8196;Nao_branca;Medio;Um;E
8197;Branca;Superior;Dois;C
8198;Nao_branca;Medio;Zero;E
8199;Nao_branca;Medio;Um;E
8200;Branca;Superior;Um;C
8202;Nao_branca;Medio;Um;E
8203;Nao_branca;FundamentalCompleto;Quatro_ou_mais;D
8204;Branca;Superior;Dois;D
8207;Nao_branca;FundamentalCompleto;Zero;E
8208;Nao_branca;FundamentalCompleto;Zero;E
8209;Branca;FundamentalIncompleto;Um;E
8210;Nao_branca;Medio;Zero;D
8211;Nao_branca;Medio;Zero;E
8212;Branca;Superior;Um;D
8214;Branca;Medio;Zero;E
8215;Nao_branca;FundamentalIncompleto;Zero;E
8221;Branca;Medio;Um;D
8224;Branca;Superior;Dois;E
8225;Branca;Medio;Dois;D
8226;Nao_branca;Medio;Um;D
8228;Branca;Medio;Um;C
8229;Branca;FundamentalIncompleto;Um;D
8235;Branca;FundamentalIncompleto;Dois;E
8237;Nao_branca;Medio;Zero;D
8239;Nao declarado;Medio;Um;E
8240;Nao_branca;Superior;Tres;D
8241;Branca;FundamentalCompleto;Dois;C
8243;Branca;FundamentalCompleto;Zero;E
8244;Branca;FundamentalIncompleto;Um;E
8246;Branca;Superior;Um;E
8247;Branca;Medio;Zero;E
8251;Nao_branca;FundamentalCompleto;Zero;E
8253;Branca;Medio;Tres;D
8268;Nao_branca;Medio;Um;E
8269;Nao_branca;Superior;Um;D
8270;Nao_branca;FundamentalCompleto;Zero;E
8272;Branca;Medio;Zero;E
8273;Nao_branca;Medio;Zero;E
8275;Nao_branca;Medio;Zero;E
8277;Nao_branca;Superior;Dois;C
8282;Branca;Superior;Um;D
8286;Nao_branca;Medio;Zero;E
8287;Branca;Medio;Dois;C
8289;Branca;Medio;Um;E
8290;Nao_branca;NuncaEstudou;Zero;E
8291;Branca;Medio;Zero;E
8292;Nao_branca;Medio;Um;E
8294;Branca;Medio;Um;D
8295;Branca;Superior;Um;E
8298;Nao_branca;Superior;Um;D
8301;Nao_branca;FundamentalIncompleto;Zero;E
8302;Nao_branca;Superior;Um;E
8304;Branca;FundamentalIncompleto;Zero;E
8305;Branca;Medio;Um;D
8307;Nao_branca;FundamentalCompleto;Um;E
8308;Nao_branca;Medio;Zero;E
8315;Branca;Medio;Um;C
8316;Nao_branca;Medio;Zero;E
8317;Nao_branca;FundamentalCompleto;Um;E
8318;Branca;Medio;Zero;E
8319;Nao_branca;FundamentalIncompleto;Zero;E
8320;Branca;Medio;Zero;D
8321;Nao_branca;Superior;Um;D
8322;Nao declarado;Medio;Quatro_ou_mais;D
8323;Nao_branca;Medio;Zero;E
8325;Branca;Medio;Um;D
8328;Branca;Medio;Zero;C
8329;Branca;Superior;Dois;C
8330;Nao_branca;FundamentalIncompleto;Zero;E
8333;Branca;FundamentalIncompleto;Dois;C
8336;Nao_branca;Medio;Zero;D
8338;Nao_branca;Medio;Zero;D
8339;Nao_branca;Medio;Zero;E
8343;Branca;Medio;Dois;E
8347;Branca;Medio;Um;C
8354;Nao_branca;Medio;Zero;E
8356;Nao_branca;Medio;Um;E
8357;Nao_branca;Superior;Um;D
8358;Branca;Superior;Um;D
8359;Branca;FundamentalCompleto;Um;D
8360;Nao_branca;FundamentalCompleto;Zero;D
8363;Nao_branca;Superior;Um;C
8364;Branca;FundamentalIncompleto;Um;E
8366;Branca;FundamentalCompleto;Um;D
8369;Nao_branca;FundamentalIncompleto;Zero;E
8373;Nao_branca;FundamentalCompleto;Um;E
8375;Branca;Medio;Dois;C
8379;Branca;Medio;Zero;D
8380;Nao_branca;FundamentalCompleto;Um;D
8381;Branca;FundamentalIncompleto;Um;E
8383;Branca;Superior;Um;D
8384;Branca;Superior;Um;D
8385;Branca;Superior;Zero;D
8388;Nao_branca;Medio;Um;D
8389;Nao_branca;Superior;Um;D
8393;Branca;Superior;Um;E
8394;Branca;FundamentalCompleto;Dois;E
8398;Branca;Medio;Zero;E
8399;Branca;Medio;Um;D
8411;Branca;FundamentalIncompleto;Um;E
8416;Nao_branca;Superior;Um;C
8417;Branca;FundamentalCompleto;Um;D
8420;Branca;Medio;Um;E
8421;Branca;Medio;Dois;D
8423;Nao_branca;FundamentalIncompleto;Zero;E
8425;Nao_branca;FundamentalIncompleto;Zero;D
8427;Branca;FundamentalCompleto;Um;D
8428;Nao_branca;Superior;Um;C
8429;Nao_branca;Medio;Zero;E
8433;Nao_branca;Medio;Um;D
8436;Branca;Superior;Dois;C
8438;Nao_branca;Superior;Zero;E
8439;Nao_branca;FundamentalCompleto;Um;B
8443;Branca;Superior;Zero;E
8444;Branca;Medio;Tres;D
8445;Branca;FundamentalCompleto;Zero;E
8447;Nao_branca;Medio;Zero;E
8448;Branca;Medio;Zero;E
8450;Nao_branca;Medio;Zero;E
8451;Nao_branca;Medio;Um;E
8452;Nao_branca;FundamentalIncompleto;Dois;D
8453;Nao_branca;Superior;Um;D
8454;Nao_branca;Superior;Um;E
8455;Nao_branca;Medio;Um;E
8460;Branca;Medio;Dois;C
8461;Nao_branca;Medio;Um;E
8463;Branca;Superior;Um;D
8466;Branca;FundamentalCompleto;Um;D
8467;Nao_branca;Superior;Tres;C
8469;Nao_branca;FundamentalCompleto;Zero;E
8470;Branca;Superior;Um;E
8478;Branca;FundamentalCompleto;Um;E
8479;Branca;Superior;Um;E
8480;Nao_branca;Medio;Dois;C
8481;Nao_branca;Medio;Dois;C
8483;Nao_branca;Superior;Dois;C
8485;Nao_branca;Superior;Um;E
8487;Branca;Medio;Zero;D
8490;Branca;Medio;Zero;E
8494;Nao_branca;Medio;Zero;E
8496;Branca;FundamentalCompleto;Dois;E
8497;Nao_branca;FundamentalIncompleto;Um;E
8498;Branca;FundamentalIncompleto;Um;E
8499;Nao_branca;Medio;Um;E
8500;Nao_branca;Superior;Um;D
8502;Branca;FundamentalCompleto;Zero;E
8505;Nao_branca;FundamentalIncompleto;Zero;E
8506;Branca;FundamentalIncompleto;Zero;E
8509;Nao declarado;FundamentalCompleto;Um;E
8510;Branca;Superior;Zero;E
8511;Branca;FundamentalCompleto;Zero;E
8512;Branca;Medio;Um;E
8514;Nao_branca;FundamentalIncompleto;Zero;E
8516;Nao_branca;Medio;Dois;E
8520;Nao_branca;FundamentalIncompleto;Um;E
8522;Nao_branca;Superior;Tres;C
8524;Branca;Superior;Tres;D
8527;Nao_branca;Medio;Um;E
8528;Nao_branca;FundamentalCompleto;Um;D
8530;Nao_branca;FundamentalCompleto;Um;E
8531;Branca;Medio;Zero;E
8533;Nao_branca;Superior;Um;E
8536;Branca;Superior;Um;E
8539;Branca;Medio;Dois;E
8544;Nao_branca;Medio;Um;E
8550;Branca;FundamentalIncompleto;Dois;E
8551;Nao_branca;Superior;Um;D
8552;Nao_branca;FundamentalIncompleto;Um;E
8553;Branca;Superior;Um;C
8554;Branca;Medio;Um;D
8561;Nao_branca;Medio;Tres;D
8566;Branca;FundamentalCompleto;Dois;C
8567;Nao_branca;FundamentalCompleto;Um;C
8568;Nao_branca;FundamentalIncompleto;Zero;E
8571;Branca;Medio;Um;D
8575;Branca;Medio;Tres;D
8579;Nao_branca;Medio;Dois;C
8588;Nao_branca;FundamentalIncompleto;Zero;E
8590;Branca;Medio;Um;D
8591;Branca;Medio;Zero;E
8592;Branca;Medio;Dois;C
8596;Branca;Superior;Um;D
8604;Nao_branca;Superior;Um;D
8605;Branca;Medio;Zero;E
8607;Branca;Medio;Um;D
8609;Branca;Superior;Um;D
8613;Nao_branca;Superior;Um;D
8614;Branca;Superior;Tres;C
8615;Branca;Medio;Um;C
8622;Nao_branca;Medio;Um;E
8624;Nao_branca;Medio;Um;E
8625;Nao_branca;FundamentalCompleto;Um;E
8627;Branca;Superior;Zero;E
8633;Nao_branca;FundamentalCompleto;Um;E
8636;Branca;Medio;Um;E
8637;Nao_branca;Medio;Um;E
8638;Branca;Medio;Um;E
8639;Nao_branca;FundamentalIncompleto;Dois;E
8640;Branca;FundamentalCompleto;Um;E
8646;Nao_branca;Superior;Dois;D
8649;Branca;Superior;Zero;E
8651;Nao declarado;Medio;Zero;E
8652;Branca;Medio;Um;D
8653;Branca;FundamentalIncompleto;Zero;E
8654;Nao_branca;FundamentalIncompleto;Zero;E
8655;Nao_branca;Medio;Um;E
8656;Branca;Superior;Dois;D
8657;Nao_branca;Medio;Um;E
8664;Branca;Medio;Um;D
8665;Nao_branca;FundamentalCompleto;Zero;E
8669;Nao_branca;Medio;Tres;C
8672;Branca;Superior;Um;D
8674;Nao_branca;Medio;Zero;D
8675;Nao_branca;FundamentalIncompleto;Um;E
8677;Nao_branca;FundamentalIncompleto;Zero;E
8678;Nao_branca;Medio;Um;E
8679;Branca;FundamentalIncompleto;Um;D
8680;Nao_branca;Medio;Um;E
8681;Nao_branca;Superior;Zero;E
