ID_MUNICIPIO;ID_ESCOLA;ID_DEPENDENCIA_ADM;ID_SERIE;ID_ALUNO;PROFICIENCIA_LP_SAEB;PROFICIENCIA_MT_SAEB;IN_PREENCHIMENTO_QUESTIONARIO;RAÇA/COR;nivelEstudoMae
3138609;31069001;Municipal;5;38534281;210.869639;228.247529;Sim;Parda;Sem informações
3138609;31069001;Municipal;5;38534282;;;Não;.;.
3138609;31069001;Municipal;5;38534283;;;Não;.;.
3138609;31069001;Municipal;5;38529912;225.880928;258.589685;Sim;Não declarado;Sem informações
3138609;31069001;Municipal;5;38529913;199.539744;213.196787;Sim;Parda;Sem informações
3138609;31069001;Municipal;5;38529914;153.467589;164.280939;Sim;Preta;Sem informações
3138609;31069001;Municipal;5;38529915;218.642045;234.985014;Sim;Branca;Sem informações
3138609;31069001;Municipal;5;38529916;135.534038;136.611945;Sim;Parda;FundamentalIncompleto
3138609;31069001;Municipal;5;38529917;284.930765;237.753584;Sim;Parda;Sem informações
3138609;31069001;Municipal;5;38529918;;;Não;.;.
3138609;31069001;Municipal;5;38529919;209.747883;231.135374;Sim;Branca;.
3138609;31069001;Municipal;5;38529920;262.599497;275.084852;Sim;Não declarado;MédioCompleto
3138609;31069001;Municipal;5;38533575;188.597872;190.474543;Sim;Parda;SuperiorCompleto
3138609;31069001;Municipal;5;38533576;219.536982;253.178972;Sim;Branca;*
3138609;31069001;Municipal;5;38533577;176.253432;172.392593;Sim;Preta;FundamentalIncompleto
3138609;31069001;Municipal;5;38533910;298.341867;275.965268;Sim;Não declarado;Sem informações
3138609;31069001;Municipal;5;38533911;138.407322;177.872891;Sim;Parda;FundamentalIncompleto
3138609;31069001;Municipal;5;38533912;161.142755;209.751584;Sim;Branca;MédioCompleto
3138609;31069001;Municipal;5;38533913;161.842606;154.407392;Sim;Parda;FundamentalIncompleto
3138609;31069001;Municipal;5;38533914;179.351442;216.747179;Sim;Parda;SuperiorCompleto
3138609;31069001;Municipal;5;38533915;179.474741;211.306732;Sim;Não declarado;FundamentalIncompleto
3138609;31069001;Municipal;5;38533916;171.275747;186.526253;Sim;Parda;FundamentalCompleto
3138609;31069001;Municipal;5;38533917;219.688929;195.638547;Sim;Branca;FundamentalCompleto
3138609;31069001;Municipal;5;38533918;205.553074;259.229932;Sim;Parda;*
3138609;31069001;Municipal;5;38533919;179.45893;186.163345;Sim;Outros;*
3138609;31069001;Municipal;5;38533920;156.670717;160.227236;Sim;Parda;FundamentalIncompleto
3138609;31069001;Municipal;5;38533921;201.888319;218.357102;Sim;Parda;Sem informações
3138609;31069001;Municipal;5;38533922;187.751362;254.564767;Sim;Preta;MédioCompleto
3138609;31069001;Municipal;5;38533923;;;Não;.;.
3138609;31069001;Municipal;5;38533924;301.734351;268.352063;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35120980;237.234898;237.817357;Sim;Outros;Sem informações
3138609;31069078;Municipal;5;35120981;276.226069;225.704707;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35120982;290.567863;280.887147;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35120983;250.409319;242.859013;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35120984;125.924323;177.891056;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35120985;263.299844;230.828301;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35120986;252.091981;251.651211;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35120987;219.56249;215.258096;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35120988;155.727298;184.826847;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35120989;194.343944;165.308184;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35120990;211.737635;229.070655;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35120991;312.246771;287.644753;Sim;Outros;*
3138609;31069078;Municipal;5;35121001;276.051258;288.7849;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35121002;249.12928;238.539822;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35121003;132.843609;202.366139;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35121004;213.448449;175.423801;Sim;Parda;FundamentalIncompleto
3138609;31069078;Municipal;5;35121005;136.109323;171.099636;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35121006;231.1873;217.909963;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35121007;;;Não;.;.
3138609;31069078;Municipal;5;35121008;;;Não;.;.
3138609;31069078;Municipal;5;35121322;205.842094;237.548347;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35121323;;;Não;.;.
3138609;31069078;Municipal;5;35121324;143.743335;196.895734;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35173658;246.092754;188.057815;Sim;Branca;FundamentalIncompleto
3138609;31069078;Municipal;5;35173659;171.80591;158.173137;Sim;Preta;Sem informações
3138609;31069078;Municipal;5;35173660;229.03326;200.977215;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173661;296.796333;256.91163;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35173662;208.838567;228.764253;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35173663;202.871956;226.561537;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173676;219.197276;210.495231;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173677;165.594464;234.256681;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35173678;128.041506;182.979047;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173679;181.724589;152.788694;Sim;Preta;Sem informações
3138609;31069078;Municipal;5;35173680;219.277547;222.83391;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173681;134.018805;152.497551;Sim;Preta;Sem informações
3138609;31069078;Municipal;5;35173682;148.161492;131.000747;Sim;Preta;.
3138609;31069078;Municipal;5;35173683;167.835497;241.314093;Sim;*;Sem informações
3138609;31069078;Municipal;5;35173989;231.536592;252.906944;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35173990;230.217326;253.468886;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173991;137.306447;199.208837;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173992;218.144607;209.297514;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173993;179.082091;187.421649;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35173994;;;Não;.;.
3138609;31069078;Municipal;5;35173995;196.370223;216.210781;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35173996;319.675615;253.051147;Sim;Parda;FundamentalCompleto
3138609;31069078;Municipal;5;35173997;229.209228;249.465821;Sim;Parda;SuperiorCompleto
3138609;31069078;Municipal;5;35173998;;;Não;.;.
3138609;31069078;Municipal;5;35174010;200.574893;210.156356;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35174011;211.91746;196.991757;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35174012;;;Não;.;.
3138609;31069078;Municipal;5;36933597;273.805928;264.265998;Sim;Branca;MédioCompleto
3138609;31069078;Municipal;5;36933598;243.326627;225.936493;Sim;Preta;FundamentalIncompleto
3138609;31069078;Municipal;5;36933599;270.101064;286.927542;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;36933600;178.146716;206.851666;Sim;Parda;FundamentalCompleto
3138609;31069078;Municipal;5;36933601;261.366507;267.972162;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;36933602;187.163846;266.977223;Sim;Branca;MédioCompleto
3138609;31069078;Municipal;5;36933603;304.810213;284.540828;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;36933604;316.384227;265.640055;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;36933605;141.698159;179.052108;Sim;Outros;FundamentalIncompleto
3138609;31069078;Municipal;5;36933606;172.156029;234.025622;Sim;Preta;Sem informações
3138609;31069078;Municipal;5;36933607;205.812454;208.305985;Sim;Branca;FundamentalIncompleto
3138609;31069078;Municipal;5;36933619;184.80866;177.372208;Sim;Branca;FundamentalIncompleto
3138609;31069078;Municipal;5;36933620;;;Não;.;.
3138609;31069078;Municipal;5;36933621;286.713641;232.626972;Sim;Preta;Sem informações
3138609;31069078;Municipal;5;36933622;261.712549;247.570121;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;36933623;171.552316;223.091909;Sim;Branca;FundamentalIncompleto
3138609;31069078;Municipal;5;36933624;;;Não;.;.
3138609;31069078;Municipal;5;36933625;;;Não;.;.
3138609;31069078;Municipal;5;36933947;253.402982;204.568576;Sim;Outros;Sem informações
3138609;31069078;Municipal;5;36933948;158.544497;226.062418;Sim;Parda;FundamentalIncompleto
3138609;31069078;Municipal;5;36933949;221.776858;289.391276;Sim;Branca;FundamentalIncompleto
3138609;31069078;Municipal;5;36933950;254.856621;250.880792;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;36933951;260.806649;275.157736;Sim;Preta;FundamentalIncompleto
3138609;31069078;Municipal;5;36933952;308.715341;335.682085;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;36933953;248.24718;292.540306;Sim;Branca;MédioCompleto
3138609;31069078;Municipal;5;35855979;;;Não;.;.
3138609;31069078;Municipal;5;35855980;151.995494;236.881999;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35861198;196.733784;203.624387;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35861199;199.256178;163.192213;Sim;Branca;FundamentalIncompleto
3138609;31069078;Municipal;5;35861200;215.920323;210.806887;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35861201;287.990155;203.825041;Sim;Parda;Sem informações
3138609;31069078;Municipal;5;35861202;167.339547;188.722766;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35861203;293.158683;272.100258;Sim;Branca;MédioCompleto
3138609;31069078;Municipal;5;35861204;229.679009;253.979239;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35861205;182.975098;193.644197;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35861206;203.677641;191.421359;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35861207;269.151695;280.41318;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35861208;164.279441;221.841038;Sim;Parda;FundamentalCompleto
3138609;31069078;Municipal;5;35861209;174.329021;247.202294;Sim;Outros;MédioCompleto
3138609;31069078;Municipal;5;35861210;184.596992;234.602598;Sim;Branca;Sem informações
3138609;31069078;Municipal;5;35861211;214.509547;234.776088;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35861212;231.044498;289.563816;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35861536;166.205946;165.676179;Sim;Parda;MédioCompleto
3138609;31069078;Municipal;5;35861537;149.286774;164.447219;Sim;Preta;Sem informações
3138609;31069078;Municipal;5;35861538;;;Não;.;.
3138609;31069078;Municipal;5;35861539;147.388973;197.805549;Sim;Preta;FundamentalCompleto
3138609;31069078;Municipal;5;35861540;231.285366;262.153883;Sim;Parda;.
3138609;31069078;Municipal;5;35861541;280.673756;195.978205;Sim;Não declarado;Sem informações
3138609;31069078;Municipal;5;35861542;;;Não;.;.
3138609;31222321;Municipal;5;36991412;226.574167;246.046496;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991413;198.483164;214.429269;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991414;235.348061;264.992878;Sim;Parda;MédioCompleto
3138609;31222321;Municipal;5;36991415;233.459295;330.708674;Sim;Parda;MédioCompleto
3138609;31222321;Municipal;5;36991756;238.648098;285.685783;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991757;180.550604;228.783592;Sim;Preta;Sem informações
3138609;31222321;Municipal;5;36991758;197.800281;232.174188;Sim;Parda;MédioCompleto
3138609;31222321;Municipal;5;36991759;315.818859;275.18272;Sim;Branca;FundamentalCompleto
3138609;31222321;Municipal;5;36991760;247.4713;238.999592;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991761;140.270635;205.111235;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991762;207.478202;175.309278;Sim;Branca;.
3138609;31222321;Municipal;5;36991763;173.748998;221.209399;Sim;Parda;MédioCompleto
3138609;31222321;Municipal;5;36991764;186.682165;199.411838;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991765;300.699973;304.213027;Sim;Parda;Sem informações
3138609;31222321;Municipal;5;36991766;;;Não;.;.
3138609;31222321;Municipal;5;36991767;;;Não;.;.
