;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
12386;Branca;Medio;1;D
12388;Nao_branca;NuncaEstudou;1;E
12391;Nao_branca;Medio;2;E
12392;Nao_branca;Fundamental;0;E
12393;Nao_branca;Medio;0;E
12394;Branca;Medio;1;C
12395;Branca;Fundamental;0;E
12396;Branca;Superior;0;E
12397;Nao_branca;Superior;1;E
12398;Nao_branca;Superior;1;E
12403;Nao_branca;Fundamental;0;E
12404;Branca;Medio;0;D
12408;Nao_branca;Medio;0;D
12409;Nao_branca;Medio;1;E
12410;Branca;Medio;1;C
12411;Nao_branca;Fundamental;1;E
12415;Nao_branca;Medio;1;D
12416;Nao_branca;Fundamental;1;E
12417;Nao_branca;Medio;1;E
12418;Nao_branca;Medio;1;C
12419;Nao declarado;NuncaEstudou;1;D
12420;Nao_branca;Fundamental;0;E
12421;Nao_branca;Fundamental;0;E
12423;Branca;Superior;2;B
12424;Branca;Superior;1;D
12425;Nao_branca;Medio;1;E
12427;Nao_branca;Superior;0;D
12429;Nao_branca;Fundamental;0;E
12430;Nao_branca;Fundamental;0;E
12433;Branca;Medio;0;E
12435;Branca;Superior;1;C
12436;Nao_branca;Superior;1;B
12437;Nao_branca;Medio;0;D
12440;Nao_branca;Medio;1;C
12442;Nao_branca;Fundamental;1;E
12447;Branca;Superior;1;E
12450;Nao_branca;Medio;1;E
12451;Nao_branca;Superior;1;B
12454;Branca;Medio;1;E
12456;Nao_branca;Fundamental;0;E
12457;Branca;Superior;1;E
12459;Nao_branca;Medio;0;D
12460;Branca;Medio;1;C
12461;Nao_branca;Superior;1;D
12462;Nao_branca;Medio;1;E
12463;Nao_branca;Medio;0;E
12464;Branca;Fundamental;0;E
12466;Nao_branca;Medio;0;E
12468;Branca;Fundamental;0;E
12469;Nao_branca;Medio;0;E
12474;Nao_branca;Medio;0;E
12477;Nao_branca;Medio;0;E
12478;Nao_branca;Superior;1;E
12480;Nao_branca;Fundamental;0;E
12481;Branca;Fundamental;1;E
12482;Nao_branca;Fundamental;0;E
12484;Branca;Medio;1;D
12486;Nao_branca;Medio;0;E
12487;Branca;Fundamental;1;E
12489;Nao_branca;Medio;0;E
12490;Branca;Medio;1;E
12491;Nao_branca;Medio;0;E
12493;Nao_branca;Fundamental;0;E
12494;Nao_branca;Fundamental;0;E
12497;Nao_branca;Medio;1;E
12498;Branca;Medio;0;E
12504;Branca;Fundamental;0;E
12506;Nao_branca;Fundamental;0;E
12509;Nao_branca;Superior;2;C
12510;Nao_branca;Fundamental;0;E
12512;Branca;Medio;1;D
12514;Nao_branca;Medio;0;E
12516;Nao_branca;Medio;1;D
12517;Nao_branca;Fundamental;0;E
12519;Nao_branca;Medio;0;E
12520;Nao_branca;Medio;0;D
12524;Branca;Fundamental;0;E
12525;Branca;Superior;0;C
12526;Branca;Fundamental;1;E
12531;Branca;Fundamental;1;E
12532;Branca;Medio;1;D
12533;Nao_branca;Medio;1;E
12534;Branca;Superior;1;E
12536;Branca;Fundamental;1;E
12537;Nao_branca;Medio;1;E
12538;Nao_branca;Medio;0;D
12539;Branca;Medio;1;E
12540;Branca;Superior;1;C
12541;Nao_branca;Medio;1;E
12542;Branca;Medio;3;C
12544;Branca;Fundamental;1;E
12547;Branca;Superior;1;E
12548;Nao_branca;Medio;1;E
12549;Branca;Fundamental;1;D
12552;Branca;Superior;1;E
12553;Branca;Fundamental;1;E
12554;Branca;Fundamental;0;E
12556;Branca;Medio;0;E
12557;Nao_branca;Fundamental;1;E
12558;Nao_branca;Fundamental;0;E
12560;Branca;Fundamental;1;D
12562;Branca;Fundamental;2;C
12566;Branca;Superior;0;D
12567;Nao_branca;Fundamental;0;E
12569;Nao_branca;NuncaEstudou;1;E
12574;Branca;Medio;0;C
12575;Branca;Superior;1;E
12579;Branca;Superior;1;D
12580;Nao_branca;Fundamental;1;E
12582;Nao_branca;Fundamental;0;E
12583;Nao_branca;Medio;1;C
12585;Nao_branca;Fundamental;1;E
12586;Branca;Fundamental;1;D
12587;Nao_branca;Superior;1;E
12590;Nao_branca;Medio;1;E
12592;Nao_branca;Superior;1;E
12593;Branca;Medio;1;D
12594;Nao_branca;Fundamental;1;D
12595;Branca;Fundamental;0;D
12599;Nao_branca;Fundamental;0;E
12600;Branca;Superior;1;C
12601;Nao_branca;Fundamental;0;E
12602;Branca;Superior;1;E
12603;Nao_branca;Fundamental;0;E
12605;Branca;Superior;0;E
12606;Branca;Fundamental;0;E
12611;Branca;Superior;1;D
12614;Nao_branca;Medio;1;D
12617;Nao_branca;Medio;1;E
12618;Nao_branca;Medio;1;D
12619;Branca;Fundamental;1;E
12620;Nao_branca;Medio;0;E
12622;Nao_branca;Medio;1;E
12623;Nao_branca;Medio;2;D
12624;Nao_branca;Medio;1;E
12627;Branca;Fundamental;1;E
12630;Branca;Medio;0;E
12631;Nao_branca;Fundamental;0;E
12633;Nao_branca;Superior;1;E
12635;Branca;Medio;4;D
12638;Nao_branca;Medio;1;D
12641;Branca;Medio;0;E
12643;Nao_branca;Medio;1;E
12647;Nao_branca;Medio;1;D
12649;Nao_branca;Fundamental;1;D
12650;Nao_branca;Medio;1;C
12652;Nao_branca;Superior;1;E
12653;Nao_branca;Medio;1;E
12658;Nao_branca;Medio;0;E
12660;Nao_branca;Medio;1;E
12663;Nao_branca;Fundamental;0;E
12664;Branca;Fundamental;1;D
12665;Branca;Superior;2;C
12666;Branca;Fundamental;0;E
12669;Nao_branca;Medio;1;E
12672;Nao_branca;Fundamental;0;E
12673;Branca;Medio;0;D
12674;Branca;Superior;0;D
12675;Nao_branca;Fundamental;1;D
12676;Nao_branca;NuncaEstudou;0;E
12677;Branca;Fundamental;0;E
12678;Nao_branca;Medio;1;E
12680;Nao_branca;Medio;1;D
12683;Nao_branca;Medio;0;D
12685;Branca;Superior;1;E
12686;Nao_branca;Fundamental;1;D
12687;Branca;Superior;1;E
12688;Branca;Medio;0;E
12695;Branca;Medio;1;C
12696;Nao_branca;Medio;0;E
12699;Nao_branca;Medio;0;E
12701;Branca;Superior;1;E
12704;Nao_branca;Medio;0;E
12705;Nao_branca;Fundamental;1;E
12706;Nao_branca;Medio;1;E
12707;Nao_branca;Medio;1;D
12708;Branca;Superior;1;D
12709;Nao_branca;Medio;1;D
12710;Nao_branca;Medio;0;D
12712;Nao_branca;Fundamental;1;E
12717;Branca;Fundamental;1;D
12720;Nao_branca;Fundamental;0;E
12724;Branca;Medio;0;E
12725;Nao_branca;Medio;1;E
12727;Nao_branca;Superior;1;E
12728;Nao_branca;Medio;1;D
12730;Nao_branca;Superior;1;E
12733;Nao_branca;Medio;1;D
12735;Branca;Superior;1;E
12736;Branca;Fundamental;1;E
12738;Nao_branca;Superior;1;E
12739;Branca;Medio;1;E
12741;Branca;Fundamental;1;E
12742;Branca;Medio;1;D
12747;Nao_branca;Fundamental;1;E
12748;Branca;Fundamental;1;E
12749;Branca;Fundamental;0;E
12752;Nao_branca;Medio;2;D
12753;Branca;Medio;0;E
12756;Nao_branca;Medio;0;E
12757;Branca;Medio;0;C
12759;Nao_branca;Medio;1;E
12760;Branca;Fundamental;1;E
12763;Branca;Fundamental;1;E
12764;Nao_branca;Fundamental;0;E
12765;Branca;Medio;2;E
12766;Branca;Medio;1;E
12767;Branca;Medio;1;E
12769;Nao_branca;Superior;1;D
12770;Nao_branca;Medio;0;E
12774;Nao_branca;Medio;1;D
12775;Branca;Medio;1;D
12777;Nao_branca;Superior;1;E
12779;Nao_branca;Fundamental;0;E
12780;Nao_branca;Medio;1;E
12781;Nao_branca;Fundamental;0;E
12784;Nao_branca;Medio;1;E
12789;Nao_branca;Medio;1;C
12793;Branca;Fundamental;1;E
12794;Nao_branca;Superior;1;B
12795;Nao_branca;Fundamental;0;E
12796;Branca;Superior;1;C
12797;Branca;Medio;2;E
12798;Branca;Medio;1;E
12800;Nao declarado;Superior;1;D
12803;Nao_branca;Superior;1;D
12807;Branca;Medio;3;D
12808;Nao_branca;Fundamental;0;E
12809;Nao_branca;Fundamental;1;D
12813;Branca;Fundamental;2;E
12814;Nao_branca;Medio;2;E
12817;Nao_branca;Superior;1;C
12819;Nao_branca;Medio;0;E
12820;Nao_branca;Fundamental;0;E
12821;Branca;Fundamental;0;E
12825;Branca;Fundamental;1;E
12826;Branca;Medio;1;C
12828;Nao_branca;Fundamental;1;D
12831;Branca;Medio;0;D
12832;Nao_branca;Superior;1;E
12833;Branca;Medio;1;E
12834;Nao_branca;Fundamental;3;D
12836;Nao_branca;Fundamental;0;E
12838;Nao_branca;Medio;0;E
12839;Branca;Superior;2;C
12840;Branca;Fundamental;0;E
12842;Branca;Medio;3;C
12843;Branca;Superior;2;D
12844;Nao declarado;Medio;1;E
12847;Branca;Fundamental;0;D
12848;Branca;Fundamental;1;D
12851;Nao declarado;Fundamental;0;E
12852;Nao_branca;Medio;0;E
12854;Nao_branca;Medio;1;E
12855;Nao_branca;Fundamental;1;E
12856;Branca;Medio;1;D
12857;Nao_branca;Fundamental;0;E
12858;Branca;Medio;1;E
12861;Nao_branca;Superior;1;E
12865;Nao_branca;Fundamental;0;E
12866;Nao_branca;Medio;0;E
12867;Nao_branca;Fundamental;1;E
12868;Branca;Fundamental;1;D
12869;Nao_branca;Fundamental;0;E
12872;Nao_branca;Fundamental;0;D
12873;Nao_branca;Medio;2;C
12874;Nao_branca;Superior;1;C
12875;Nao_branca;Medio;1;D
12876;Nao_branca;Fundamental;0;E
12877;Branca;Superior;1;E
12879;Nao_branca;Fundamental;0;E
12880;Branca;Medio;1;E
12881;Nao_branca;Fundamental;0;E
12882;Branca;Fundamental;1;E
12886;Nao_branca;Medio;1;E
12887;Branca;Fundamental;1;D
12888;Nao_branca;Fundamental;1;E
12890;Nao_branca;Medio;0;C
12895;Nao_branca;Medio;0;D
12896;Branca;Medio;1;D
12898;Nao_branca;Fundamental;0;E
12900;Branca;Medio;0;D
12901;Nao_branca;Medio;1;D
12902;Branca;Superior;2;C
12904;Nao_branca;Fundamental;0;E
12905;Branca;Superior;0;E
12909;Nao_branca;Fundamental;0;E
12914;Branca;Medio;1;E
12915;Branca;Superior;1;D
12917;Branca;Fundamental;0;E
12919;Branca;Superior;1;C
12920;Branca;Fundamental;1;E
12921;Branca;Superior;1;C
12922;Branca;Medio;1;E
12923;Branca;Superior;1;C
12926;Nao_branca;Medio;0;E
12928;Branca;Fundamental;1;E
12929;Nao_branca;Medio;0;E
12930;Nao_branca;NuncaEstudou;0;E
12932;Branca;Medio;1;E
12933;Nao_branca;Fundamental;0;E
12936;Nao_branca;Medio;1;E
12938;Branca;Fundamental;2;E
12939;Nao_branca;Fundamental;2;C
12940;Nao_branca;Medio;1;D
12941;Branca;Fundamental;0;E
12942;Nao_branca;Fundamental;1;D
12943;Nao_branca;Medio;1;D
12945;Branca;Medio;0;E
12946;Branca;Fundamental;0;E
12947;Nao_branca;Medio;1;E
12951;Nao_branca;Fundamental;1;E
12952;Branca;Fundamental;1;D
12955;Nao_branca;Medio;1;E
12959;Nao_branca;NuncaEstudou;0;E
12960;Branca;Fundamental;2;D
12962;Nao_branca;Medio;0;E
12964;Branca;Medio;1;D
12965;Branca;Fundamental;1;D
12970;Nao_branca;Medio;1;E
12974;Branca;Fundamental;1;E
12977;Nao_branca;Medio;0;E
12978;Nao_branca;NuncaEstudou;0;E
12979;Branca;Fundamental;1;C
12982;Nao_branca;Fundamental;1;E
12985;Nao_branca;Fundamental;2;E
12986;Nao_branca;Fundamental;0;E
12988;Nao_branca;Fundamental;1;E
12989;Nao_branca;Medio;0;E
12990;Nao_branca;Medio;1;D
12991;Branca;Superior;1;D
12992;Nao_branca;Medio;0;E
12993;Nao_branca;Superior;2;D
12994;Nao_branca;Fundamental;1;E
12997;Nao_branca;Medio;1;E
12998;Branca;Fundamental;1;E
13002;Nao declarado;Fundamental;0;E
13003;Nao_branca;NuncaEstudou;0;D
13005;Nao_branca;Medio;0;E
13006;Nao_branca;Medio;1;D
13007;Nao_branca;Fundamental;0;E
13011;Nao_branca;Superior;1;E
13014;Nao_branca;Fundamental;1;E
13017;Nao_branca;Medio;1;E
13018;Branca;Medio;1;C
13020;Nao_branca;Superior;1;D
13021;Nao_branca;Fundamental;1;E
13022;Nao_branca;Medio;0;E
13025;Branca;Fundamental;0;E
13028;Nao_branca;Fundamental;0;D
13029;Branca;Fundamental;0;E
13030;Nao_branca;Medio;0;E
13032;Nao_branca;Medio;0;E
13033;Branca;Fundamental;3;C
13037;Branca;Medio;1;D
13038;Nao_branca;Superior;2;D
13040;Nao_branca;Superior;1;D
13042;Nao_branca;Fundamental;0;E
13043;Nao_branca;Medio;1;D
13045;Nao_branca;Medio;1;E
13047;Branca;Medio;0;E
13048;Branca;Medio;0;E
13052;Branca;Medio;0;E
13053;Nao_branca;Medio;1;E
13054;Nao_branca;Fundamental;1;E
13056;Branca;Fundamental;1;E
13057;Nao_branca;Superior;1;E
13058;Nao_branca;Fundamental;1;E
13059;Nao_branca;Medio;1;D
13062;Nao_branca;Fundamental;0;E
13063;Nao_branca;Superior;1;E
13064;Nao_branca;Medio;1;E
13066;Nao_branca;Superior;2;C
13072;Nao_branca;NuncaEstudou;0;E
13073;Nao_branca;Fundamental;0;E
13076;Branca;Fundamental;0;E
13077;Branca;Fundamental;1;E
13078;Branca;Superior;1;D
13080;Nao_branca;Fundamental;1;D
13081;Nao_branca;Fundamental;0;E
13084;Branca;Superior;0;E
13089;Branca;Superior;1;C
13090;Nao_branca;Medio;1;D
13091;Branca;Fundamental;1;E
13092;Nao_branca;Fundamental;0;D
13094;Branca;Fundamental;0;E
13096;Nao_branca;Superior;1;C
13097;Nao_branca;Medio;1;E
13100;Branca;Medio;0;E
13101;Branca;Superior;1;E
13104;Branca;Fundamental;1;E
13105;Nao_branca;Superior;0;E
13106;Nao_branca;Fundamental;1;E
13107;Branca;Fundamental;1;E
13108;Nao_branca;Superior;3;C
13113;Branca;Fundamental;0;E
13114;Nao_branca;Fundamental;1;E
13115;Nao_branca;Superior;1;E
13116;Branca;Medio;1;C
13117;Branca;Fundamental;1;E
13118;Nao_branca;Superior;1;D
13122;Nao_branca;Fundamental;0;E
13125;Nao_branca;Fundamental;1;E
13126;Branca;Fundamental;1;E
13128;Branca;Medio;1;D
13129;Branca;Fundamental;1;E
13135;Branca;Fundamental;1;D
13136;Nao_branca;Fundamental;1;E
13138;Branca;Fundamental;0;E
13140;Branca;Medio;1;D
13141;Nao_branca;Fundamental;1;D
13142;Nao_branca;Superior;1;D
13146;Branca;Medio;2;D
13148;Nao_branca;Fundamental;0;E
13150;Nao_branca;Medio;1;E
13151;Nao_branca;Medio;0;D
13152;Nao_branca;Fundamental;2;E
13153;Nao_branca;Superior;1;D
13154;Nao_branca;Medio;1;D
13156;Branca;Medio;1;E
13157;Branca;Superior;1;C
13158;Branca;Medio;1;C
13161;Branca;Superior;0;C
13163;Branca;Medio;1;E
13169;Branca;Superior;2;D
13170;Branca;Medio;0;E
13176;Branca;Medio;1;D
13177;Branca;Superior;1;C
13179;Nao_branca;Fundamental;0;E
13180;Nao_branca;Fundamental;1;E
13181;Nao_branca;Fundamental;2;E
13182;Nao_branca;Medio;1;D
13183;Branca;Medio;0;E
13186;Branca;Medio;1;D
13189;Branca;Fundamental;0;E
13190;Branca;Fundamental;1;E
13192;Branca;Superior;2;C
13195;Branca;Fundamental;2;E
13196;Branca;Fundamental;0;E
13197;Nao_branca;Fundamental;1;D
13199;Nao_branca;Fundamental;0;E
13201;Nao_branca;Medio;0;E
13203;Branca;Medio;1;E
13206;Branca;Fundamental;0;E
13207;Branca;Medio;0;E
13208;Branca;Superior;1;D
13210;Branca;Medio;2;C
13213;Nao_branca;Medio;0;E
13214;Nao_branca;Fundamental;0;E
13215;Nao_branca;Medio;0;E
13217;Branca;Fundamental;1;D
13218;Nao_branca;Fundamental;0;E
13219;Nao_branca;Fundamental;0;E
13225;Nao_branca;Fundamental;0;E
13226;Branca;Medio;3;D
13227;Nao_branca;Fundamental;0;E
13228;Nao_branca;Fundamental;1;E
13230;Branca;Fundamental;1;D
13231;Branca;Medio;1;D
13232;Branca;Superior;1;E
13234;Branca;Fundamental;1;D
13235;Nao_branca;Medio;0;E
13237;Branca;Medio;1;E
13238;Nao_branca;Medio;1;D
13239;Nao_branca;Fundamental;1;E
13240;Nao_branca;Fundamental;1;D
13241;Nao_branca;Medio;1;E
13242;Branca;Fundamental;1;E
13244;Nao_branca;Superior;1;D
13245;Nao_branca;Fundamental;0;E
13246;Nao_branca;Fundamental;2;D
13247;Nao_branca;Fundamental;1;E
13251;Branca;Fundamental;1;E
13252;Branca;Superior;1;C
13257;Nao declarado;Superior;1;C
13258;Nao_branca;Fundamental;1;E
13259;Branca;Medio;0;E
13261;Branca;Fundamental;1;D
13263;Branca;Superior;0;D
13267;Branca;Medio;1;E
13268;Branca;Superior;1;D
13269;Nao_branca;Medio;0;D
13270;Nao_branca;Fundamental;1;E
13271;Nao_branca;Fundamental;0;E
13272;Nao_branca;Fundamental;0;E
13274;Branca;Superior;2;D
13275;Branca;Superior;4;C
13278;Nao_branca;Medio;1;C
13279;Nao_branca;Superior;1;D
13280;Branca;Medio;1;D
13281;Nao_branca;Fundamental;0;E
13282;Nao_branca;Fundamental;1;C
13284;Branca;Fundamental;1;E
13285;Branca;Medio;1;E
13287;Nao_branca;Fundamental;1;E
13289;Branca;Medio;0;D
13290;Nao_branca;Superior;1;E
13291;Nao_branca;Fundamental;0;E
13292;Branca;Medio;0;E
13293;Branca;Fundamental;0;E
13301;Nao_branca;Fundamental;0;E
13302;Branca;Medio;0;E
13303;Branca;Fundamental;0;E
13307;Nao_branca;Fundamental;0;E
13312;Branca;Superior;0;E
13313;Branca;Superior;0;E
13316;Branca;Fundamental;0;E
13317;Nao_branca;Medio;1;E
13318;Branca;Superior;1;D
13320;Branca;Medio;2;C
13321;Branca;Medio;1;D
13323;Nao_branca;Fundamental;1;E
13324;Branca;Superior;2;C
13325;Nao_branca;Fundamental;0;E
13327;Branca;Fundamental;1;E
13329;Branca;Superior;1;D
13330;Nao_branca;Fundamental;0;E
13332;Branca;Superior;1;E
13333;Nao_branca;Fundamental;1;E
13334;Nao_branca;Medio;1;E
13335;Nao_branca;Medio;1;E
13338;Nao_branca;Fundamental;0;E
13340;Nao declarado;Medio;0;E
13341;Nao_branca;Fundamental;0;E
13342;Branca;Superior;2;B
13343;Branca;Medio;0;E
13345;Branca;Fundamental;1;E
13346;Nao_branca;Medio;1;E
13351;Nao_branca;Fundamental;1;D
13354;Branca;Medio;2;D
13359;Nao_branca;Medio;0;E
13360;Nao_branca;Fundamental;0;E
13362;Nao_branca;Fundamental;1;B
13363;Nao_branca;Medio;0;E
13367;Nao_branca;Superior;1;D
13368;Branca;Fundamental;0;E
13371;Nao_branca;Fundamental;3;E
13372;Nao_branca;Superior;1;D
13373;Nao_branca;Medio;1;E
13375;Nao_branca;Fundamental;0;E
13377;Branca;Fundamental;0;D
13378;Nao_branca;Fundamental;1;E
13381;Nao_branca;Medio;1;D
13383;Branca;Medio;0;E
13385;Branca;Fundamental;3;C
13388;Branca;Superior;1;D
13391;Nao_branca;Medio;0;E
13392;Nao_branca;Medio;1;D
13393;Branca;Medio;1;E
13398;Branca;Superior;3;C
13399;Nao_branca;Superior;1;E
13401;Branca;Medio;1;D
13402;Nao_branca;Medio;0;E
13405;Branca;Fundamental;3;E
13406;Branca;Fundamental;1;E
13408;Branca;Medio;0;E
13410;Branca;Medio;1;D
13412;Branca;Fundamental;1;D
13413;Branca;Medio;0;D
13414;Nao declarado;Medio;0;D
13415;Nao_branca;Fundamental;1;D
13417;Branca;Superior;1;E
13418;Nao declarado;Fundamental;0;E
13419;Branca;Medio;1;E
13422;Nao_branca;Fundamental;0;E
13423;Nao_branca;Fundamental;1;D
13427;Branca;Superior;2;B
13430;Nao_branca;Medio;1;D
13431;Nao_branca;Fundamental;0;E
13432;Branca;Fundamental;1;D
13434;Nao_branca;Fundamental;2;E
13435;Nao_branca;Fundamental;1;D
13436;Branca;Fundamental;0;E
13437;Branca;Fundamental;0;E
13440;Nao_branca;Fundamental;0;E
13442;Branca;Medio;1;E
13444;Branca;Superior;1;E
13445;Nao_branca;Fundamental;1;E
13448;Branca;Fundamental;0;E
13451;Nao_branca;Fundamental;0;E
13453;Branca;Fundamental;0;E
13454;Nao_branca;Fundamental;0;E
13455;Nao_branca;Medio;1;C
13456;Nao_branca;Superior;2;D
13458;Nao_branca;Superior;3;C
13460;Branca;Superior;1;E
13461;Branca;Superior;2;D
13463;Branca;Fundamental;1;E
13464;Nao_branca;Superior;0;E
13465;Branca;Fundamental;1;D
13466;Nao_branca;Medio;1;D
13467;Nao_branca;Fundamental;1;E
13470;Branca;Fundamental;0;E
13471;Branca;Fundamental;1;E
13474;Nao_branca;Medio;0;E
13476;Nao_branca;Superior;1;E
13477;Nao_branca;Medio;0;E
13478;Branca;Fundamental;1;E
13480;Branca;Medio;1;D
13481;Nao_branca;Fundamental;0;E
13482;Branca;Fundamental;0;E
13483;Branca;Fundamental;0;E
13484;Branca;Fundamental;3;D
13485;Nao_branca;Fundamental;1;D
13489;Nao_branca;Fundamental;0;E
13490;Nao_branca;Fundamental;0;E
13491;Branca;Fundamental;1;D
13492;Branca;Fundamental;2;E
13493;Nao_branca;Medio;0;E
13494;Nao_branca;Fundamental;1;E
13495;Branca;Medio;1;E
13496;Nao_branca;Medio;1;C
13497;Nao_branca;Fundamental;1;E
13498;Nao_branca;Medio;1;E
13499;Nao_branca;Fundamental;0;E
13500;Branca;Medio;1;E
13503;Branca;Medio;0;E
13504;Nao_branca;Medio;0;E
13505;Nao_branca;Fundamental;1;D
13506;Nao_branca;Medio;1;D
13507;Branca;Medio;1;D
13508;Nao_branca;Fundamental;0;E
13509;Nao_branca;Medio;0;E
13510;Nao_branca;Medio;0;E
13511;Nao_branca;Fundamental;1;E
13513;Nao_branca;Fundamental;0;E
13514;Branca;Medio;1;D
13516;Nao_branca;Medio;1;E
13519;Branca;Superior;1;E
13524;Branca;Superior;3;C
13528;Branca;Fundamental;1;E
13532;Branca;Superior;1;E
13533;Nao_branca;Fundamental;0;E
13537;Branca;Superior;1;D
13538;Branca;Medio;1;E
13542;Nao_branca;Medio;0;E
13544;Branca;Fundamental;1;E
13545;Nao_branca;Fundamental;0;E
13546;Nao_branca;Superior;1;E
13547;Nao_branca;Fundamental;1;E
13550;Branca;Superior;1;D
13553;Nao_branca;Fundamental;1;E
13555;Branca;Fundamental;0;D
13556;Branca;Superior;0;E
13559;Branca;Fundamental;1;E
13560;Nao_branca;Fundamental;0;E
13562;Branca;Medio;1;D
13564;Nao_branca;Medio;0;E
13566;Nao_branca;Medio;1;D
13567;Nao_branca;Fundamental;0;E
13568;Nao_branca;Medio;0;D
13569;Branca;Medio;0;E
13571;Nao_branca;Fundamental;0;E
13576;Nao_branca;Superior;1;D
13577;Nao_branca;Superior;0;E
13579;Nao_branca;Superior;2;B
13581;Nao_branca;Medio;1;E
13582;Nao_branca;Fundamental;0;E
13584;Branca;Superior;0;D
13586;Branca;Superior;1;D
13587;Branca;Medio;1;E
13590;Nao_branca;Medio;1;E
13591;Branca;Medio;0;E
13594;Branca;Superior;2;E
13595;Nao_branca;Fundamental;0;E
13597;Branca;Medio;0;D
13600;Branca;Medio;1;E
13604;Branca;Fundamental;1;E
13606;Nao_branca;Fundamental;0;D
13607;Branca;Fundamental;0;E
13608;Branca;NuncaEstudou;0;E
13611;Nao_branca;Medio;0;E
13614;Branca;Superior;1;D
13615;Branca;Fundamental;0;E
13616;Nao_branca;Superior;1;C
13617;Nao_branca;Fundamental;0;E
13618;Branca;Medio;0;E
13621;Branca;Fundamental;1;E
13623;Nao_branca;Fundamental;2;D
13624;Branca;Fundamental;0;E
13630;Nao_branca;Medio;0;E
13632;Nao_branca;Superior;1;D
13633;Branca;Medio;1;D
13634;Branca;Medio;2;D
13635;Nao_branca;Medio;2;D
13636;Branca;Medio;0;E
13638;Branca;Medio;1;E
13639;Branca;Fundamental;0;E
13641;Nao_branca;Medio;1;E
13643;Branca;Medio;1;E
13646;Branca;Fundamental;1;E
13647;Nao_branca;Medio;1;E
13648;Nao_branca;Fundamental;0;E
13649;Nao declarado;Medio;1;E
13655;Branca;Fundamental;1;E
13656;Branca;Fundamental;0;E
13659;Branca;Medio;1;D
13661;Nao_branca;Medio;1;D
13665;Nao_branca;Fundamental;1;E
13669;Branca;Medio;0;E
13670;Nao declarado;Medio;1;D
13672;Nao_branca;Fundamental;1;E
13673;Nao_branca;Fundamental;1;D
13674;Branca;Superior;2;E
13677;Nao_branca;Fundamental;0;E
13681;Nao_branca;Fundamental;0;E
13685;Nao_branca;Fundamental;1;E
13688;Nao_branca;Fundamental;0;E
13689;Nao_branca;Fundamental;0;E
13694;Nao_branca;Superior;0;C
13700;Nao_branca;Superior;1;E
13701;Nao_branca;Fundamental;1;E
13703;Branca;Medio;1;E
13706;Branca;Medio;0;D
13708;Nao_branca;Medio;1;D
13710;Nao_branca;Superior;1;E
13711;Branca;Medio;1;E
13712;Nao_branca;Fundamental;1;E
13713;Branca;Fundamental;1;E
13716;Nao_branca;Medio;0;D
13717;Nao_branca;Fundamental;0;E
13723;Branca;Fundamental;1;E
13726;Nao declarado;Fundamental;1;E
13727;Branca;Medio;1;E
13728;Branca;Medio;1;D
13730;Nao_branca;Fundamental;0;E
13731;Branca;Fundamental;1;E
13735;Nao_branca;Fundamental;1;E
13738;Nao_branca;Fundamental;1;D
13739;Nao_branca;Medio;0;E
13740;Branca;Medio;1;E
13742;Branca;Fundamental;1;E
13744;Nao_branca;Medio;1;E
13746;Nao_branca;Superior;1;E
13748;Branca;Fundamental;0;E
13750;Nao_branca;NuncaEstudou;2;D
13751;Branca;Fundamental;0;E
13752;Branca;Medio;1;D
13754;Nao declarado;Medio;0;E
13758;Branca;Medio;0;E
13760;Nao_branca;Fundamental;1;E
13763;Branca;Medio;1;C
13764;Nao_branca;Medio;1;E
13768;Branca;Superior;0;D
13769;Branca;Superior;1;D
13770;Nao_branca;Fundamental;1;E
13771;Branca;Medio;0;D
13775;Nao_branca;Medio;0;E
13777;Branca;Medio;0;D
13778;Branca;Medio;1;D
13779;Nao_branca;Medio;0;E
13781;Branca;Fundamental;0;E
13783;Branca;Superior;1;B
13784;Branca;Medio;1;D
13785;Nao_branca;Superior;3;C
13788;Nao_branca;Fundamental;0;E
13793;Branca;Fundamental;1;D
13794;Nao_branca;Fundamental;0;E
13795;Nao declarado;Medio;1;E
13796;Branca;Superior;1;D
13797;Nao_branca;Fundamental;0;E
13798;Branca;Superior;2;C
13802;Branca;Fundamental;0;E
13803;Nao_branca;Medio;0;E
13805;Nao_branca;Superior;1;D
13806;Nao_branca;Medio;1;E
13808;Branca;Fundamental;2;E
13809;Nao_branca;Medio;0;E
13810;Branca;Fundamental;1;E
13811;Nao_branca;Fundamental;0;D
13812;Nao_branca;Superior;1;E
13813;Nao_branca;Fundamental;1;E
13814;Branca;Medio;1;E
13815;Branca;Fundamental;1;D
13816;Nao_branca;Superior;2;C
13818;Branca;Medio;1;C
13819;Nao_branca;Fundamental;0;E
13820;Branca;Medio;1;E
13821;Branca;Superior;1;D
13822;Nao_branca;Superior;1;E
13824;Nao_branca;Medio;1;D
13827;Nao_branca;Medio;1;E
13829;Nao_branca;Superior;1;D
13830;Branca;Medio;0;E
13831;Nao_branca;Medio;0;E
13832;Nao_branca;Medio;1;D
13833;Nao_branca;Fundamental;0;E
13834;Branca;Fundamental;0;E
13835;Nao_branca;Fundamental;1;E
13840;Nao_branca;Fundamental;0;E
13842;Branca;Fundamental;0;E
13844;Branca;Fundamental;1;D
13845;Branca;Fundamental;1;E
13846;Nao_branca;Fundamental;1;E
