;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
268;Nao_branca;NuncaEstudou;Zero;E
270;Nao_branca;Medio;Zero;E
272;Nao_branca;FundamentalIncompleto;Zero;E
274;Nao_branca;Medio;Zero;E
275;Nao_branca;FundamentalIncompleto;Zero;E
276;Nao_branca;Superior;Um;E
278;Nao_branca;Medio;Zero;E
280;Nao_branca;NuncaEstudou;Um;E
281;Nao_branca;Medio;Tres;E
282;Nao_branca;Medio;Zero;D
283;Branca;Superior;Zero;E
284;Nao_branca;FundamentalCompleto;Zero;D
285;Nao_branca;NuncaEstudou;Zero;E
286;Nao_branca;FundamentalIncompleto;Zero;E
288;Nao_branca;Medio;Zero;E
289;Nao_branca;Medio;Zero;E
290;Nao_branca;FundamentalIncompleto;Zero;E
292;Nao_branca;FundamentalIncompleto;Zero;E
294;Branca;Superior;Zero;E
296;Nao_branca;FundamentalCompleto;Um;D
297;Nao_branca;Medio;Um;E
298;Nao_branca;FundamentalIncompleto;Zero;E
299;Nao_branca;FundamentalIncompleto;Zero;E
301;Nao_branca;FundamentalCompleto;Zero;E
302;Nao_branca;Medio;Zero;E
304;Nao_branca;FundamentalIncompleto;Zero;E
307;Nao_branca;FundamentalCompleto;Zero;E
308;Nao declarado;Superior;Zero;E
309;Nao_branca;Medio;Zero;E
310;Nao_branca;FundamentalIncompleto;Tres;E
311;Nao_branca;Medio;Zero;E
313;Nao_branca;FundamentalIncompleto;Zero;E
314;Branca;FundamentalCompleto;Zero;E
315;Nao_branca;Medio;Zero;E
316;Nao_branca;Medio;Zero;E
317;Nao_branca;NuncaEstudou;Zero;E
319;Nao_branca;FundamentalCompleto;Zero;E
320;Nao_branca;Medio;Zero;E
321;Nao_branca;FundamentalIncompleto;Zero;E
325;Nao_branca;FundamentalIncompleto;Zero;E
327;Nao_branca;Superior;Dois;E
328;Nao_branca;FundamentalCompleto;Um;E
329;Nao_branca;Medio;Zero;D
331;Branca;Superior;Zero;D
332;Nao_branca;FundamentalIncompleto;Zero;E
334;Branca;Medio;Zero;D
335;Nao_branca;FundamentalCompleto;Um;D
336;Nao_branca;FundamentalIncompleto;Zero;E
337;Branca;FundamentalIncompleto;Zero;E
338;Nao_branca;Medio;Zero;E
339;Branca;FundamentalIncompleto;Zero;E
340;Nao_branca;FundamentalIncompleto;Zero;E
341;Nao_branca;FundamentalCompleto;Zero;E
342;Nao_branca;FundamentalCompleto;Zero;E
345;Nao_branca;FundamentalCompleto;Zero;E
347;Nao_branca;Medio;Zero;E
348;Nao_branca;FundamentalIncompleto;Zero;E
349;Nao_branca;Medio;Zero;E
350;Branca;Medio;Zero;E
352;Nao_branca;Medio;Zero;E
354;Branca;Superior;Zero;E
355;Branca;Medio;Zero;E
356;Nao_branca;Medio;Zero;E
358;Nao_branca;Medio;Zero;E
359;Nao_branca;FundamentalIncompleto;Zero;E
360;Nao_branca;Superior;Zero;E
361;Nao_branca;FundamentalIncompleto;Zero;E
362;Nao_branca;FundamentalCompleto;Zero;E
365;Nao_branca;Superior;Zero;E
366;Nao_branca;Medio;Zero;E
367;Nao_branca;FundamentalIncompleto;Zero;E
369;Nao_branca;FundamentalIncompleto;Zero;E
370;Branca;Medio;Zero;E
371;Nao_branca;Medio;Um;E
372;Nao_branca;FundamentalIncompleto;Zero;E
373;Nao_branca;FundamentalIncompleto;Zero;E
375;Branca;Superior;Zero;E
376;Nao_branca;FundamentalIncompleto;Zero;E
379;Nao_branca;FundamentalCompleto;Zero;E
381;Nao_branca;FundamentalIncompleto;Zero;E
383;Nao_branca;FundamentalCompleto;Zero;E
384;Nao_branca;FundamentalIncompleto;Zero;E
385;Nao_branca;Medio;Zero;E
386;Nao_branca;Medio;Zero;E
387;Nao_branca;Superior;Zero;E
388;Branca;FundamentalCompleto;Zero;E
389;Nao_branca;FundamentalIncompleto;Zero;E
393;Nao_branca;Medio;Zero;E
394;Nao_branca;Superior;Um;E
395;Nao_branca;FundamentalIncompleto;Um;E
397;Nao_branca;Superior;Zero;D
398;Nao_branca;FundamentalCompleto;Zero;E
399;Nao_branca;Medio;Zero;E
400;Branca;FundamentalCompleto;Zero;E
402;Nao_branca;FundamentalCompleto;Zero;E
403;Nao_branca;FundamentalIncompleto;Zero;E
404;Nao_branca;Superior;Zero;D
405;Nao_branca;Medio;Zero;E
406;Branca;FundamentalIncompleto;Zero;E
409;Nao_branca;FundamentalIncompleto;Zero;E
410;Nao_branca;Medio;Zero;E
411;Branca;FundamentalIncompleto;Zero;E
414;Nao_branca;Medio;Zero;E
415;Nao_branca;Medio;Um;E
416;Nao_branca;Superior;Zero;D
417;Nao_branca;FundamentalCompleto;Um;E
420;Nao_branca;FundamentalIncompleto;Zero;E
422;Nao_branca;Medio;Um;D
423;Nao_branca;FundamentalIncompleto;Zero;E
424;Branca;FundamentalIncompleto;Um;E
425;Nao_branca;Medio;Zero;E
426;Nao_branca;Medio;Zero;E
427;Nao_branca;FundamentalCompleto;Zero;E
428;Nao_branca;FundamentalCompleto;Zero;E
429;Nao_branca;FundamentalCompleto;Zero;E
431;Branca;Medio;Zero;E
432;Nao_branca;FundamentalIncompleto;Zero;E
434;Nao_branca;Medio;Zero;E
435;Nao_branca;Superior;Um;D
437;Nao_branca;FundamentalIncompleto;Zero;E
438;Nao_branca;Medio;Um;E
439;Nao_branca;FundamentalCompleto;Um;E
440;Nao_branca;FundamentalIncompleto;Zero;E
441;Nao_branca;Medio;Zero;E
442;Nao_branca;FundamentalCompleto;Um;E
443;Nao_branca;FundamentalCompleto;Zero;E
445;Nao_branca;Medio;Zero;E
446;Branca;FundamentalIncompleto;Zero;E
448;Nao_branca;Superior;Zero;E
449;Nao_branca;Superior;Zero;E
450;Nao_branca;Superior;Zero;D
451;Nao_branca;Medio;Zero;E
453;Nao_branca;FundamentalCompleto;Zero;E
454;Nao_branca;Medio;Um;E
455;Nao_branca;FundamentalIncompleto;Zero;E
456;Nao_branca;Medio;Zero;E
457;Nao_branca;FundamentalIncompleto;Um;E
458;Nao_branca;FundamentalIncompleto;Zero;E
459;Nao_branca;Medio;Zero;E
460;Nao_branca;Superior;Zero;E
461;Nao_branca;FundamentalCompleto;Zero;E
462;Nao_branca;FundamentalCompleto;Zero;E
465;Nao_branca;FundamentalCompleto;Zero;E
466;Nao_branca;Medio;Zero;E
467;Nao_branca;FundamentalCompleto;Zero;E
468;Nao_branca;Superior;Zero;E
470;Branca;Medio;Zero;E
471;Nao_branca;Superior;Um;E
472;Nao_branca;Superior;Zero;E
473;Nao_branca;Medio;Zero;E
474;Nao_branca;FundamentalIncompleto;Zero;E
477;Nao_branca;FundamentalIncompleto;Zero;E
478;Nao_branca;FundamentalIncompleto;Zero;E
479;Branca;Superior;Zero;D
480;Nao_branca;FundamentalCompleto;Zero;E
482;Branca;Medio;Zero;D
483;Branca;Medio;Zero;E
485;Nao_branca;Medio;Zero;E
486;Nao_branca;FundamentalIncompleto;Zero;E
487;Nao_branca;Medio;Zero;E
488;Branca;FundamentalCompleto;Zero;E
491;Branca;FundamentalIncompleto;Zero;E
493;Nao_branca;NuncaEstudou;Zero;E
494;Nao_branca;FundamentalIncompleto;Zero;E
495;Branca;Medio;Zero;E
496;Nao_branca;Medio;Um;E
497;Nao_branca;Medio;Zero;E
498;Branca;FundamentalCompleto;Um;E
499;Nao_branca;Medio;Zero;D
500;Branca;FundamentalIncompleto;Zero;E
501;Nao_branca;Medio;Um;E
502;Nao_branca;FundamentalIncompleto;Zero;E
503;Nao_branca;Medio;Um;D
504;Nao_branca;FundamentalIncompleto;Zero;E
505;Nao_branca;FundamentalIncompleto;Zero;E
508;Nao_branca;Medio;Um;E
509;Nao_branca;FundamentalIncompleto;Zero;E
510;Branca;FundamentalIncompleto;Zero;E
511;Nao_branca;Medio;Zero;E
512;Nao_branca;FundamentalCompleto;Zero;E
514;Nao_branca;Medio;Um;E
516;Nao_branca;FundamentalCompleto;Zero;E
517;Nao_branca;NuncaEstudou;Zero;E
518;Nao_branca;FundamentalCompleto;Um;E
519;Nao_branca;Medio;Um;E
520;Nao_branca;Superior;Zero;E
521;Nao_branca;Superior;Zero;E
522;Branca;FundamentalCompleto;Um;E
524;Nao_branca;FundamentalIncompleto;Zero;E
525;Nao_branca;Medio;Zero;E
526;Nao_branca;FundamentalCompleto;Zero;E
527;Nao_branca;FundamentalIncompleto;Zero;E
531;Branca;Medio;Zero;E
532;Nao_branca;FundamentalCompleto;Um;E
534;Nao_branca;FundamentalIncompleto;Zero;E
535;Nao_branca;NuncaEstudou;Zero;E
536;Nao_branca;Medio;Zero;E
537;Nao_branca;FundamentalCompleto;Um;D
539;Nao_branca;FundamentalIncompleto;Zero;E
540;Nao_branca;Medio;Um;E
541;Nao_branca;NuncaEstudou;Zero;E
542;Nao_branca;FundamentalIncompleto;Zero;E
543;Nao_branca;FundamentalCompleto;Zero;B
545;Nao_branca;FundamentalIncompleto;Zero;E
547;Nao_branca;Medio;Zero;E
548;Nao_branca;Medio;Zero;E
550;Nao_branca;Superior;Zero;E
552;Nao_branca;Superior;Um;E
554;Nao_branca;FundamentalIncompleto;Zero;E
555;Nao_branca;FundamentalIncompleto;Zero;E
556;Branca;FundamentalCompleto;Um;E
559;Branca;Medio;Um;E
560;Nao_branca;FundamentalIncompleto;Zero;E
562;Nao_branca;NuncaEstudou;Zero;E
563;Nao_branca;Medio;Zero;E
564;Nao_branca;FundamentalCompleto;Zero;E
565;Nao_branca;Medio;Um;D
566;Nao_branca;FundamentalCompleto;Um;E
568;Nao_branca;Superior;Zero;E
570;Nao_branca;Superior;Zero;E
573;Nao_branca;FundamentalCompleto;Um;E
575;Nao_branca;Medio;Zero;E
577;Nao_branca;FundamentalIncompleto;Zero;E
578;Nao_branca;Superior;Um;C
580;Nao_branca;Medio;Zero;E
581;Nao_branca;NuncaEstudou;Zero;E
582;Nao_branca;FundamentalCompleto;Zero;E
584;Nao_branca;Medio;Zero;E
585;Nao_branca;FundamentalCompleto;Zero;E
586;Branca;Medio;Zero;E
587;Nao_branca;Superior;Um;D
588;Nao_branca;Medio;Zero;E
590;Nao_branca;Medio;Zero;E
591;Nao_branca;FundamentalCompleto;Zero;E
592;Nao_branca;FundamentalIncompleto;Zero;E
594;Nao_branca;FundamentalIncompleto;Zero;E
596;Nao_branca;Medio;Zero;E
597;Nao_branca;Superior;Um;C
598;Nao_branca;Medio;Zero;E
600;Nao_branca;FundamentalCompleto;Zero;E
601;Nao_branca;FundamentalCompleto;Um;E
604;Nao_branca;NuncaEstudou;Zero;E
605;Nao_branca;FundamentalIncompleto;Zero;E
606;Nao_branca;FundamentalIncompleto;Zero;E
609;Nao_branca;Superior;Um;D
610;Nao_branca;Medio;Um;E
611;Nao_branca;FundamentalIncompleto;Zero;E
612;Nao_branca;Medio;Zero;E
615;Branca;Medio;Zero;E
616;Nao_branca;FundamentalCompleto;Zero;E
619;Nao_branca;FundamentalCompleto;Zero;E
620;Nao_branca;Medio;Zero;E
621;Branca;Medio;Um;D
622;Nao_branca;FundamentalIncompleto;Zero;E
623;Nao_branca;Medio;Zero;E
624;Nao_branca;FundamentalIncompleto;Zero;E
625;Nao_branca;Medio;Um;D
626;Branca;FundamentalCompleto;Zero;D
627;Nao_branca;Medio;Zero;E
628;Nao_branca;FundamentalIncompleto;Zero;E
629;Nao_branca;FundamentalCompleto;Zero;E
630;Nao_branca;FundamentalIncompleto;Zero;E
631;Nao_branca;FundamentalCompleto;Zero;E
632;Branca;Medio;Zero;E
634;Nao_branca;Superior;Zero;E
637;Branca;Superior;Um;E
638;Nao_branca;FundamentalIncompleto;Zero;E
639;Nao_branca;Medio;Zero;E
641;Nao_branca;FundamentalIncompleto;Zero;E
642;Nao_branca;FundamentalIncompleto;Zero;E
643;Nao_branca;Medio;Um;C
644;Nao_branca;FundamentalIncompleto;Zero;E
645;Nao_branca;FundamentalCompleto;Zero;E
646;Nao_branca;Medio;Zero;E
647;Nao_branca;Medio;Um;E
648;Nao_branca;FundamentalIncompleto;Zero;E
649;Nao_branca;FundamentalCompleto;Um;E
650;Nao declarado;FundamentalIncompleto;Zero;E
651;Nao_branca;Superior;Um;C
654;Branca;FundamentalIncompleto;Zero;E
655;Nao_branca;FundamentalIncompleto;Zero;E
658;Branca;Superior;Zero;E
659;Nao_branca;FundamentalCompleto;Zero;E
660;Nao_branca;FundamentalCompleto;Zero;E
661;Nao_branca;FundamentalIncompleto;Zero;E
662;Nao_branca;Medio;Zero;E
663;Branca;FundamentalCompleto;Um;E
665;Nao_branca;Medio;Zero;E
667;Branca;Medio;Zero;E
668;Nao_branca;FundamentalCompleto;Zero;E
670;Nao_branca;Medio;Zero;E
671;Branca;Medio;Zero;E
672;Nao_branca;Medio;Um;E
675;Branca;FundamentalCompleto;Zero;E
676;Branca;FundamentalCompleto;Zero;E
677;Nao_branca;FundamentalCompleto;Zero;E
678;Nao_branca;Medio;Um;E
679;Branca;Medio;Um;E
680;Nao_branca;Medio;Um;E
681;Nao_branca;Medio;Um;E
682;Nao_branca;FundamentalIncompleto;Zero;E
685;Nao_branca;FundamentalIncompleto;Zero;E
686;Nao_branca;FundamentalCompleto;Zero;E
688;Nao_branca;FundamentalCompleto;Zero;E
692;Nao_branca;FundamentalIncompleto;Zero;E
693;Nao_branca;FundamentalIncompleto;Zero;E
695;Branca;Superior;Um;D
697;Nao_branca;FundamentalIncompleto;Um;E
698;Nao_branca;FundamentalIncompleto;Zero;E
699;Nao_branca;Medio;Zero;E
700;Nao_branca;Medio;Zero;E
702;Nao_branca;FundamentalCompleto;Zero;E
703;Branca;Medio;Um;E
704;Nao_branca;Medio;Zero;E
707;Nao_branca;FundamentalIncompleto;Zero;E
708;Nao_branca;Medio;Zero;E
709;Nao_branca;FundamentalIncompleto;Zero;E
710;Nao_branca;Superior;Um;E
711;Nao_branca;Medio;Zero;E
713;Nao_branca;Superior;Zero;E
714;Nao_branca;Medio;Zero;E
715;Branca;FundamentalCompleto;Zero;E
716;Nao_branca;Medio;Zero;E
719;Nao_branca;FundamentalIncompleto;Zero;E
720;Nao_branca;Medio;Um;D
721;Branca;Superior;Um;E
722;Nao_branca;Medio;Um;D
723;Branca;Medio;Zero;E
724;Nao_branca;Medio;Um;C
725;Branca;Medio;Um;C
727;Nao_branca;Superior;Zero;E
728;Nao_branca;Medio;Zero;E
729;Nao_branca;FundamentalIncompleto;Zero;E
730;Nao_branca;FundamentalIncompleto;Zero;E
731;Branca;Medio;Zero;E
733;Nao_branca;NuncaEstudou;Zero;E
734;Nao_branca;Medio;Um;D
736;Branca;NuncaEstudou;Zero;E
737;Nao_branca;FundamentalCompleto;Zero;E
738;Nao_branca;Superior;Zero;E
739;Nao_branca;FundamentalIncompleto;Zero;D
741;Nao_branca;Medio;Um;E
742;Nao_branca;Superior;Zero;E
744;Nao_branca;FundamentalIncompleto;Zero;E
745;Nao_branca;Superior;Zero;E
746;Nao_branca;Medio;Um;E
748;Nao_branca;Superior;Um;E
749;Nao_branca;Medio;Zero;D
750;Branca;Medio;Um;E
751;Nao_branca;Superior;Zero;E
752;Branca;Superior;Dois;C
753;Branca;FundamentalCompleto;Zero;E
755;Nao_branca;NuncaEstudou;Zero;E
756;Nao_branca;Medio;Um;D
757;Nao_branca;FundamentalCompleto;Zero;E
758;Nao_branca;FundamentalIncompleto;Um;E
759;Branca;FundamentalCompleto;Um;E
760;Nao_branca;Medio;Zero;E
761;Nao_branca;Medio;Zero;E
762;Nao declarado;Superior;Zero;E
764;Nao_branca;FundamentalIncompleto;Zero;E
765;Branca;Superior;Um;E
767;Branca;Superior;Um;E
770;Nao_branca;FundamentalCompleto;Zero;E
772;Nao_branca;FundamentalCompleto;Zero;E
773;Nao_branca;FundamentalIncompleto;Zero;D
774;Nao_branca;Medio;Zero;E
775;Nao_branca;FundamentalIncompleto;Um;E
778;Branca;NuncaEstudou;Zero;E
779;Nao_branca;FundamentalCompleto;Um;E
780;Branca;FundamentalCompleto;Zero;E
781;Nao_branca;FundamentalIncompleto;Zero;E
784;Nao_branca;FundamentalCompleto;Zero;E
787;Branca;Superior;Zero;E
789;Nao_branca;FundamentalIncompleto;Zero;E
790;Nao_branca;Superior;Um;E
791;Nao_branca;FundamentalIncompleto;Um;E
792;Nao_branca;Superior;Zero;E
793;Nao_branca;FundamentalCompleto;Zero;E
795;Nao_branca;Medio;Zero;E
796;Nao_branca;Superior;Zero;E
797;Nao_branca;FundamentalCompleto;Zero;E
798;Nao_branca;Medio;Zero;E
801;Nao_branca;Medio;Zero;E
802;Nao_branca;FundamentalIncompleto;Zero;E
803;Nao_branca;Medio;Um;E
804;Nao_branca;FundamentalIncompleto;Um;E
806;Branca;Medio;Zero;E
807;Nao_branca;Superior;Zero;E
808;Nao_branca;FundamentalIncompleto;Zero;E
810;Nao_branca;Superior;Zero;E
811;Nao_branca;Medio;Zero;E
812;Nao_branca;FundamentalIncompleto;Zero;E
813;Nao_branca;Medio;Zero;C
814;Nao_branca;FundamentalIncompleto;Um;E
816;Nao_branca;FundamentalCompleto;Zero;E
819;Nao_branca;FundamentalIncompleto;Zero;E
820;Nao_branca;Medio;Um;E
821;Nao_branca;FundamentalCompleto;Zero;E
823;Nao_branca;Medio;Zero;E
824;Nao_branca;FundamentalIncompleto;Zero;E
825;Nao_branca;FundamentalIncompleto;Um;E
826;Nao_branca;Medio;Um;E
827;Nao_branca;Medio;Um;D
828;Nao_branca;Superior;Um;D
830;Branca;Superior;Um;E
831;Nao_branca;Superior;Zero;D
832;Branca;Medio;Zero;E
834;Nao_branca;FundamentalCompleto;Zero;E
837;Nao_branca;FundamentalIncompleto;Zero;E
838;Branca;FundamentalIncompleto;Zero;E
839;Branca;Medio;Um;E
841;Nao_branca;FundamentalIncompleto;Zero;E
842;Nao_branca;NuncaEstudou;Zero;E
843;Nao_branca;Medio;Um;E
844;Nao_branca;Superior;Um;E
845;Nao_branca;Superior;Um;D
847;Nao_branca;Medio;Zero;E
848;Branca;Superior;Zero;E
849;Nao_branca;FundamentalIncompleto;Zero;E
850;Nao_branca;FundamentalIncompleto;Zero;E
851;Branca;FundamentalCompleto;Zero;E
852;Nao_branca;Medio;Zero;E
853;Branca;FundamentalCompleto;Zero;E
855;Nao_branca;Medio;Um;D
857;Nao_branca;FundamentalIncompleto;Zero;E
858;Nao_branca;FundamentalCompleto;Zero;E
859;Nao_branca;FundamentalIncompleto;Um;E
860;Nao_branca;Superior;Zero;E
861;Nao_branca;Medio;Um;E
864;Nao_branca;FundamentalIncompleto;Zero;E
865;Nao_branca;Medio;Um;E
866;Nao_branca;FundamentalIncompleto;Zero;E
868;Nao_branca;FundamentalIncompleto;Zero;E
870;Nao_branca;Superior;Um;E
873;Nao_branca;FundamentalCompleto;Zero;E
874;Nao_branca;Medio;Zero;E
875;Nao_branca;Superior;Zero;E
877;Nao_branca;FundamentalIncompleto;Um;E
882;Nao_branca;Medio;Zero;E
884;Nao_branca;Superior;Um;D
885;Nao_branca;Medio;Zero;E
886;Nao_branca;Superior;Zero;E
887;Nao_branca;Medio;Zero;E
889;Nao_branca;Medio;Um;E
890;Nao_branca;FundamentalCompleto;Zero;E
