;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
5138;C;Branca;Fundamental;3;E
5139;B;Nao_branca;Medio;1;D
5140;D;Nao_branca;Medio;0;E
5141;F;Nao_branca;Superior;1;D
5142;D;Nao_branca;Medio;0;E
5143;A;Nao_branca;Fundamental;0;E
5144;E;Branca;Superior;1;E
5145;C;Branca;Fundamental;0;E
5146;B;Nao_branca;Medio;1;D
5147;A;Nao_branca;Fundamental;0;D
5148;E;Branca;Fundamental;1;E
5149;C;Branca;Fundamental;0;E
5150;A;Nao_branca;Fundamental;0;E
5151;E;Branca;Medio;2;C
5152;A;Nao_branca;Fundamental;1;E
5153;E;Branca;Fundamental;1;E
5154;C;Branca;Fundamental;0;D
5155;E;Branca;Medio;1;E
5156;A;Nao_branca;Fundamental;1;D
5157;B;Nao_branca;Fundamental;1;D
5159;A;Nao_branca;Fundamental;1;E
5160;F;Branca;Superior;1;D
5161;A;Nao_branca;Fundamental;0;E
5162;A;Nao_branca;Fundamental;0;E
5163;A;Nao_branca;Fundamental;1;E
5164;E;Branca;Medio;1;E
5165;B;Nao_branca;Fundamental;1;E
5166;D;Nao_branca;Medio;0;E
5167;C;Branca;Medio;0;E
5168;A;Nao_branca;Superior;2;B
5169;C;Branca;Fundamental;0;E
5170;C;Branca;Fundamental;0;E
5171;D;Nao_branca;Medio;0;E
5172;F;Branca;Superior;2;D
5173;B;Nao_branca;Medio;1;E
5175;A;Nao_branca;Fundamental;0;E
5176;C;Branca;Fundamental;1;E
5178;A;Nao_branca;Fundamental;0;E
5179;F;Branca;Superior;1;D
5180;D;Nao_branca;Medio;0;E
5181;D;Nao_branca;Medio;0;E
5183;A;Nao_branca;Fundamental;1;D
5185;E;Branca;Fundamental;1;E
5186;F;Nao_branca;Superior;2;D
5187;C;Branca;Fundamental;0;E
5188;B;Nao_branca;Medio;1;E
5189;D;Nao_branca;Medio;0;E
5190;B;Nao_branca;Medio;1;E
5191;F;Branca;Fundamental;3;D
5192;B;Nao_branca;Medio;2;D
5193;C;Branca;Fundamental;0;E
5194;F;Branca;Superior;1;C
5195;C;Branca;Fundamental;0;E
5196;D;Nao_branca;Medio;0;E
5197;A;Nao_branca;Fundamental;0;E
5198;C;Branca;Fundamental;0;E
5199;D;Nao_branca;Medio;0;E
5200;B;Nao_branca;Medio;2;C
5201;E;Branca;Medio;1;E
5202;C;Branca;Fundamental;2;E
5203;A;Nao_branca;Superior;0;D
5204;E;Branca;Superior;1;E
5205;C;Branca;Fundamental;0;D
5206;B;Nao_branca;Medio;1;E
5208;E;Branca;Medio;1;C
5209;A;Nao_branca;Fundamental;1;E
5210;C;Branca;Fundamental;2;C
5211;B;Nao_branca;Superior;1;E
5212;E;Branca;Fundamental;1;E
5213;A;Nao_branca;Fundamental;0;E
5214;E;Branca;Medio;1;E
5215;A;Nao_branca;Fundamental;0;E
5216;F;Nao_branca;Superior;1;D
5217;E;Branca;Medio;1;D
5218;B;Nao_branca;Fundamental;1;E
5219;A;Nao_branca;Fundamental;0;D
5220;B;Nao_branca;Medio;1;E
5221;A;Nao_branca;Fundamental;0;D
5222;A;Nao_branca;Fundamental;1;E
5223;A;Nao_branca;Fundamental;0;E
5224;C;Branca;Fundamental;0;D
5225;A;Nao_branca;Fundamental;0;E
5226;C;Branca;Fundamental;1;E
5227;E;Branca;Medio;1;E
5229;F;Branca;Fundamental;1;D
5230;B;Nao_branca;Superior;1;E
5231;B;Nao_branca;Fundamental;1;E
5232;B;Nao_branca;Medio;1;E
5233;A;Nao_branca;Fundamental;1;E
5234;E;Branca;Medio;1;E
5235;F;Branca;Superior;1;D
5236;D;Nao_branca;Medio;0;E
5237;F;Branca;Superior;1;C
5239;B;Nao_branca;Medio;1;E
5241;E;Branca;Medio;1;E
5242;B;Nao_branca;Superior;1;E
5243;A;Nao_branca;Fundamental;0;E
5244;D;Nao_branca;Medio;0;E
5245;D;Nao_branca;Medio;0;E
5246;C;Branca;Fundamental;0;E
5247;F;Branca;Fundamental;1;D
5248;B;Nao_branca;Medio;1;E
5249;D;Nao_branca;Medio;0;E
5250;A;Nao_branca;Fundamental;1;E
5251;A;Nao_branca;Fundamental;0;E
5252;B;Nao_branca;Fundamental;1;E
5253;A;Nao_branca;Fundamental;0;E
5254;A;Nao_branca;Fundamental;1;E
5255;A;Nao_branca;Superior;2;E
5256;D;Nao_branca;Medio;0;E
5257;E;Branca;Medio;1;D
5258;A;Nao_branca;Fundamental;1;D
5259;A;Nao_branca;Fundamental;0;E
5260;B;Nao_branca;Medio;1;D
5261;E;Branca;Medio;1;E
5262;D;Nao_branca;Medio;0;E
5263;B;Nao_branca;Superior;1;C
5264;E;Branca;Superior;1;E
5266;C;Branca;Fundamental;0;E
5267;A;Nao_branca;Fundamental;1;E
5269;B;Nao_branca;Fundamental;1;E
5270;C;Branca;Fundamental;1;E
5271;B;Nao_branca;Medio;2;E
5272;E;Branca;Medio;1;E
5273;A;Nao_branca;Fundamental;0;E
5274;B;Nao_branca;Medio;2;C
5275;C;Branca;Medio;0;E
5276;A;Nao_branca;Fundamental;1;E
5277;C;Branca;Medio;0;E
5279;B;Nao_branca;Fundamental;1;E
5280;A;Nao_branca;Fundamental;0;E
5281;B;Nao_branca;Medio;1;E
5282;D;Nao_branca;Medio;0;C
5284;A;Nao_branca;Fundamental;0;E
5285;A;Nao_branca;Fundamental;1;E
5287;C;Branca;Medio;0;E
5288;C;Branca;Fundamental;1;C
5290;E;Branca;NuncaEstudou;1;E
5293;A;Nao_branca;Fundamental;1;D
5294;C;Branca;Medio;0;E
5295;F;Nao_branca;Fundamental;1;D
5296;B;Nao_branca;Fundamental;1;D
5297;A;Nao_branca;Fundamental;0;E
5298;D;Nao_branca;Medio;0;E
5299;A;Nao_branca;Fundamental;1;E
5300;F;Nao_branca;Fundamental;1;D
5301;B;Nao_branca;Medio;1;E
5303;E;Branca;Medio;3;C
5305;D;Nao_branca;Medio;0;E
5306;C;Branca;Medio;0;E
5307;A;Nao_branca;Fundamental;0;E
5308;F;Branca;Superior;1;D
5309;B;Nao_branca;Medio;1;E
5310;A;Nao_branca;Fundamental;2;E
5311;A;Nao_branca;Fundamental;1;E
5312;B;Nao_branca;Fundamental;1;E
5313;C;Branca;Medio;0;E
5314;E;Branca;Medio;1;D
5315;B;Nao_branca;Fundamental;1;D
5316;A;Nao_branca;Fundamental;0;E
5317;B;Nao_branca;Medio;1;D
5319;D;Nao_branca;Medio;0;E
5320;A;Nao_branca;Fundamental;0;E
5321;C;Branca;Superior;0;E
5323;A;Nao_branca;Fundamental;0;D
5324;B;Nao_branca;Fundamental;1;E
5325;C;Branca;Medio;0;E
5326;A;Nao_branca;Fundamental;0;E
5327;A;Nao_branca;Superior;0;E
5328;B;Nao_branca;Medio;1;D
5329;F;Nao_branca;Fundamental;2;D
5330;B;Nao_branca;Fundamental;1;D
5331;B;Nao_branca;Fundamental;1;E
5332;C;Branca;Fundamental;0;E
5333;A;Nao_branca;Fundamental;1;E
5334;B;Nao_branca;Medio;1;E
5335;B;Nao_branca;Superior;1;E
5336;D;Nao_branca;Medio;0;E
5337;C;Branca;Medio;0;E
5338;E;Branca;Medio;1;E
5339;E;Branca;Fundamental;1;E
5341;C;Branca;Fundamental;0;E
5342;B;Nao_branca;Medio;1;E
5343;E;Branca;Medio;1;D
5344;E;Branca;Fundamental;1;E
5345;B;Nao_branca;Fundamental;1;E
5346;E;Branca;Fundamental;1;E
5348;C;Branca;Fundamental;0;E
5349;B;Nao_branca;Medio;1;B
5350;E;Branca;Medio;1;E
5351;A;Nao_branca;Superior;2;C
5352;A;Nao_branca;Fundamental;1;E
5353;C;Branca;Fundamental;1;E
5354;B;Nao_branca;Medio;2;D
5356;F;Nao_branca;Superior;1;D
5357;D;Nao_branca;Medio;0;E
5358;E;Branca;Medio;1;E
5359;B;Nao_branca;Medio;1;D
5360;B;Nao_branca;Medio;1;E
5361;A;Nao_branca;Superior;0;E
5363;B;Nao_branca;Medio;1;E
5364;A;Nao_branca;Fundamental;1;D
5365;A;Nao_branca;Fundamental;0;E
5366;E;Branca;Medio;1;C
5367;A;Nao_branca;Superior;0;E
5368;A;Nao_branca;Superior;0;E
5369;E;Branca;Fundamental;1;E
5370;B;Nao_branca;Medio;1;D
5371;B;Nao_branca;Medio;1;E
5372;A;Nao_branca;Fundamental;0;D
5373;E;Branca;Fundamental;1;E
5374;D;Nao_branca;Medio;0;E
5375;F;Branca;Fundamental;1;D
5376;A;Nao_branca;Fundamental;0;E
5377;B;Nao_branca;Superior;1;E
5380;C;Branca;Fundamental;0;E
5381;B;Nao_branca;Medio;1;D
5382;E;Branca;Medio;2;E
5383;C;Branca;Medio;0;E
5384;C;Branca;Medio;0;E
5385;F;Branca;Superior;1;D
5386;A;Nao_branca;Fundamental;2;E
5387;E;Branca;Medio;1;C
5388;D;Nao_branca;Medio;0;E
5389;F;Branca;Superior;1;C
5390;E;Branca;Fundamental;1;E
5391;C;Branca;Medio;0;E
5392;E;Branca;Medio;2;E
5393;C;Branca;Medio;0;E
5395;A;Nao_branca;Fundamental;0;E
5396;E;Branca;Medio;2;E
5397;E;Branca;Medio;1;E
5398;B;Nao_branca;Medio;1;D
5399;C;Branca;Fundamental;0;E
5400;A;Nao_branca;Fundamental;0;E
5401;B;Nao_branca;Fundamental;1;E
5402;A;Nao declarado;Fundamental;0;E
5404;D;Nao_branca;Medio;0;E
5405;B;Nao_branca;NuncaEstudou;1;E
5406;A;Nao_branca;Fundamental;0;E
5407;B;Nao_branca;Superior;1;E
5408;D;Nao_branca;Medio;0;D
5409;C;Branca;Fundamental;0;E
5411;E;Branca;Fundamental;1;E
5412;B;Nao_branca;Medio;1;D
5413;C;Branca;Medio;0;D
5414;D;Nao_branca;Medio;0;E
5415;C;Branca;Fundamental;1;E
5416;B;Nao_branca;Medio;1;E
5417;B;Nao_branca;Fundamental;1;E
5418;A;Nao_branca;Fundamental;1;C
5419;E;Branca;Fundamental;1;E
5420;C;Branca;Fundamental;0;E
5421;A;Nao_branca;Fundamental;0;E
5422;B;Nao_branca;Medio;1;D
5423;F;Nao_branca;Superior;1;D
5424;E;Branca;Fundamental;1;E
5425;E;Branca;Superior;1;E
5426;B;Nao_branca;Medio;1;E
5428;F;Nao_branca;Superior;1;D
5429;C;Branca;Fundamental;0;E
5431;A;Nao_branca;Superior;0;C
5432;A;Nao_branca;Fundamental;1;E
5433;A;Nao_branca;Fundamental;0;E
5434;D;Nao_branca;Medio;0;E
5435;A;Nao_branca;Fundamental;1;E
5436;B;Nao_branca;Medio;1;E
5437;C;Branca;Fundamental;1;E
5438;F;Branca;Superior;1;C
5439;E;Branca;Medio;1;D
5440;C;Branca;Medio;0;E
5441;F;Branca;Superior;0;D
5442;A;Nao_branca;Fundamental;1;E
5443;B;Nao_branca;Medio;1;D
5444;F;Nao_branca;Superior;1;D
5445;E;Branca;Fundamental;1;E
5446;C;Branca;Fundamental;0;E
5447;A;Nao_branca;Fundamental;0;E
5448;B;Nao declarado;Medio;1;C
5449;A;Nao_branca;Fundamental;1;D
5450;F;Branca;Fundamental;1;D
5451;C;Branca;Superior;0;E
5452;B;Nao_branca;Fundamental;1;E
5453;E;Branca;Fundamental;1;E
5456;F;Nao_branca;Superior;1;D
5457;B;Nao_branca;Fundamental;1;E
5458;E;Branca;Medio;2;D
5459;B;Nao_branca;Medio;1;E
5460;A;Nao_branca;Fundamental;0;E
5463;B;Nao_branca;Fundamental;1;E
5464;C;Branca;Fundamental;0;E
5465;C;Branca;Fundamental;0;E
5467;A;Nao_branca;Fundamental;1;D
5468;A;Nao_branca;Fundamental;1;E
5470;F;Nao_branca;Superior;1;C
5472;C;Branca;Fundamental;2;B
5473;C;Branca;Medio;0;E
5474;F;Nao_branca;Fundamental;1;D
5475;C;Branca;Fundamental;0;C
5477;A;Nao_branca;Fundamental;0;E
5478;D;Nao_branca;Medio;0;E
5479;F;Branca;Superior;1;D
5480;F;Branca;Superior;2;C
5481;F;Branca;Superior;1;C
5482;A;Nao_branca;Fundamental;0;E
5483;B;Nao_branca;Medio;1;E
5484;D;Nao_branca;Medio;0;E
5486;C;Branca;Fundamental;0;E
5487;B;Nao_branca;Fundamental;1;E
5488;E;Branca;Superior;1;E
5489;B;Nao_branca;Fundamental;1;E
5490;E;Branca;Medio;1;E
5491;B;Nao_branca;Fundamental;1;E
5492;E;Branca;Medio;1;D
5495;A;Nao_branca;Fundamental;2;E
5497;C;Branca;Fundamental;0;E
5498;B;Nao_branca;Medio;1;D
5499;E;Branca;Medio;1;E
5500;E;Branca;Medio;1;E
5501;F;Branca;Superior;2;C
5503;A;Nao_branca;Fundamental;2;E
5504;C;Branca;Medio;0;E
5505;E;Branca;Medio;1;E
5506;D;Nao_branca;Medio;0;E
5507;C;Branca;Fundamental;0;E
5508;E;Branca;Medio;1;D
5509;C;Branca;Superior;0;E
5510;C;Branca;Fundamental;1;E
5512;A;Nao_branca;Fundamental;1;E
5513;A;Nao_branca;Fundamental;0;E
5514;C;Branca;Fundamental;0;E
5515;F;Nao_branca;Superior;1;D
5516;D;Nao_branca;Medio;0;D
5517;C;Branca;Medio;0;D
5518;A;Nao_branca;Fundamental;0;E
5519;A;Nao_branca;Fundamental;1;E
5520;B;Nao_branca;Medio;1;E
5521;A;Nao_branca;Fundamental;0;E
5522;C;Branca;Fundamental;1;E
5523;A;Nao_branca;Fundamental;0;E
5524;A;Nao_branca;Fundamental;0;E
5525;B;Nao_branca;Medio;2;D
5526;F;Nao_branca;Superior;1;D
5527;F;Branca;Superior;1;D
5529;A;Nao_branca;Fundamental;1;E
5530;D;Nao declarado;Medio;0;E
5531;A;Nao_branca;Superior;0;E
5532;B;Nao_branca;Fundamental;1;E
5533;C;Branca;Fundamental;0;D
5535;A;Nao_branca;Fundamental;0;E
5536;B;Nao_branca;Medio;1;C
5537;D;Nao_branca;Medio;0;D
5539;A;Nao_branca;Fundamental;0;E
5540;D;Nao_branca;Medio;0;E
5541;E;Branca;Medio;1;D
5542;A;Nao_branca;NuncaEstudou;0;E
5543;B;Nao_branca;Superior;1;E
5544;B;Nao_branca;Medio;1;E
5546;B;Nao_branca;Medio;1;E
5547;B;Nao_branca;Fundamental;1;E
5548;A;Nao_branca;Fundamental;0;E
5549;F;Branca;Superior;1;D
5550;B;Nao_branca;Superior;1;E
5551;C;Branca;Medio;0;E
5552;A;Nao_branca;Fundamental;2;E
5553;B;Nao_branca;Fundamental;1;E
5554;A;Nao_branca;Fundamental;1;E
5555;B;Nao declarado;Medio;1;D
5556;B;Nao_branca;Medio;1;C
5557;E;Branca;Medio;1;E
5558;A;Nao_branca;Fundamental;4;E
5559;B;Nao_branca;Medio;2;D
5560;A;Nao_branca;Fundamental;1;D
5561;E;Branca;Superior;1;E
5562;C;Branca;Fundamental;0;E
5563;E;Branca;Superior;1;E
5564;F;Branca;Fundamental;1;D
5565;C;Branca;Fundamental;0;E
5566;D;Nao_branca;Medio;0;E
5567;B;Nao_branca;Medio;1;D
5568;C;Branca;Fundamental;1;E
5570;E;Branca;Fundamental;1;E
5571;B;Nao_branca;Superior;1;C
5572;C;Branca;Fundamental;1;E
5573;A;Nao_branca;Fundamental;0;E
5574;A;Nao_branca;Fundamental;0;E
5575;B;Nao declarado;Superior;1;E
5576;B;Nao_branca;Medio;1;E
5577;B;Nao_branca;Medio;1;E
5580;E;Branca;Fundamental;1;E
5581;B;Nao_branca;Fundamental;1;E
5582;C;Branca;Fundamental;0;E
5583;A;Nao_branca;Fundamental;0;E
5584;C;Branca;Fundamental;1;E
5585;E;Branca;Fundamental;1;E
5586;A;Nao_branca;Fundamental;0;E
5587;D;Nao_branca;Medio;0;D
5588;B;Nao_branca;Superior;1;E
5589;A;Nao_branca;Fundamental;1;E
5592;B;Nao_branca;Medio;1;B
5594;A;Nao_branca;Fundamental;0;E
5595;B;Nao_branca;Fundamental;1;D
5596;F;Branca;Fundamental;1;D
5597;C;Branca;Medio;0;E
5598;D;Nao_branca;Medio;0;E
5599;B;Nao_branca;Medio;1;D
5600;C;Branca;Fundamental;1;E
5601;F;Nao_branca;Superior;1;D
5602;F;Nao_branca;Superior;1;D
5603;C;Branca;Fundamental;1;C
5604;B;Nao_branca;Fundamental;1;E
5607;A;Nao_branca;Fundamental;0;E
5608;A;Nao_branca;Fundamental;1;E
5609;A;Nao_branca;Fundamental;0;E
5610;A;Nao_branca;Fundamental;1;E
5611;A;Nao_branca;Fundamental;0;E
5612;D;Nao_branca;Medio;0;D
5613;E;Branca;Medio;1;E
5614;B;Nao_branca;Fundamental;1;E
5615;F;Branca;Fundamental;1;D
5616;C;Branca;Fundamental;0;E
5618;B;Nao_branca;Medio;1;E
5619;A;Nao_branca;Fundamental;0;E
5621;C;Branca;Medio;0;E
5622;C;Branca;Fundamental;1;E
5623;A;Nao_branca;Fundamental;0;E
5624;B;Nao_branca;Fundamental;1;E
5626;A;Nao_branca;Fundamental;0;E
5627;A;Nao_branca;Fundamental;0;E
5628;A;Nao_branca;Fundamental;0;E
5629;A;Nao_branca;Fundamental;0;E
5630;E;Branca;Medio;1;E
5631;B;Nao_branca;Medio;1;E
5632;A;Nao_branca;Fundamental;1;E
5633;A;Nao_branca;Fundamental;1;D
5634;E;Branca;Medio;1;E
5635;F;Nao_branca;Superior;1;D
5636;A;Nao_branca;Superior;0;D
5639;A;Nao_branca;Fundamental;1;E
5640;E;Branca;Medio;1;E
5642;F;Branca;Superior;2;D
5643;B;Nao_branca;NuncaEstudou;1;E
5644;E;Branca;Medio;1;C
5646;A;Nao_branca;Fundamental;0;E
5647;C;Branca;Superior;0;E
5648;D;Nao_branca;Medio;0;E
5650;B;Nao_branca;Superior;1;E
5651;C;Branca;Fundamental;1;E
5652;E;Branca;Medio;1;E
5653;A;Nao_branca;Superior;0;E
5654;F;Branca;Superior;2;D
5655;B;Nao_branca;Superior;1;C
5656;A;Nao_branca;Fundamental;0;E
5657;E;Branca;Medio;2;D
5659;A;Nao_branca;Superior;2;C
5660;B;Nao_branca;Medio;1;E
5662;B;Nao_branca;Superior;1;E
5663;F;Branca;Superior;1;C
5664;F;Nao_branca;Fundamental;1;D
5665;B;Nao_branca;Medio;1;C
5667;F;Nao_branca;Superior;1;D
5668;F;Branca;Fundamental;1;D
5669;B;Nao_branca;Fundamental;1;D
5670;E;Branca;Superior;1;E
5671;F;Nao_branca;Superior;1;D
5673;F;Branca;Fundamental;1;D
5674;F;Branca;Fundamental;1;D
5675;D;Nao_branca;Medio;0;E
5676;E;Branca;Fundamental;1;E
5677;D;Nao_branca;Medio;0;E
5678;D;Nao_branca;Medio;0;E
5679;B;Nao_branca;Superior;1;E
5680;F;Nao_branca;Superior;0;D
5681;A;Nao_branca;NuncaEstudou;0;E
5682;A;Nao_branca;Fundamental;0;E
5683;E;Branca;Medio;1;E
5684;D;Nao_branca;Medio;0;D
5686;A;Nao_branca;Fundamental;0;E
5687;B;Nao_branca;Medio;1;E
5688;F;Nao_branca;Superior;1;D
5689;A;Nao_branca;Fundamental;0;E
5690;D;Nao_branca;Medio;0;E
5691;A;Nao_branca;Fundamental;0;E
5692;D;Nao_branca;Medio;0;D
5693;A;Nao_branca;Fundamental;0;E
5694;B;Nao_branca;Fundamental;1;E
5695;B;Nao_branca;Medio;1;E
5696;D;Nao_branca;Medio;0;C
5697;E;Branca;Superior;1;E
5699;D;Nao_branca;Medio;0;E
5700;D;Nao_branca;Medio;0;E
5701;D;Nao_branca;Medio;0;E
5702;B;Nao_branca;Fundamental;1;E
5703;B;Nao_branca;Superior;1;E
5704;E;Branca;Fundamental;1;E
5705;A;Nao_branca;Fundamental;0;E
5706;A;Nao_branca;Fundamental;0;E
5707;B;Nao_branca;Medio;1;C
5709;E;Branca;Medio;2;D
5710;E;Branca;Medio;1;E
5711;E;Branca;Medio;1;D
5712;B;Nao_branca;Medio;2;D
5714;B;Nao_branca;Superior;1;E
5715;D;Nao_branca;Medio;0;E
5716;B;Nao_branca;Medio;1;E
5717;B;Nao_branca;Medio;2;E
5718;F;Nao_branca;Fundamental;1;D
5719;B;Nao_branca;Medio;1;E
5720;C;Branca;Fundamental;1;E
5722;E;Branca;Medio;1;D
5723;B;Nao_branca;Superior;1;E
5724;E;Branca;Medio;1;D
5725;B;Nao_branca;Fundamental;1;C
5726;B;Nao_branca;Fundamental;1;E
5727;A;Nao_branca;Fundamental;0;E
5729;B;Nao_branca;Medio;1;D
5730;C;Branca;Fundamental;1;E
5731;A;Nao_branca;NuncaEstudou;0;E
5732;E;Branca;Medio;2;E
5733;A;Nao_branca;Fundamental;1;D
5734;A;Nao_branca;Superior;0;E
5735;E;Branca;Medio;1;E
5736;C;Branca;Fundamental;2;E
5737;C;Branca;Medio;0;E
5738;C;Branca;Fundamental;2;E
5739;A;Nao_branca;Fundamental;0;E
5740;A;Nao_branca;Fundamental;1;E
5741;A;Nao_branca;Fundamental;0;E
5742;F;Nao_branca;Superior;2;D
5743;A;Nao_branca;Fundamental;0;E
5744;C;Branca;Fundamental;0;E
5746;A;Nao_branca;Fundamental;0;E
5747;F;Branca;Fundamental;1;D
5748;B;Nao_branca;Medio;1;E
5749;C;Branca;Fundamental;2;E
5750;E;Branca;Medio;1;D
5751;E;Branca;Medio;1;C
5752;E;Branca;Fundamental;1;C
5753;C;Branca;Fundamental;0;E
5754;C;Branca;Fundamental;0;D
5755;E;Branca;Medio;1;E
5756;F;Nao_branca;Superior;1;D
5757;F;Nao_branca;Superior;1;D
5758;B;Nao_branca;Medio;1;E
5759;C;Branca;Medio;0;E
5760;E;Branca;Medio;1;E
5761;C;Branca;Medio;0;E
5762;E;Branca;Fundamental;1;E
5763;E;Branca;Superior;1;E
5764;E;Branca;Fundamental;1;E
5765;D;Nao_branca;Medio;0;E
5766;E;Branca;Fundamental;1;E
5767;B;Nao_branca;Superior;1;C
5768;B;Nao_branca;Fundamental;1;E
5769;A;Nao_branca;Fundamental;0;E
5771;D;Nao_branca;Medio;0;E
5772;C;Branca;Fundamental;1;E
5774;C;Branca;Fundamental;1;E
5775;F;Branca;Fundamental;1;D
5777;A;Nao_branca;Fundamental;0;E
5778;A;Nao_branca;Fundamental;0;E
5780;C;Branca;Medio;0;E
5781;A;Nao_branca;Superior;2;C
5782;A;Nao_branca;Superior;0;E
5784;F;Branca;Fundamental;1;D
5785;A;Nao_branca;Fundamental;1;E
5786;E;Branca;Medio;2;C
5787;E;Branca;Medio;1;E
5788;C;Branca;Fundamental;0;E
5790;B;Nao_branca;Medio;1;D
5791;B;Nao_branca;Medio;1;E
5792;A;Nao_branca;Fundamental;1;E
5793;B;Nao_branca;Medio;1;E
5794;A;Nao_branca;Fundamental;1;E
5795;B;Nao_branca;Medio;1;D
5796;A;Nao_branca;Fundamental;1;E
5798;D;Nao_branca;Medio;0;E
5799;A;Nao_branca;Fundamental;0;E
5800;A;Nao_branca;Fundamental;0;E
5801;A;Nao_branca;Fundamental;0;E
5802;B;Nao_branca;Fundamental;1;E
5803;A;Nao_branca;Superior;0;C
5804;E;Branca;Medio;1;E
5805;C;Branca;Fundamental;1;E
5807;D;Nao_branca;Medio;0;E
5808;A;Nao_branca;Superior;0;E
5809;A;Nao_branca;Fundamental;1;E
5810;F;Branca;Fundamental;1;D
5811;A;Nao_branca;Fundamental;1;E
5812;C;Branca;Fundamental;0;D
5813;F;Branca;Fundamental;1;D
5814;E;Branca;Medio;1;E
5815;A;Nao_branca;Fundamental;0;E
5816;A;Nao_branca;Superior;0;D
5817;A;Nao_branca;Fundamental;0;E
5820;A;Nao_branca;Fundamental;0;E
5821;B;Nao_branca;Medio;1;E
5822;F;Nao_branca;Fundamental;1;D
5823;B;Nao_branca;Medio;1;E
5824;A;Nao_branca;Fundamental;1;E
5825;A;Nao_branca;Fundamental;0;E
5826;B;Nao_branca;Medio;1;E
5827;B;Nao_branca;Fundamental;1;C
5828;F;Nao_branca;Superior;1;D
5829;C;Branca;Fundamental;0;E
5830;A;Nao declarado;Fundamental;0;E
5831;B;Nao_branca;NuncaEstudou;1;E
5832;C;Branca;Fundamental;0;E
5833;C;Branca;Fundamental;0;E
5834;A;Nao_branca;Fundamental;0;E
5835;C;Branca;Fundamental;0;D
5837;F;Branca;Superior;1;D
5838;A;Nao_branca;Fundamental;0;E
5839;B;Nao_branca;Medio;1;E
5840;A;Nao_branca;Fundamental;0;E
5841;D;Nao_branca;Medio;0;E
5842;B;Nao_branca;Superior;1;E
5843;A;Nao_branca;Fundamental;0;E
5844;E;Branca;Medio;1;E
5845;C;Branca;Medio;0;E
5848;E;Branca;Medio;1;E
5849;B;Nao_branca;Superior;1;E
5850;F;Nao_branca;Superior;1;D
5851;F;Branca;Fundamental;1;D
5852;B;Nao_branca;Fundamental;1;D
5853;A;Nao_branca;Fundamental;0;E
5855;A;Nao_branca;Superior;2;C
5856;A;Nao_branca;Fundamental;0;E
5857;E;Branca;Medio;2;E
5858;B;Nao_branca;Fundamental;1;E
5859;F;Branca;Fundamental;1;D
5861;F;Branca;Superior;1;B
5862;F;Nao_branca;Superior;0;D
5863;D;Nao_branca;Medio;0;E
5864;C;Branca;Fundamental;1;E
5865;B;Nao_branca;Medio;1;C
5866;E;Branca;Fundamental;1;E
5867;A;Nao_branca;Fundamental;0;E
5868;C;Branca;Fundamental;0;E
5869;A;Nao_branca;Fundamental;0;E
5870;C;Branca;Fundamental;1;E
5871;B;Nao_branca;Medio;1;E
5872;A;Nao declarado;Fundamental;0;E
5873;A;Nao_branca;Fundamental;1;D
5874;C;Branca;Fundamental;0;E
5875;F;Branca;Superior;1;D
5876;D;Nao_branca;Medio;0;E
5877;E;Branca;Medio;1;E
5878;A;Nao_branca;Superior;0;E
5879;B;Nao_branca;Fundamental;1;E
5881;A;Nao_branca;Fundamental;1;E
5882;D;Nao declarado;Medio;0;B
5883;B;Nao_branca;Medio;1;E
5884;E;Branca;Medio;1;E
5885;C;Branca;Fundamental;2;E
5886;C;Branca;Fundamental;1;E
5887;A;Nao_branca;Fundamental;1;E
5888;C;Branca;Fundamental;0;D
5889;A;Nao_branca;Fundamental;0;E
5890;D;Nao_branca;Medio;0;E
5891;A;Nao_branca;Fundamental;2;C
5892;A;Nao_branca;Fundamental;0;E
5893;B;Nao_branca;NuncaEstudou;1;E
5894;E;Branca;Medio;1;E
5895;D;Nao_branca;Medio;0;E
5897;F;Nao_branca;Superior;0;D
5898;C;Branca;Fundamental;1;E
5899;F;Branca;Superior;2;C
5900;B;Nao_branca;Medio;1;D
5901;A;Nao_branca;Fundamental;0;E
5904;C;Branca;Fundamental;1;E
5905;F;Branca;Fundamental;1;D
5906;B;Nao_branca;Fundamental;1;E
5907;A;Nao_branca;Fundamental;0;E
5908;E;Branca;Medio;1;E
5909;B;Nao_branca;Medio;1;E
5910;A;Nao_branca;Fundamental;0;D
5911;B;Nao declarado;Fundamental;1;B
5912;A;Nao_branca;Fundamental;0;E
5913;A;Nao_branca;Fundamental;0;D
5914;B;Nao_branca;Fundamental;1;E
5915;A;Nao_branca;Superior;0;D
5916;E;Branca;Superior;1;E
5917;A;Nao_branca;Fundamental;0;E
5918;A;Nao_branca;Superior;0;E
5919;A;Nao declarado;Superior;3;E
5920;A;Nao_branca;Fundamental;0;E
5921;C;Branca;Medio;0;E
5922;A;Nao_branca;Fundamental;1;D
5923;B;Nao_branca;Medio;1;C
5924;A;Nao_branca;Fundamental;1;D
5925;C;Branca;Medio;0;E
5927;D;Nao_branca;Medio;0;E
5928;C;Branca;Fundamental;0;E
5929;F;Nao declarado;Superior;0;D
5930;C;Branca;Fundamental;0;E
5931;C;Branca;Fundamental;0;E
5932;E;Branca;Fundamental;1;E
5934;C;Branca;Medio;0;E
5935;E;Branca;Medio;1;C
5936;B;Nao_branca;Medio;1;D
